# Assembly name:  ROS_Cfam_1.0
# Organism name:  Canis lupus familiaris (dog)
# Infraspecific name:  breed=Labrador retriever
# Isolate:  SID07034
# Sex:  male
# Taxid:          9615
# BioSample:      SAMN14478636
# BioProject:     PRJNA615959
# Submitter:      The Roslin Institute
# Date:           2020-09-03
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JAAUVH01
# Assembly method: nuclear: FALCON-Unzip v. 1.2.4; Bionano Solve v. 3.3; Dovetail HiRise v. 2.1.6-072ca03871cc; Racon v. 1.3.2; PBJelly v. PBSuite 15.8.24; mito: Flye v. 2.7b-b1526
# Expected final version: yes
# Genome coverage: 56.5x
# Sequencing technology: PacBio Sequel; Illumina
# GenBank assembly accession: GCA_014441545.1
# RefSeq assembly accession: GCF_014441545.1
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_014441875.1	GCF_014441875.1	Primary Assembly
## GCA_014441925.1		non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
Scaffold_249;HRSCAF=255_pilon	unplaced-scaffold	na	na	JAAUVH010000155.1	=	NW_024010591.1	Primary Assembly	25709	na
Scaffold_250;HRSCAF=256_pilon	unplaced-scaffold	na	na	JAAUVH010000156.1	=	NW_024010592.1	Primary Assembly	1298	na
Scaffold_251;HRSCAF=257_pilon	unplaced-scaffold	na	na	JAAUVH010000157.1	=	NW_024010593.1	Primary Assembly	62252	na
Scaffold_252;HRSCAF=258_pilon	unplaced-scaffold	na	na	JAAUVH010000158.1	=	NW_024010594.1	Primary Assembly	127094	na
Scaffold_253;HRSCAF=259_pilon	unplaced-scaffold	na	na	JAAUVH010000159.1	=	NW_024010595.1	Primary Assembly	32259	na
Scaffold_254;HRSCAF=260_pilon	unplaced-scaffold	na	na	JAAUVH010000160.1	=	NW_024010596.1	Primary Assembly	37889	na
Scaffold_255;HRSCAF=261_pilon	unplaced-scaffold	na	na	JAAUVH010000161.1	=	NW_024010597.1	Primary Assembly	74229	na
Scaffold_256;HRSCAF=262_pilon	unplaced-scaffold	na	na	JAAUVH010000162.1	=	NW_024010598.1	Primary Assembly	35679	na
Scaffold_257;HRSCAF=263_pilon	unplaced-scaffold	na	na	JAAUVH010000163.1	=	NW_024010599.1	Primary Assembly	27069	na
Scaffold_258;HRSCAF=264_pilon	unplaced-scaffold	na	na	JAAUVH010000164.1	=	NW_024010600.1	Primary Assembly	83742	na
Scaffold_259;HRSCAF=265_pilon	unplaced-scaffold	na	na	JAAUVH010000165.1	=	NW_024010601.1	Primary Assembly	24044	na
Scaffold_260;HRSCAF=266_pilon	unplaced-scaffold	na	na	JAAUVH010000166.1	=	NW_024010602.1	Primary Assembly	41034	na
Scaffold_261;HRSCAF=267_pilon	unplaced-scaffold	na	na	JAAUVH010000167.1	=	NW_024010603.1	Primary Assembly	74003	na
Scaffold_262;HRSCAF=268_pilon	unplaced-scaffold	na	na	JAAUVH010000168.1	=	NW_024010604.1	Primary Assembly	67509	na
Scaffold_263;HRSCAF=269_pilon	unplaced-scaffold	na	na	JAAUVH010000169.1	=	NW_024010605.1	Primary Assembly	19847	na
Scaffold_264;HRSCAF=270_pilon	unplaced-scaffold	na	na	JAAUVH010000170.1	=	NW_024010606.1	Primary Assembly	87599	na
Scaffold_265;HRSCAF=271_pilon	unplaced-scaffold	na	na	JAAUVH010000171.1	=	NW_024010607.1	Primary Assembly	24840	na
Scaffold_266;HRSCAF=272_pilon	unplaced-scaffold	na	na	JAAUVH010000172.1	=	NW_024010608.1	Primary Assembly	28508	na
Scaffold_267;HRSCAF=273_pilon	unplaced-scaffold	na	na	JAAUVH010000173.1	=	NW_024010609.1	Primary Assembly	42597	na
Scaffold_268;HRSCAF=274_pilon	unplaced-scaffold	na	na	JAAUVH010000174.1	=	NW_024010610.1	Primary Assembly	45070	na
Scaffold_270;HRSCAF=276_pilon	unplaced-scaffold	na	na	JAAUVH010000177.1	=	NW_024010611.1	Primary Assembly	66572	na
Scaffold_271;HRSCAF=277_pilon	unplaced-scaffold	na	na	JAAUVH010000178.1	=	NW_024010612.1	Primary Assembly	81773	na
Scaffold_272;HRSCAF=278_pilon	unplaced-scaffold	na	na	JAAUVH010000179.1	=	NW_024010613.1	Primary Assembly	34807	na
Scaffold_273;HRSCAF=279_pilon	unplaced-scaffold	na	na	JAAUVH010000180.1	=	NW_024010614.1	Primary Assembly	36879	na
Scaffold_274;HRSCAF=280_pilon	unplaced-scaffold	na	na	JAAUVH010000181.1	=	NW_024010615.1	Primary Assembly	20644	na
Scaffold_275;HRSCAF=281_pilon	unplaced-scaffold	na	na	JAAUVH010000182.1	=	NW_024010616.1	Primary Assembly	65596	na
Scaffold_276;HRSCAF=282_pilon	unplaced-scaffold	na	na	JAAUVH010000183.1	=	NW_024010617.1	Primary Assembly	29280	na
Scaffold_277;HRSCAF=283_pilon	unplaced-scaffold	na	na	JAAUVH010000184.1	=	NW_024010618.1	Primary Assembly	41303	na
Scaffold_278;HRSCAF=284_pilon	unplaced-scaffold	na	na	JAAUVH010000185.1	=	NW_024010619.1	Primary Assembly	59990	na
Scaffold_279;HRSCAF=285_pilon	unplaced-scaffold	na	na	JAAUVH010000186.1	=	NW_024010620.1	Primary Assembly	65069	na
Scaffold_280;HRSCAF=286_pilon	unplaced-scaffold	na	na	JAAUVH010000187.1	=	NW_024010621.1	Primary Assembly	29005	na
Scaffold_281;HRSCAF=287_pilon	unplaced-scaffold	na	na	JAAUVH010000188.1	=	NW_024010622.1	Primary Assembly	70851	na
Scaffold_282;HRSCAF=288_pilon	unplaced-scaffold	na	na	JAAUVH010000189.1	=	NW_024010623.1	Primary Assembly	44595	na
Scaffold_283;HRSCAF=289_pilon	unplaced-scaffold	na	na	JAAUVH010000190.1	=	NW_024010624.1	Primary Assembly	72767	na
Scaffold_284;HRSCAF=290_pilon	unplaced-scaffold	na	na	JAAUVH010000191.1	=	NW_024010625.1	Primary Assembly	33347	na
Scaffold_285;HRSCAF=291_pilon	unplaced-scaffold	na	na	JAAUVH010000192.1	=	NW_024010626.1	Primary Assembly	45317	na
Scaffold_286;HRSCAF=292_pilon	unplaced-scaffold	na	na	JAAUVH010000193.1	=	NW_024010627.1	Primary Assembly	31601	na
Scaffold_287;HRSCAF=293_pilon	unplaced-scaffold	na	na	JAAUVH010000194.1	=	NW_024010628.1	Primary Assembly	91630	na
Scaffold_288;HRSCAF=294_pilon	unplaced-scaffold	na	na	JAAUVH010000195.1	=	NW_024010629.1	Primary Assembly	77588	na
Scaffold_289;HRSCAF=295_pilon	unplaced-scaffold	na	na	JAAUVH010000196.1	=	NW_024010630.1	Primary Assembly	75344	na
Scaffold_290;HRSCAF=296_pilon	unplaced-scaffold	na	na	JAAUVH010000198.1	=	NW_024010631.1	Primary Assembly	32743	na
Scaffold_291;HRSCAF=297_pilon	unplaced-scaffold	na	na	JAAUVH010000199.1	=	NW_024010632.1	Primary Assembly	37365	na
Scaffold_292;HRSCAF=298_pilon	unplaced-scaffold	na	na	JAAUVH010000200.1	=	NW_024010633.1	Primary Assembly	41602	na
Scaffold_293;HRSCAF=299_pilon	unplaced-scaffold	na	na	JAAUVH010000201.1	=	NW_024010634.1	Primary Assembly	55991	na
Scaffold_294;HRSCAF=300_pilon	unplaced-scaffold	na	na	JAAUVH010000202.1	=	NW_024010635.1	Primary Assembly	95111	na
Scaffold_295;HRSCAF=301_pilon	unplaced-scaffold	na	na	JAAUVH010000203.1	=	NW_024010636.1	Primary Assembly	58942	na
Scaffold_296;HRSCAF=302_pilon	unplaced-scaffold	na	na	JAAUVH010000204.1	=	NW_024010637.1	Primary Assembly	30221	na
Scaffold_297;HRSCAF=303_pilon	unplaced-scaffold	na	na	JAAUVH010000205.1	=	NW_024010638.1	Primary Assembly	71387	na
Scaffold_298;HRSCAF=304_pilon	unplaced-scaffold	na	na	JAAUVH010000206.1	=	NW_024010639.1	Primary Assembly	115031	na
Scaffold_299;HRSCAF=305_pilon	unplaced-scaffold	na	na	JAAUVH010000207.1	=	NW_024010640.1	Primary Assembly	27928	na
Scaffold_300;HRSCAF=306_pilon	unplaced-scaffold	na	na	JAAUVH010000209.1	=	NW_024010641.1	Primary Assembly	70925	na
Scaffold_301;HRSCAF=307_pilon	unplaced-scaffold	na	na	JAAUVH010000210.1	=	NW_024010642.1	Primary Assembly	35902	na
Scaffold_302;HRSCAF=308_pilon	unplaced-scaffold	na	na	JAAUVH010000211.1	=	NW_024010643.1	Primary Assembly	54259	na
Scaffold_303;HRSCAF=309_pilon	unplaced-scaffold	na	na	JAAUVH010000212.1	=	NW_024010644.1	Primary Assembly	38914	na
Scaffold_304;HRSCAF=310_pilon	unplaced-scaffold	na	na	JAAUVH010000213.1	=	NW_024010645.1	Primary Assembly	45442	na
Scaffold_305;HRSCAF=311_pilon	unplaced-scaffold	na	na	JAAUVH010000214.1	=	NW_024010646.1	Primary Assembly	88703	na
Scaffold_306;HRSCAF=312_pilon	unplaced-scaffold	na	na	JAAUVH010000215.1	=	NW_024010647.1	Primary Assembly	37637	na
Scaffold_307;HRSCAF=313_pilon	unplaced-scaffold	na	na	JAAUVH010000216.1	=	NW_024010648.1	Primary Assembly	24865	na
Scaffold_308;HRSCAF=314_pilon	unplaced-scaffold	na	na	JAAUVH010000217.1	=	NW_024010649.1	Primary Assembly	24283	na
Scaffold_309;HRSCAF=315_pilon	unplaced-scaffold	na	na	JAAUVH010000218.1	=	NW_024010650.1	Primary Assembly	128984	na
Scaffold_310;HRSCAF=316_pilon	unplaced-scaffold	na	na	JAAUVH010000219.1	=	NW_024010651.1	Primary Assembly	47473	na
Scaffold_311;HRSCAF=317_pilon	unplaced-scaffold	na	na	JAAUVH010000220.1	=	NW_024010652.1	Primary Assembly	111287	na
Scaffold_312;HRSCAF=318_pilon	unplaced-scaffold	na	na	JAAUVH010000221.1	=	NW_024010653.1	Primary Assembly	22884	na
Scaffold_313;HRSCAF=319_pilon	unplaced-scaffold	na	na	JAAUVH010000222.1	=	NW_024010654.1	Primary Assembly	79945	na
Scaffold_314;HRSCAF=320_pilon	unplaced-scaffold	na	na	JAAUVH010000223.1	=	NW_024010655.1	Primary Assembly	123329	na
Scaffold_315;HRSCAF=321_pilon	unplaced-scaffold	na	na	JAAUVH010000224.1	=	NW_024010656.1	Primary Assembly	86036	na
Scaffold_316;HRSCAF=322_pilon	unplaced-scaffold	na	na	JAAUVH010000225.1	=	NW_024010657.1	Primary Assembly	176980	na
Scaffold_317;HRSCAF=323_pilon	unplaced-scaffold	na	na	JAAUVH010000226.1	=	NW_024010658.1	Primary Assembly	103225	na
Scaffold_318;HRSCAF=324_pilon	unplaced-scaffold	na	na	JAAUVH010000227.1	=	NW_024010659.1	Primary Assembly	17999	na
Scaffold_319;HRSCAF=325_pilon	unplaced-scaffold	na	na	JAAUVH010000228.1	=	NW_024010660.1	Primary Assembly	55429	na
Scaffold_320;HRSCAF=326_pilon	unplaced-scaffold	na	na	JAAUVH010000229.1	=	NW_024010661.1	Primary Assembly	81367	na
Scaffold_321;HRSCAF=327_pilon	unplaced-scaffold	na	na	JAAUVH010000230.1	=	NW_024010662.1	Primary Assembly	23621	na
Scaffold_322;HRSCAF=328_pilon	unplaced-scaffold	na	na	JAAUVH010000231.1	=	NW_024010663.1	Primary Assembly	85504	na
Scaffold_323;HRSCAF=329_pilon	unplaced-scaffold	na	na	JAAUVH010000232.1	=	NW_024010664.1	Primary Assembly	82347	na
Scaffold_324;HRSCAF=330_pilon	unplaced-scaffold	na	na	JAAUVH010000233.1	=	NW_024010665.1	Primary Assembly	103816	na
Scaffold_325;HRSCAF=331_pilon	unplaced-scaffold	na	na	JAAUVH010000234.1	=	NW_024010666.1	Primary Assembly	32309	na
Scaffold_326;HRSCAF=332_pilon	unplaced-scaffold	na	na	JAAUVH010000235.1	=	NW_024010667.1	Primary Assembly	85915	na
Scaffold_327;HRSCAF=333_pilon	unplaced-scaffold	na	na	JAAUVH010000236.1	=	NW_024010668.1	Primary Assembly	126430	na
Scaffold_328;HRSCAF=334_pilon	unplaced-scaffold	na	na	JAAUVH010000237.1	=	NW_024010669.1	Primary Assembly	29234	na
Scaffold_329;HRSCAF=335_pilon	unplaced-scaffold	na	na	JAAUVH010000238.1	=	NW_024010670.1	Primary Assembly	113339	na
Scaffold_330;HRSCAF=336_pilon	unplaced-scaffold	na	na	JAAUVH010000239.1	=	NW_024010671.1	Primary Assembly	27064	na
Scaffold_331;HRSCAF=337_pilon	unplaced-scaffold	na	na	JAAUVH010000240.1	=	NW_024010672.1	Primary Assembly	117757	na
Scaffold_332;HRSCAF=338_pilon	unplaced-scaffold	na	na	JAAUVH010000241.1	=	NW_024010673.1	Primary Assembly	77307	na
Scaffold_333;HRSCAF=339_pilon	unplaced-scaffold	na	na	JAAUVH010000242.1	=	NW_024010674.1	Primary Assembly	115749	na
Scaffold_334;HRSCAF=340_pilon	unplaced-scaffold	na	na	JAAUVH010000243.1	=	NW_024010675.1	Primary Assembly	48449	na
Scaffold_335;HRSCAF=341_pilon	unplaced-scaffold	na	na	JAAUVH010000244.1	=	NW_024010676.1	Primary Assembly	106161	na
Scaffold_336;HRSCAF=342_pilon	unplaced-scaffold	na	na	JAAUVH010000245.1	=	NW_024010677.1	Primary Assembly	115939	na
Scaffold_337;HRSCAF=343_pilon	unplaced-scaffold	na	na	JAAUVH010000246.1	=	NW_024010678.1	Primary Assembly	130513	na
Scaffold_338;HRSCAF=344_pilon	unplaced-scaffold	na	na	JAAUVH010000247.1	=	NW_024010679.1	Primary Assembly	73459	na
Scaffold_33;HRSCAF=37_pilon	unplaced-scaffold	na	na	JAAUVH010000248.1	=	NW_024010680.1	Primary Assembly	3974031	na
Scaffold_340;HRSCAF=346_pilon	unplaced-scaffold	na	na	JAAUVH010000249.1	=	NW_024010681.1	Primary Assembly	53125	na
Scaffold_341;HRSCAF=347_pilon	unplaced-scaffold	na	na	JAAUVH010000250.1	=	NW_024010682.1	Primary Assembly	138571	na
Scaffold_342;HRSCAF=348_pilon	unplaced-scaffold	na	na	JAAUVH010000251.1	=	NW_024010683.1	Primary Assembly	65015	na
Scaffold_343;HRSCAF=349_pilon	unplaced-scaffold	na	na	JAAUVH010000252.1	=	NW_024010684.1	Primary Assembly	37533	na
Scaffold_344;HRSCAF=350_pilon	unplaced-scaffold	na	na	JAAUVH010000253.1	=	NW_024010685.1	Primary Assembly	56665	na
Scaffold_345;HRSCAF=351_pilon	unplaced-scaffold	na	na	JAAUVH010000254.1	=	NW_024010686.1	Primary Assembly	18587	na
Scaffold_346;HRSCAF=352_pilon	unplaced-scaffold	na	na	JAAUVH010000255.1	=	NW_024010687.1	Primary Assembly	85558	na
Scaffold_347;HRSCAF=353_pilon	unplaced-scaffold	na	na	JAAUVH010000256.1	=	NW_024010688.1	Primary Assembly	30888	na
Scaffold_348;HRSCAF=354_pilon	unplaced-scaffold	na	na	JAAUVH010000257.1	=	NW_024010689.1	Primary Assembly	47399	na
Scaffold_349;HRSCAF=355_pilon	unplaced-scaffold	na	na	JAAUVH010000258.1	=	NW_024010690.1	Primary Assembly	83192	na
Scaffold_350;HRSCAF=356_pilon	unplaced-scaffold	na	na	JAAUVH010000260.1	=	NW_024010691.1	Primary Assembly	86378	na
Scaffold_351;HRSCAF=357_pilon	unplaced-scaffold	na	na	JAAUVH010000261.1	=	NW_024010692.1	Primary Assembly	120550	na
Scaffold_352;HRSCAF=358_pilon	unplaced-scaffold	na	na	JAAUVH010000262.1	=	NW_024010693.1	Primary Assembly	119065	na
Scaffold_353;HRSCAF=359_pilon	unplaced-scaffold	na	na	JAAUVH010000263.1	=	NW_024010694.1	Primary Assembly	17977	na
Scaffold_354;HRSCAF=360_pilon	unplaced-scaffold	na	na	JAAUVH010000264.1	=	NW_024010695.1	Primary Assembly	45692	na
Scaffold_355;HRSCAF=361_pilon	unplaced-scaffold	na	na	JAAUVH010000265.1	=	NW_024010696.1	Primary Assembly	31628	na
Scaffold_356;HRSCAF=362_pilon	unplaced-scaffold	na	na	JAAUVH010000266.1	=	NW_024010697.1	Primary Assembly	32407	na
Scaffold_357;HRSCAF=363_pilon	unplaced-scaffold	na	na	JAAUVH010000267.1	=	NW_024010698.1	Primary Assembly	76683	na
Scaffold_358;HRSCAF=364_pilon	unplaced-scaffold	na	na	JAAUVH010000268.1	=	NW_024010699.1	Primary Assembly	31588	na
Scaffold_359;HRSCAF=365_pilon	unplaced-scaffold	na	na	JAAUVH010000269.1	=	NW_024010700.1	Primary Assembly	27606	na
Scaffold_35;HRSCAF=39_pilon	unplaced-scaffold	na	na	JAAUVH010000270.1	=	NW_024010701.1	Primary Assembly	1603267	na
Scaffold_360;HRSCAF=366_pilon	unplaced-scaffold	na	na	JAAUVH010000271.1	=	NW_024010702.1	Primary Assembly	24302	na
Scaffold_361;HRSCAF=367_pilon	unplaced-scaffold	na	na	JAAUVH010000272.1	=	NW_024010703.1	Primary Assembly	106612	na
Scaffold_362;HRSCAF=368_pilon	unplaced-scaffold	na	na	JAAUVH010000273.1	=	NW_024010704.1	Primary Assembly	19811	na
Scaffold_363;HRSCAF=369_pilon	unplaced-scaffold	na	na	JAAUVH010000274.1	=	NW_024010705.1	Primary Assembly	33635	na
Scaffold_364;HRSCAF=370_pilon	unplaced-scaffold	na	na	JAAUVH010000275.1	=	NW_024010706.1	Primary Assembly	23703	na
Scaffold_365;HRSCAF=371_pilon	unplaced-scaffold	na	na	JAAUVH010000276.1	=	NW_024010707.1	Primary Assembly	79163	na
Scaffold_366;HRSCAF=372_pilon	unplaced-scaffold	na	na	JAAUVH010000277.1	=	NW_024010708.1	Primary Assembly	28628	na
Scaffold_367;HRSCAF=373_pilon	unplaced-scaffold	na	na	JAAUVH010000278.1	=	NW_024010709.1	Primary Assembly	55337	na
Scaffold_369;HRSCAF=375_pilon	unplaced-scaffold	na	na	JAAUVH010000280.1	=	NW_024010710.1	Primary Assembly	30602	na
Scaffold_36;HRSCAF=40_pilon	unplaced-scaffold	na	na	JAAUVH010000281.1	=	NW_024010711.1	Primary Assembly	1150314	na
Scaffold_370;HRSCAF=376_pilon	unplaced-scaffold	na	na	JAAUVH010000282.1	=	NW_024010712.1	Primary Assembly	22639	na
Scaffold_371;HRSCAF=377_pilon	unplaced-scaffold	na	na	JAAUVH010000283.1	=	NW_024010713.1	Primary Assembly	96010	na
Scaffold_372;HRSCAF=378_pilon	unplaced-scaffold	na	na	JAAUVH010000284.1	=	NW_024010714.1	Primary Assembly	42401	na
Scaffold_373;HRSCAF=379_pilon	unplaced-scaffold	na	na	JAAUVH010000285.1	=	NW_024010715.1	Primary Assembly	29586	na
Scaffold_374;HRSCAF=380_pilon	unplaced-scaffold	na	na	JAAUVH010000286.1	=	NW_024010716.1	Primary Assembly	71157	na
Scaffold_375;HRSCAF=381_pilon	unplaced-scaffold	na	na	JAAUVH010000287.1	=	NW_024010717.1	Primary Assembly	29655	na
Scaffold_376;HRSCAF=382_pilon	unplaced-scaffold	na	na	JAAUVH010000288.1	=	NW_024010718.1	Primary Assembly	98160	na
Scaffold_39;HRSCAF=43_pilon	unplaced-scaffold	na	na	JAAUVH010000290.1	=	NW_024010719.1	Primary Assembly	887828	na
Scaffold_40;HRSCAF=44_pilon	unplaced-scaffold	na	na	JAAUVH010000292.1	=	NW_024010720.1	Primary Assembly	319569	na
Scaffold_41;HRSCAF=46_pilon	unplaced-scaffold	na	na	JAAUVH010000293.1	=	NW_024010721.1	Primary Assembly	706478	na
Scaffold_42;HRSCAF=47_pilon	unplaced-scaffold	na	na	JAAUVH010000294.1	=	NW_024010722.1	Primary Assembly	470734	na
Scaffold_43;HRSCAF=48_pilon	unplaced-scaffold	na	na	JAAUVH010000295.1	=	NW_024010723.1	Primary Assembly	256977	na
Scaffold_44;HRSCAF=49_pilon	unplaced-scaffold	na	na	JAAUVH010000296.1	=	NW_024010724.1	Primary Assembly	261000	na
Scaffold_45;HRSCAF=50_pilon	unplaced-scaffold	na	na	JAAUVH010000297.1	=	NW_024010725.1	Primary Assembly	198152	na
Scaffold_46;HRSCAF=51_pilon	unplaced-scaffold	na	na	JAAUVH010000298.1	=	NW_024010726.1	Primary Assembly	334733	na
Scaffold_47;HRSCAF=52_pilon	unplaced-scaffold	na	na	JAAUVH010000299.1	=	NW_024010727.1	Primary Assembly	145651	na
Scaffold_48;HRSCAF=53_pilon	unplaced-scaffold	na	na	JAAUVH010000300.1	=	NW_024010728.1	Primary Assembly	158736	na
Scaffold_49;HRSCAF=54_pilon	unplaced-scaffold	na	na	JAAUVH010000301.1	=	NW_024010729.1	Primary Assembly	51718	na
Scaffold_50;HRSCAF=55_pilon	unplaced-scaffold	na	na	JAAUVH010000303.1	=	NW_024010730.1	Primary Assembly	98499	na
Scaffold_51;HRSCAF=56_pilon	unplaced-scaffold	na	na	JAAUVH010000304.1	=	NW_024010731.1	Primary Assembly	52700	na
Scaffold_52;HRSCAF=57_pilon	unplaced-scaffold	na	na	JAAUVH010000305.1	=	NW_024010732.1	Primary Assembly	35033	na
Scaffold_53;HRSCAF=58_pilon	unplaced-scaffold	na	na	JAAUVH010000306.1	=	NW_024010733.1	Primary Assembly	70296	na
Scaffold_54;HRSCAF=59_pilon	unplaced-scaffold	na	na	JAAUVH010000307.1	=	NW_024010734.1	Primary Assembly	93808	na
Scaffold_55;HRSCAF=60_pilon	unplaced-scaffold	na	na	JAAUVH010000308.1	=	NW_024010735.1	Primary Assembly	88993	na
Scaffold_56;HRSCAF=62_pilon	unplaced-scaffold	na	na	JAAUVH010000309.1	=	NW_024010736.1	Primary Assembly	81415	na
Scaffold_57;HRSCAF=63_pilon	unplaced-scaffold	na	na	JAAUVH010000310.1	=	NW_024010737.1	Primary Assembly	58275	na
Scaffold_58;HRSCAF=64_pilon	unplaced-scaffold	na	na	JAAUVH010000311.1	=	NW_024010738.1	Primary Assembly	124704	na
Scaffold_59;HRSCAF=65_pilon	unplaced-scaffold	na	na	JAAUVH010000312.1	=	NW_024010739.1	Primary Assembly	155037	na
Scaffold_60;HRSCAF=66_pilon	unplaced-scaffold	na	na	JAAUVH010000314.1	=	NW_024010740.1	Primary Assembly	115595	na
Scaffold_61;HRSCAF=67_pilon	unplaced-scaffold	na	na	JAAUVH010000315.1	=	NW_024010741.1	Primary Assembly	96298	na
Scaffold_62;HRSCAF=68_pilon	unplaced-scaffold	na	na	JAAUVH010000316.1	=	NW_024010742.1	Primary Assembly	29459	na
Scaffold_63;HRSCAF=69_pilon	unplaced-scaffold	na	na	JAAUVH010000317.1	=	NW_024010743.1	Primary Assembly	33357	na
Scaffold_64;HRSCAF=70_pilon	unplaced-scaffold	na	na	JAAUVH010000318.1	=	NW_024010744.1	Primary Assembly	50798	na
Scaffold_65;HRSCAF=71_pilon	unplaced-scaffold	na	na	JAAUVH010000319.1	=	NW_024010745.1	Primary Assembly	41169	na
Scaffold_66;HRSCAF=72_pilon	unplaced-scaffold	na	na	JAAUVH010000320.1	=	NW_024010746.1	Primary Assembly	64706	na
Scaffold_67;HRSCAF=73_pilon	unplaced-scaffold	na	na	JAAUVH010000321.1	=	NW_024010747.1	Primary Assembly	38733	na
Scaffold_68;HRSCAF=74_pilon	unplaced-scaffold	na	na	JAAUVH010000322.1	=	NW_024010748.1	Primary Assembly	68744	na
Scaffold_71;HRSCAF=77_pilon	unplaced-scaffold	na	na	JAAUVH010000324.1	=	NW_024010749.1	Primary Assembly	321138	na
Scaffold_72;HRSCAF=78_pilon	unplaced-scaffold	na	na	JAAUVH010000325.1	=	NW_024010750.1	Primary Assembly	21546	na
Scaffold_73;HRSCAF=79_pilon	unplaced-scaffold	na	na	JAAUVH010000326.1	=	NW_024010751.1	Primary Assembly	22079	na
Scaffold_74;HRSCAF=80_pilon	unplaced-scaffold	na	na	JAAUVH010000327.1	=	NW_024010752.1	Primary Assembly	48536	na
Scaffold_75;HRSCAF=81_pilon	unplaced-scaffold	na	na	JAAUVH010000328.1	=	NW_024010753.1	Primary Assembly	33304	na
Scaffold_76;HRSCAF=82_pilon	unplaced-scaffold	na	na	JAAUVH010000329.1	=	NW_024010754.1	Primary Assembly	108312	na
Scaffold_77;HRSCAF=83_pilon	unplaced-scaffold	na	na	JAAUVH010000330.1	=	NW_024010755.1	Primary Assembly	46379	na
Scaffold_78;HRSCAF=84_pilon	unplaced-scaffold	na	na	JAAUVH010000331.1	=	NW_024010756.1	Primary Assembly	26898	na
Scaffold_79;HRSCAF=85_pilon	unplaced-scaffold	na	na	JAAUVH010000332.1	=	NW_024010757.1	Primary Assembly	79892	na
Scaffold_80;HRSCAF=86_pilon	unplaced-scaffold	na	na	JAAUVH010000333.1	=	NW_024010758.1	Primary Assembly	61631	na
Scaffold_81;HRSCAF=87_pilon	unplaced-scaffold	na	na	JAAUVH010000334.1	=	NW_024010759.1	Primary Assembly	37740	na
Scaffold_82;HRSCAF=88_pilon	unplaced-scaffold	na	na	JAAUVH010000335.1	=	NW_024010760.1	Primary Assembly	44979	na
Scaffold_83;HRSCAF=89_pilon	unplaced-scaffold	na	na	JAAUVH010000336.1	=	NW_024010761.1	Primary Assembly	92919	na
Scaffold_84;HRSCAF=90_pilon	unplaced-scaffold	na	na	JAAUVH010000337.1	=	NW_024010762.1	Primary Assembly	125416	na
Scaffold_85;HRSCAF=91_pilon	unplaced-scaffold	na	na	JAAUVH010000338.1	=	NW_024010763.1	Primary Assembly	78507	na
Scaffold_86;HRSCAF=92_pilon	unplaced-scaffold	na	na	JAAUVH010000339.1	=	NW_024010764.1	Primary Assembly	98794	na
Scaffold_87;HRSCAF=93_pilon	unplaced-scaffold	na	na	JAAUVH010000340.1	=	NW_024010765.1	Primary Assembly	44901	na
Scaffold_88;HRSCAF=94_pilon	unplaced-scaffold	na	na	JAAUVH010000341.1	=	NW_024010766.1	Primary Assembly	17712	na
Scaffold_89;HRSCAF=95_pilon	unplaced-scaffold	na	na	JAAUVH010000342.1	=	NW_024010767.1	Primary Assembly	37635	na
Scaffold_8;HRSCAF=8_pilon	unplaced-scaffold	na	na	JAAUVH010000343.1	=	NW_024010768.1	Primary Assembly	1140324	na
Scaffold_90;HRSCAF=96_pilon	unplaced-scaffold	na	na	JAAUVH010000344.1	=	NW_024010769.1	Primary Assembly	73315	na
Scaffold_91;HRSCAF=97_pilon	unplaced-scaffold	na	na	JAAUVH010000345.1	=	NW_024010770.1	Primary Assembly	119460	na
Scaffold_92;HRSCAF=98_pilon	unplaced-scaffold	na	na	JAAUVH010000346.1	=	NW_024010771.1	Primary Assembly	35467	na
Scaffold_93;HRSCAF=99_pilon	unplaced-scaffold	na	na	JAAUVH010000347.1	=	NW_024010772.1	Primary Assembly	106751	na
Scaffold_94;HRSCAF=100_pilon	unplaced-scaffold	na	na	JAAUVH010000348.1	=	NW_024010773.1	Primary Assembly	33955	na
Scaffold_95;HRSCAF=101_pilon	unplaced-scaffold	na	na	JAAUVH010000349.1	=	NW_024010774.1	Primary Assembly	81868	na
Scaffold_96;HRSCAF=102_pilon	unplaced-scaffold	na	na	JAAUVH010000350.1	=	NW_024010775.1	Primary Assembly	18977	na
Scaffold_97;HRSCAF=103_pilon	unplaced-scaffold	na	na	JAAUVH010000351.1	=	NW_024010776.1	Primary Assembly	70921	na
Scaffold_98;HRSCAF=104_pilon	unplaced-scaffold	na	na	JAAUVH010000352.1	=	NW_024010777.1	Primary Assembly	26472	na
