# Assembly name:  Cliv_1.0
# Organism name:  Columba livia (rock pigeon)
# Infraspecific name:  breed=Danish Tumbler
# Sex:  male
# Taxid:          8932
# BioSample:      SAMN02981415
# BioProject:     PRJNA167554
# Submitter:      BGI
# Date:           2013-02-11
# Assembly type:  haploid
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# WGS project:    AKCR01
# Assembly method: SOAPdenovo v. 2.0
# Genome coverage: 60x
# Sequencing technology: Illumina HiSeq 2000
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000337935.1
# RefSeq assembly accession: GCF_000337935.1
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000337945.1	GCF_000337945.1	Primary Assembly
## 	GCF_000090015.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
scaffold2284	unplaced-scaffold	na	na	KB377454.1	=	NW_004975339.1	Primary Assembly	749	na
scaffold2169	unplaced-scaffold	na	na	KB377455.1	=	NW_004975340.1	Primary Assembly	7330	na
scaffold2286	unplaced-scaffold	na	na	KB377456.1	=	NW_004975341.1	Primary Assembly	388	na
scaffold2285	unplaced-scaffold	na	na	KB377457.1	=	NW_004975342.1	Primary Assembly	1240	na
scaffold2289	unplaced-scaffold	na	na	KB377458.1	=	NW_004975343.1	Primary Assembly	209	na
scaffold2290	unplaced-scaffold	na	na	KB377459.1	=	NW_004975344.1	Primary Assembly	226	na
scaffold2291	unplaced-scaffold	na	na	KB377460.1	=	NW_004975345.1	Primary Assembly	830	na
scaffold2292	unplaced-scaffold	na	na	KB377461.1	=	NW_004975346.1	Primary Assembly	1004	na
scaffold2293	unplaced-scaffold	na	na	KB377462.1	=	NW_004975347.1	Primary Assembly	505	na
scaffold2294	unplaced-scaffold	na	na	KB377463.1	=	NW_004975348.1	Primary Assembly	297	na
scaffold2288	unplaced-scaffold	na	na	KB377464.1	=	NW_004975349.1	Primary Assembly	770	na
scaffold2297	unplaced-scaffold	na	na	KB377465.1	=	NW_004975350.1	Primary Assembly	526	na
scaffold2296	unplaced-scaffold	na	na	KB377466.1	=	NW_004975351.1	Primary Assembly	5963	na
scaffold2298	unplaced-scaffold	na	na	KB377467.1	=	NW_004975352.1	Primary Assembly	10160	na
scaffold2299	unplaced-scaffold	na	na	KB377468.1	=	NW_004975353.1	Primary Assembly	1471	na
scaffold2301	unplaced-scaffold	na	na	KB377469.1	=	NW_004975354.1	Primary Assembly	1022	na
scaffold2302	unplaced-scaffold	na	na	KB377470.1	=	NW_004975355.1	Primary Assembly	757	na
scaffold2300	unplaced-scaffold	na	na	KB377471.1	=	NW_004975356.1	Primary Assembly	951	na
scaffold2304	unplaced-scaffold	na	na	KB377472.1	=	NW_004975357.1	Primary Assembly	441	na
scaffold2305	unplaced-scaffold	na	na	KB377473.1	=	NW_004975358.1	Primary Assembly	261	na
scaffold2306	unplaced-scaffold	na	na	KB377474.1	=	NW_004975359.1	Primary Assembly	35269	na
scaffold1976	unplaced-scaffold	na	na	KB377475.1	=	NW_004975360.1	Primary Assembly	7147	na
scaffold2230	unplaced-scaffold	na	na	KB377476.1	=	NW_004975361.1	Primary Assembly	7632	na
scaffold2308	unplaced-scaffold	na	na	KB377477.1	=	NW_004975362.1	Primary Assembly	5868	na
scaffold2310	unplaced-scaffold	na	na	KB377478.1	=	NW_004975363.1	Primary Assembly	785	na
scaffold2303	unplaced-scaffold	na	na	KB377479.1	=	NW_004975364.1	Primary Assembly	1342	na
scaffold2311	unplaced-scaffold	na	na	KB377480.1	=	NW_004975365.1	Primary Assembly	4215	na
scaffold2312	unplaced-scaffold	na	na	KB377481.1	=	NW_004975366.1	Primary Assembly	222	na
scaffold2314	unplaced-scaffold	na	na	KB377482.1	=	NW_004975367.1	Primary Assembly	481	na
scaffold2313	unplaced-scaffold	na	na	KB377483.1	=	NW_004975368.1	Primary Assembly	1505	na
scaffold2315	unplaced-scaffold	na	na	KB377484.1	=	NW_004975369.1	Primary Assembly	4514	na
scaffold2317	unplaced-scaffold	na	na	KB377485.1	=	NW_004975370.1	Primary Assembly	914	na
scaffold2318	unplaced-scaffold	na	na	KB377486.1	=	NW_004975371.1	Primary Assembly	1001	na
scaffold2316	unplaced-scaffold	na	na	KB377487.1	=	NW_004975372.1	Primary Assembly	1543	na
scaffold2320	unplaced-scaffold	na	na	KB377488.1	=	NW_004975373.1	Primary Assembly	206	na
scaffold2321	unplaced-scaffold	na	na	KB377489.1	=	NW_004975374.1	Primary Assembly	1422	na
scaffold2319	unplaced-scaffold	na	na	KB377490.1	=	NW_004975375.1	Primary Assembly	845	na
scaffold2323	unplaced-scaffold	na	na	KB377491.1	=	NW_004975376.1	Primary Assembly	319	na
scaffold2324	unplaced-scaffold	na	na	KB377492.1	=	NW_004975377.1	Primary Assembly	924	na
scaffold2325	unplaced-scaffold	na	na	KB377493.1	=	NW_004975378.1	Primary Assembly	411	na
scaffold2326	unplaced-scaffold	na	na	KB377494.1	=	NW_004975379.1	Primary Assembly	2060	na
scaffold2327	unplaced-scaffold	na	na	KB377495.1	=	NW_004975380.1	Primary Assembly	246	na
scaffold2328	unplaced-scaffold	na	na	KB377496.1	=	NW_004975381.1	Primary Assembly	853	na
scaffold2097	unplaced-scaffold	na	na	KB377497.1	=	NW_004975382.1	Primary Assembly	2824	na
scaffold2330	unplaced-scaffold	na	na	KB377498.1	=	NW_004975383.1	Primary Assembly	2519	na
scaffold2331	unplaced-scaffold	na	na	KB377499.1	=	NW_004975384.1	Primary Assembly	724	na
scaffold2329	unplaced-scaffold	na	na	KB377500.1	=	NW_004975385.1	Primary Assembly	4427	na
scaffold2333	unplaced-scaffold	na	na	KB377501.1	=	NW_004975386.1	Primary Assembly	219	na
scaffold2332	unplaced-scaffold	na	na	KB377502.1	=	NW_004975387.1	Primary Assembly	554	na
scaffold2334	unplaced-scaffold	na	na	KB377503.1	=	NW_004975388.1	Primary Assembly	1731	na
scaffold2335	unplaced-scaffold	na	na	KB377504.1	=	NW_004975389.1	Primary Assembly	716	na
scaffold2337	unplaced-scaffold	na	na	KB377505.1	=	NW_004975390.1	Primary Assembly	2815	na
scaffold2307	unplaced-scaffold	na	na	KB377506.1	=	NW_004975391.1	Primary Assembly	922	na
scaffold2309	unplaced-scaffold	na	na	KB377507.1	=	NW_004975392.1	Primary Assembly	1391	na
scaffold2340	unplaced-scaffold	na	na	KB377508.1	=	NW_004975393.1	Primary Assembly	1075	na
scaffold2336	unplaced-scaffold	na	na	KB377509.1	=	NW_004975394.1	Primary Assembly	24516	na
scaffold2341	unplaced-scaffold	na	na	KB377510.1	=	NW_004975395.1	Primary Assembly	7784	na
scaffold2343	unplaced-scaffold	na	na	KB377511.1	=	NW_004975396.1	Primary Assembly	27393	na
scaffold2344	unplaced-scaffold	na	na	KB377512.1	=	NW_004975397.1	Primary Assembly	6026	na
scaffold2339	unplaced-scaffold	na	na	KB377513.1	=	NW_004975398.1	Primary Assembly	426	na
scaffold2346	unplaced-scaffold	na	na	KB377514.1	=	NW_004975399.1	Primary Assembly	556	na
scaffold2347	unplaced-scaffold	na	na	KB377515.1	=	NW_004975400.1	Primary Assembly	762	na
scaffold2348	unplaced-scaffold	na	na	KB377516.1	=	NW_004975401.1	Primary Assembly	1970	na
scaffold2349	unplaced-scaffold	na	na	KB377517.1	=	NW_004975402.1	Primary Assembly	970	na
scaffold2350	unplaced-scaffold	na	na	KB377518.1	=	NW_004975403.1	Primary Assembly	206	na
scaffold2153	unplaced-scaffold	na	na	KB377519.1	=	NW_004975404.1	Primary Assembly	839	na
scaffold1875	unplaced-scaffold	na	na	KB377520.1	=	NW_004975405.1	Primary Assembly	11600	na
scaffold2353	unplaced-scaffold	na	na	KB377521.1	=	NW_004975406.1	Primary Assembly	2181	na
scaffold2354	unplaced-scaffold	na	na	KB377522.1	=	NW_004975407.1	Primary Assembly	759	na
scaffold2345	unplaced-scaffold	na	na	KB377523.1	=	NW_004975408.1	Primary Assembly	2785	na
scaffold2356	unplaced-scaffold	na	na	KB377524.1	=	NW_004975409.1	Primary Assembly	2891	na
scaffold2338	unplaced-scaffold	na	na	KB377525.1	=	NW_004975410.1	Primary Assembly	139450	na
scaffold2358	unplaced-scaffold	na	na	KB377526.1	=	NW_004975411.1	Primary Assembly	2660	na
scaffold2359	unplaced-scaffold	na	na	KB377527.1	=	NW_004975412.1	Primary Assembly	1071	na
scaffold2360	unplaced-scaffold	na	na	KB377528.1	=	NW_004975413.1	Primary Assembly	399	na
scaffold2361	unplaced-scaffold	na	na	KB377529.1	=	NW_004975414.1	Primary Assembly	9858	na
scaffold2357	unplaced-scaffold	na	na	KB377530.1	=	NW_004975415.1	Primary Assembly	5681	na
scaffold2363	unplaced-scaffold	na	na	KB377531.1	=	NW_004975416.1	Primary Assembly	848	na
scaffold2272	unplaced-scaffold	na	na	KB377532.1	=	NW_004975417.1	Primary Assembly	1957	na
scaffold2352	unplaced-scaffold	na	na	KB377533.1	=	NW_004975418.1	Primary Assembly	6245	na
scaffold2366	unplaced-scaffold	na	na	KB377534.1	=	NW_004975419.1	Primary Assembly	730	na
scaffold2362	unplaced-scaffold	na	na	KB377535.1	=	NW_004975420.1	Primary Assembly	311	na
scaffold2368	unplaced-scaffold	na	na	KB377536.1	=	NW_004975421.1	Primary Assembly	1998	na
scaffold2369	unplaced-scaffold	na	na	KB377537.1	=	NW_004975422.1	Primary Assembly	646	na
scaffold2370	unplaced-scaffold	na	na	KB377538.1	=	NW_004975423.1	Primary Assembly	226	na
scaffold2371	unplaced-scaffold	na	na	KB377539.1	=	NW_004975424.1	Primary Assembly	315	na
scaffold2367	unplaced-scaffold	na	na	KB377540.1	=	NW_004975425.1	Primary Assembly	2980	na
scaffold2372	unplaced-scaffold	na	na	KB377541.1	=	NW_004975426.1	Primary Assembly	750	na
scaffold2373	unplaced-scaffold	na	na	KB377542.1	=	NW_004975427.1	Primary Assembly	341	na
scaffold2376	unplaced-scaffold	na	na	KB377543.1	=	NW_004975428.1	Primary Assembly	253	na
scaffold2377	unplaced-scaffold	na	na	KB377544.1	=	NW_004975429.1	Primary Assembly	631	na
scaffold2378	unplaced-scaffold	na	na	KB377545.1	=	NW_004975430.1	Primary Assembly	1718	na
scaffold2228	unplaced-scaffold	na	na	KB377546.1	=	NW_004975431.1	Primary Assembly	7054	na
scaffold2380	unplaced-scaffold	na	na	KB377547.1	=	NW_004975432.1	Primary Assembly	720	na
scaffold2382	unplaced-scaffold	na	na	KB377548.1	=	NW_004975433.1	Primary Assembly	1753	na
scaffold2383	unplaced-scaffold	na	na	KB377549.1	=	NW_004975434.1	Primary Assembly	724	na
scaffold2384	unplaced-scaffold	na	na	KB377550.1	=	NW_004975435.1	Primary Assembly	700	na
scaffold2385	unplaced-scaffold	na	na	KB377551.1	=	NW_004975436.1	Primary Assembly	3827	na
scaffold2386	unplaced-scaffold	na	na	KB377552.1	=	NW_004975437.1	Primary Assembly	616	na
scaffold2387	unplaced-scaffold	na	na	KB377553.1	=	NW_004975438.1	Primary Assembly	306	na
scaffold2388	unplaced-scaffold	na	na	KB377554.1	=	NW_004975439.1	Primary Assembly	1189	na
scaffold2390	unplaced-scaffold	na	na	KB377555.1	=	NW_004975440.1	Primary Assembly	1143	na
scaffold2392	unplaced-scaffold	na	na	KB377556.1	=	NW_004975441.1	Primary Assembly	463	na
scaffold2393	unplaced-scaffold	na	na	KB377557.1	=	NW_004975442.1	Primary Assembly	613	na
scaffold2394	unplaced-scaffold	na	na	KB377558.1	=	NW_004975443.1	Primary Assembly	439	na
scaffold2355	unplaced-scaffold	na	na	KB377559.1	=	NW_004975444.1	Primary Assembly	220	na
scaffold2396	unplaced-scaffold	na	na	KB377560.1	=	NW_004975445.1	Primary Assembly	21729	na
scaffold2398	unplaced-scaffold	na	na	KB377561.1	=	NW_004975446.1	Primary Assembly	6667	na
scaffold2399	unplaced-scaffold	na	na	KB377562.1	=	NW_004975447.1	Primary Assembly	858	na
scaffold2400	unplaced-scaffold	na	na	KB377563.1	=	NW_004975448.1	Primary Assembly	1164	na
scaffold2401	unplaced-scaffold	na	na	KB377564.1	=	NW_004975449.1	Primary Assembly	5088	na
scaffold2402	unplaced-scaffold	na	na	KB377565.1	=	NW_004975450.1	Primary Assembly	569	na
scaffold2403	unplaced-scaffold	na	na	KB377566.1	=	NW_004975451.1	Primary Assembly	2850	na
scaffold2404	unplaced-scaffold	na	na	KB377567.1	=	NW_004975452.1	Primary Assembly	8785	na
scaffold2405	unplaced-scaffold	na	na	KB377568.1	=	NW_004975453.1	Primary Assembly	775	na
scaffold2082	unplaced-scaffold	na	na	KB377569.1	=	NW_004975454.1	Primary Assembly	13747	na
scaffold2407	unplaced-scaffold	na	na	KB377570.1	=	NW_004975455.1	Primary Assembly	359	na
scaffold2408	unplaced-scaffold	na	na	KB377571.1	=	NW_004975456.1	Primary Assembly	494	na
scaffold2409	unplaced-scaffold	na	na	KB377572.1	=	NW_004975457.1	Primary Assembly	973	na
scaffold2410	unplaced-scaffold	na	na	KB377573.1	=	NW_004975458.1	Primary Assembly	827	na
scaffold2411	unplaced-scaffold	na	na	KB377574.1	=	NW_004975459.1	Primary Assembly	442	na
scaffold2412	unplaced-scaffold	na	na	KB377575.1	=	NW_004975460.1	Primary Assembly	3920	na
scaffold2413	unplaced-scaffold	na	na	KB377576.1	=	NW_004975461.1	Primary Assembly	376	na
scaffold2414	unplaced-scaffold	na	na	KB377577.1	=	NW_004975462.1	Primary Assembly	520	na
scaffold2415	unplaced-scaffold	na	na	KB377578.1	=	NW_004975463.1	Primary Assembly	764	na
scaffold2416	unplaced-scaffold	na	na	KB377579.1	=	NW_004975464.1	Primary Assembly	3186	na
scaffold2417	unplaced-scaffold	na	na	KB377580.1	=	NW_004975465.1	Primary Assembly	1199	na
scaffold2418	unplaced-scaffold	na	na	KB377581.1	=	NW_004975466.1	Primary Assembly	1604	na
scaffold2419	unplaced-scaffold	na	na	KB377582.1	=	NW_004975467.1	Primary Assembly	1008	na
scaffold2420	unplaced-scaffold	na	na	KB377583.1	=	NW_004975468.1	Primary Assembly	501	na
scaffold2422	unplaced-scaffold	na	na	KB377584.1	=	NW_004975469.1	Primary Assembly	602	na
scaffold2423	unplaced-scaffold	na	na	KB377585.1	=	NW_004975470.1	Primary Assembly	354	na
scaffold2424	unplaced-scaffold	na	na	KB377586.1	=	NW_004975471.1	Primary Assembly	742	na
scaffold2379	unplaced-scaffold	na	na	KB377587.1	=	NW_004975472.1	Primary Assembly	143014	na
scaffold2426	unplaced-scaffold	na	na	KB377588.1	=	NW_004975473.1	Primary Assembly	1365	na
scaffold2322	unplaced-scaffold	na	na	KB377589.1	=	NW_004975474.1	Primary Assembly	2677	na
scaffold2428	unplaced-scaffold	na	na	KB377590.1	=	NW_004975475.1	Primary Assembly	1528	na
scaffold2429	unplaced-scaffold	na	na	KB377591.1	=	NW_004975476.1	Primary Assembly	376	na
scaffold2430	unplaced-scaffold	na	na	KB377592.1	=	NW_004975477.1	Primary Assembly	329	na
scaffold2431	unplaced-scaffold	na	na	KB377593.1	=	NW_004975478.1	Primary Assembly	1266	na
scaffold2432	unplaced-scaffold	na	na	KB377594.1	=	NW_004975479.1	Primary Assembly	205	na
scaffold2427	unplaced-scaffold	na	na	KB377595.1	=	NW_004975480.1	Primary Assembly	4697	na
scaffold2434	unplaced-scaffold	na	na	KB377596.1	=	NW_004975481.1	Primary Assembly	869	na
scaffold2435	unplaced-scaffold	na	na	KB377597.1	=	NW_004975482.1	Primary Assembly	4493	na
scaffold1580	unplaced-scaffold	na	na	KB377598.1	=	NW_004975483.1	Primary Assembly	7920	na
scaffold2437	unplaced-scaffold	na	na	KB377599.1	=	NW_004975484.1	Primary Assembly	1046	na
scaffold2438	unplaced-scaffold	na	na	KB377600.1	=	NW_004975485.1	Primary Assembly	27291	na
scaffold2439	unplaced-scaffold	na	na	KB377601.1	=	NW_004975486.1	Primary Assembly	3330	na
scaffold2433	unplaced-scaffold	na	na	KB377602.1	=	NW_004975487.1	Primary Assembly	3434	na
scaffold2442	unplaced-scaffold	na	na	KB377603.1	=	NW_004975488.1	Primary Assembly	897	na
scaffold2440	unplaced-scaffold	na	na	KB377604.1	=	NW_004975489.1	Primary Assembly	4514	na
scaffold2444	unplaced-scaffold	na	na	KB377605.1	=	NW_004975490.1	Primary Assembly	758	na
scaffold2443	unplaced-scaffold	na	na	KB377606.1	=	NW_004975491.1	Primary Assembly	1116	na
scaffold2446	unplaced-scaffold	na	na	KB377607.1	=	NW_004975492.1	Primary Assembly	1909	na
scaffold2447	unplaced-scaffold	na	na	KB377608.1	=	NW_004975493.1	Primary Assembly	845	na
scaffold2449	unplaced-scaffold	na	na	KB377609.1	=	NW_004975494.1	Primary Assembly	603	na
scaffold2450	unplaced-scaffold	na	na	KB377610.1	=	NW_004975495.1	Primary Assembly	839	na
scaffold2451	unplaced-scaffold	na	na	KB377611.1	=	NW_004975496.1	Primary Assembly	18113	na
scaffold2452	unplaced-scaffold	na	na	KB377612.1	=	NW_004975497.1	Primary Assembly	549	na
scaffold2454	unplaced-scaffold	na	na	KB377613.1	=	NW_004975498.1	Primary Assembly	207	na
scaffold2455	unplaced-scaffold	na	na	KB377614.1	=	NW_004975499.1	Primary Assembly	10525	na
scaffold2456	unplaced-scaffold	na	na	KB377615.1	=	NW_004975500.1	Primary Assembly	1501	na
scaffold2457	unplaced-scaffold	na	na	KB377616.1	=	NW_004975501.1	Primary Assembly	458	na
scaffold2458	unplaced-scaffold	na	na	KB377617.1	=	NW_004975502.1	Primary Assembly	974	na
scaffold2364	unplaced-scaffold	na	na	KB377618.1	=	NW_004975503.1	Primary Assembly	762	na
scaffold2460	unplaced-scaffold	na	na	KB377619.1	=	NW_004975504.1	Primary Assembly	252	na
scaffold2425	unplaced-scaffold	na	na	KB377620.1	=	NW_004975505.1	Primary Assembly	9193	na
scaffold2462	unplaced-scaffold	na	na	KB377621.1	=	NW_004975506.1	Primary Assembly	230	na
scaffold2463	unplaced-scaffold	na	na	KB377622.1	=	NW_004975507.1	Primary Assembly	571	na
scaffold2464	unplaced-scaffold	na	na	KB377623.1	=	NW_004975508.1	Primary Assembly	7856	na
scaffold2465	unplaced-scaffold	na	na	KB377624.1	=	NW_004975509.1	Primary Assembly	257	na
scaffold2466	unplaced-scaffold	na	na	KB377625.1	=	NW_004975510.1	Primary Assembly	771	na
scaffold2467	unplaced-scaffold	na	na	KB377626.1	=	NW_004975511.1	Primary Assembly	771	na
scaffold2468	unplaced-scaffold	na	na	KB377627.1	=	NW_004975512.1	Primary Assembly	3447	na
scaffold2470	unplaced-scaffold	na	na	KB377628.1	=	NW_004975513.1	Primary Assembly	3974	na
scaffold2471	unplaced-scaffold	na	na	KB377629.1	=	NW_004975514.1	Primary Assembly	1006	na
scaffold2461	unplaced-scaffold	na	na	KB377630.1	=	NW_004975515.1	Primary Assembly	2371	na
scaffold2473	unplaced-scaffold	na	na	KB377631.1	=	NW_004975516.1	Primary Assembly	771	na
scaffold2474	unplaced-scaffold	na	na	KB377632.1	=	NW_004975517.1	Primary Assembly	725	na
scaffold2475	unplaced-scaffold	na	na	KB377633.1	=	NW_004975518.1	Primary Assembly	4964	na
scaffold2476	unplaced-scaffold	na	na	KB377634.1	=	NW_004975519.1	Primary Assembly	2940	na
scaffold2436	unplaced-scaffold	na	na	KB377635.1	=	NW_004975520.1	Primary Assembly	1915	na
scaffold2478	unplaced-scaffold	na	na	KB377636.1	=	NW_004975521.1	Primary Assembly	24699	na
scaffold2477	unplaced-scaffold	na	na	KB377637.1	=	NW_004975522.1	Primary Assembly	1079	na
scaffold2479	unplaced-scaffold	na	na	KB377638.1	=	NW_004975523.1	Primary Assembly	3941	na
scaffold2481	unplaced-scaffold	na	na	KB377639.1	=	NW_004975524.1	Primary Assembly	13624	na
scaffold2480	unplaced-scaffold	na	na	KB377640.1	=	NW_004975525.1	Primary Assembly	3041	na
scaffold2482	unplaced-scaffold	na	na	KB377641.1	=	NW_004975526.1	Primary Assembly	5823	na
scaffold2483	unplaced-scaffold	na	na	KB377642.1	=	NW_004975527.1	Primary Assembly	511	na
scaffold2485	unplaced-scaffold	na	na	KB377643.1	=	NW_004975528.1	Primary Assembly	582	na
scaffold2486	unplaced-scaffold	na	na	KB377644.1	=	NW_004975529.1	Primary Assembly	1927	na
scaffold2487	unplaced-scaffold	na	na	KB377645.1	=	NW_004975530.1	Primary Assembly	737	na
scaffold2488	unplaced-scaffold	na	na	KB377646.1	=	NW_004975531.1	Primary Assembly	1385	na
scaffold2489	unplaced-scaffold	na	na	KB377647.1	=	NW_004975532.1	Primary Assembly	4072	na
scaffold2490	unplaced-scaffold	na	na	KB377648.1	=	NW_004975533.1	Primary Assembly	828	na
scaffold2491	unplaced-scaffold	na	na	KB377649.1	=	NW_004975534.1	Primary Assembly	873	na
scaffold2492	unplaced-scaffold	na	na	KB377650.1	=	NW_004975535.1	Primary Assembly	2339	na
scaffold2493	unplaced-scaffold	na	na	KB377651.1	=	NW_004975536.1	Primary Assembly	361	na
scaffold2494	unplaced-scaffold	na	na	KB377652.1	=	NW_004975537.1	Primary Assembly	411	na
scaffold2495	unplaced-scaffold	na	na	KB377653.1	=	NW_004975538.1	Primary Assembly	260	na
scaffold2497	unplaced-scaffold	na	na	KB377654.1	=	NW_004975539.1	Primary Assembly	1910	na
scaffold2406	unplaced-scaffold	na	na	KB377655.1	=	NW_004975540.1	Primary Assembly	2694	na
scaffold2499	unplaced-scaffold	na	na	KB377656.1	=	NW_004975541.1	Primary Assembly	2286	na
scaffold2500	unplaced-scaffold	na	na	KB377657.1	=	NW_004975542.1	Primary Assembly	548	na
scaffold2501	unplaced-scaffold	na	na	KB377658.1	=	NW_004975543.1	Primary Assembly	555	na
scaffold2503	unplaced-scaffold	na	na	KB377659.1	=	NW_004975544.1	Primary Assembly	649	na
scaffold2504	unplaced-scaffold	na	na	KB377660.1	=	NW_004975545.1	Primary Assembly	690	na
scaffold2505	unplaced-scaffold	na	na	KB377661.1	=	NW_004975546.1	Primary Assembly	3759	na
scaffold2506	unplaced-scaffold	na	na	KB377662.1	=	NW_004975547.1	Primary Assembly	497	na
scaffold2507	unplaced-scaffold	na	na	KB377663.1	=	NW_004975548.1	Primary Assembly	241	na
scaffold2508	unplaced-scaffold	na	na	KB377664.1	=	NW_004975549.1	Primary Assembly	1012	na
scaffold2510	unplaced-scaffold	na	na	KB377665.1	=	NW_004975550.1	Primary Assembly	512	na
scaffold2511	unplaced-scaffold	na	na	KB377666.1	=	NW_004975551.1	Primary Assembly	3030	na
scaffold2498	unplaced-scaffold	na	na	KB377667.1	=	NW_004975552.1	Primary Assembly	32762	na
scaffold2513	unplaced-scaffold	na	na	KB377668.1	=	NW_004975553.1	Primary Assembly	369	na
scaffold2472	unplaced-scaffold	na	na	KB377669.1	=	NW_004975554.1	Primary Assembly	4290	na
scaffold2516	unplaced-scaffold	na	na	KB377670.1	=	NW_004975555.1	Primary Assembly	2846	na
scaffold2517	unplaced-scaffold	na	na	KB377671.1	=	NW_004975556.1	Primary Assembly	484	na
scaffold2518	unplaced-scaffold	na	na	KB377672.1	=	NW_004975557.1	Primary Assembly	1575	na
scaffold2519	unplaced-scaffold	na	na	KB377673.1	=	NW_004975558.1	Primary Assembly	543	na
scaffold2514	unplaced-scaffold	na	na	KB377674.1	=	NW_004975559.1	Primary Assembly	1059	na
scaffold2521	unplaced-scaffold	na	na	KB377675.1	=	NW_004975560.1	Primary Assembly	1857	na
scaffold2522	unplaced-scaffold	na	na	KB377676.1	=	NW_004975561.1	Primary Assembly	3084	na
scaffold2523	unplaced-scaffold	na	na	KB377677.1	=	NW_004975562.1	Primary Assembly	251	na
scaffold2524	unplaced-scaffold	na	na	KB377678.1	=	NW_004975563.1	Primary Assembly	343	na
scaffold2525	unplaced-scaffold	na	na	KB377679.1	=	NW_004975564.1	Primary Assembly	506	na
scaffold2520	unplaced-scaffold	na	na	KB377680.1	=	NW_004975565.1	Primary Assembly	362	na
scaffold2528	unplaced-scaffold	na	na	KB377681.1	=	NW_004975566.1	Primary Assembly	291	na
scaffold2529	unplaced-scaffold	na	na	KB377682.1	=	NW_004975567.1	Primary Assembly	2340	na
scaffold2530	unplaced-scaffold	na	na	KB377683.1	=	NW_004975568.1	Primary Assembly	737	na
scaffold2531	unplaced-scaffold	na	na	KB377684.1	=	NW_004975569.1	Primary Assembly	1347	na
scaffold2532	unplaced-scaffold	na	na	KB377685.1	=	NW_004975570.1	Primary Assembly	5579	na
scaffold2533	unplaced-scaffold	na	na	KB377686.1	=	NW_004975571.1	Primary Assembly	3191	na
scaffold2114	unplaced-scaffold	na	na	KB377687.1	=	NW_004975572.1	Primary Assembly	828	na
scaffold2535	unplaced-scaffold	na	na	KB377688.1	=	NW_004975573.1	Primary Assembly	14474	na
scaffold2536	unplaced-scaffold	na	na	KB377689.1	=	NW_004975574.1	Primary Assembly	219	na
scaffold2512	unplaced-scaffold	na	na	KB377690.1	=	NW_004975575.1	Primary Assembly	2540	na
scaffold2538	unplaced-scaffold	na	na	KB377691.1	=	NW_004975576.1	Primary Assembly	317	na
scaffold2539	unplaced-scaffold	na	na	KB377692.1	=	NW_004975577.1	Primary Assembly	212	na
scaffold2540	unplaced-scaffold	na	na	KB377693.1	=	NW_004975578.1	Primary Assembly	2399	na
scaffold2541	unplaced-scaffold	na	na	KB377694.1	=	NW_004975579.1	Primary Assembly	776	na
scaffold2543	unplaced-scaffold	na	na	KB377695.1	=	NW_004975580.1	Primary Assembly	742	na
scaffold2544	unplaced-scaffold	na	na	KB377696.1	=	NW_004975581.1	Primary Assembly	596	na
scaffold2526	unplaced-scaffold	na	na	KB377697.1	=	NW_004975582.1	Primary Assembly	916	na
scaffold2546	unplaced-scaffold	na	na	KB377698.1	=	NW_004975583.1	Primary Assembly	226	na
scaffold2547	unplaced-scaffold	na	na	KB377699.1	=	NW_004975584.1	Primary Assembly	744	na
scaffold2548	unplaced-scaffold	na	na	KB377700.1	=	NW_004975585.1	Primary Assembly	3173	na
scaffold2534	unplaced-scaffold	na	na	KB377701.1	=	NW_004975586.1	Primary Assembly	7665	na
scaffold2550	unplaced-scaffold	na	na	KB377702.1	=	NW_004975587.1	Primary Assembly	979	na
scaffold2545	unplaced-scaffold	na	na	KB377703.1	=	NW_004975588.1	Primary Assembly	19763	na
scaffold2553	unplaced-scaffold	na	na	KB377704.1	=	NW_004975589.1	Primary Assembly	480	na
scaffold2554	unplaced-scaffold	na	na	KB377705.1	=	NW_004975590.1	Primary Assembly	556	na
scaffold2555	unplaced-scaffold	na	na	KB377706.1	=	NW_004975591.1	Primary Assembly	8274	na
scaffold2556	unplaced-scaffold	na	na	KB377707.1	=	NW_004975592.1	Primary Assembly	922	na
scaffold2552	unplaced-scaffold	na	na	KB377708.1	=	NW_004975593.1	Primary Assembly	300	na
scaffold2558	unplaced-scaffold	na	na	KB377709.1	=	NW_004975594.1	Primary Assembly	2273	na
scaffold2559	unplaced-scaffold	na	na	KB377710.1	=	NW_004975595.1	Primary Assembly	2605	na
scaffold2560	unplaced-scaffold	na	na	KB377711.1	=	NW_004975596.1	Primary Assembly	304	na
scaffold2557	unplaced-scaffold	na	na	KB377712.1	=	NW_004975597.1	Primary Assembly	14109	na
scaffold2562	unplaced-scaffold	na	na	KB377713.1	=	NW_004975598.1	Primary Assembly	1254	na
