# Assembly name:  ASM28112v4
# Organism name:  Alligator mississippiensis (American alligator)
# Isolate:  KSC_2009_1
# Taxid:          8496
# BioSample:      SAMN02981418
# BioProject:     PRJNA159843
# Submitter:      International Crocodilian Genomes Working Group
# Date:           2016-03-28
# Assembly type:  haploid
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# WGS project:    AKHW03
# Assembly method: Meraculous v. NOVEMBER-2015; HiRise v. NOVEMBER-2015
# Expected final version: yes
# Genome coverage: 156.0x
# Sequencing technology: Illumina GAIIx; Illumina HiSeq
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000281125.4
# RefSeq assembly accession: GCF_000281125.3
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000281135.4	GCF_000281135.3	Primary Assembly
## 	GCF_000030415.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
ScZkoYb_5088	unplaced-scaffold	na	na	AKHW03000546.1	=	NW_017707960.1	Primary Assembly	1073	na
ScZkoYb_3802	unplaced-scaffold	na	na	AKHW03000547.1	=	NW_017707961.1	Primary Assembly	9418	na
ScZkoYb_4054	unplaced-scaffold	na	na	AKHW03000548.1	=	NW_017707962.1	Primary Assembly	6293	na
ScZkoYb_6334	unplaced-scaffold	na	na	AKHW03000549.1	=	NW_017707963.1	Primary Assembly	7249	na
ScZkoYb_1714	unplaced-scaffold	na	na	AKHW03000550.1	=	NW_017707964.1	Primary Assembly	1072	na
ScZkoYb_3624	unplaced-scaffold	na	na	AKHW03000551.1	=	NW_017707965.1	Primary Assembly	3189	na
ScZkoYb_6014	unplaced-scaffold	na	na	AKHW03000552.1	=	NW_017707966.1	Primary Assembly	12345	na
ScZkoYb_6661	unplaced-scaffold	na	na	AKHW03000553.1	=	NW_017707967.1	Primary Assembly	1672	na
ScZkoYb_1470	unplaced-scaffold	na	na	AKHW03000554.1	=	NW_017707968.1	Primary Assembly	1990	na
ScZkoYb_5686	unplaced-scaffold	na	na	AKHW03000555.1	=	NW_017707969.1	Primary Assembly	1822	na
ScZkoYb_6148	unplaced-scaffold	na	na	AKHW03000556.1	=	NW_017707970.1	Primary Assembly	1231	na
ScZkoYb_507	unplaced-scaffold	na	na	AKHW03000557.1	=	NW_017707971.1	Primary Assembly	350363	na
ScZkoYb_98	unplaced-scaffold	na	na	AKHW03000558.1	=	NW_017707972.1	Primary Assembly	12935	na
ScZkoYb_2872.1	unplaced-scaffold	na	na	AKHW03000559.1	=	NW_017707973.1	Primary Assembly	6888	na
ScZkoYb_2569	unplaced-scaffold	na	na	AKHW03000560.1	=	NW_017707974.1	Primary Assembly	6343	na
ScZkoYb_2473	unplaced-scaffold	na	na	AKHW03000561.1	=	NW_017707975.1	Primary Assembly	1128	na
ScZkoYb_1937	unplaced-scaffold	na	na	AKHW03000562.1	=	NW_017707976.1	Primary Assembly	2642	na
ScZkoYb_36	unplaced-scaffold	na	na	AKHW03000563.1	=	NW_017707977.1	Primary Assembly	18600682	na
ScZkoYb_3703	unplaced-scaffold	na	na	AKHW03000564.1	=	NW_017707978.1	Primary Assembly	1111	na
ScZkoYb_6199	unplaced-scaffold	na	na	AKHW03000565.1	=	NW_017707979.1	Primary Assembly	1517	na
ScZkoYb_5932	unplaced-scaffold	na	na	AKHW03000566.1	=	NW_017707980.1	Primary Assembly	1005	na
ScZkoYb_795	unplaced-scaffold	na	na	AKHW03000567.1	=	NW_017707981.1	Primary Assembly	48733	na
ScZkoYb_6668	unplaced-scaffold	na	na	AKHW03000568.1	=	NW_017707982.1	Primary Assembly	1304	na
ScZkoYb_3846	unplaced-scaffold	na	na	AKHW03000569.1	=	NW_017707983.1	Primary Assembly	9906	na
ScZkoYb_5708	unplaced-scaffold	na	na	AKHW03000570.1	=	NW_017707984.1	Primary Assembly	6412	na
ScZkoYb_1625	unplaced-scaffold	na	na	AKHW03000571.1	=	NW_017707985.1	Primary Assembly	1059	na
ScZkoYb_6253	unplaced-scaffold	na	na	AKHW03000572.1	=	NW_017707986.1	Primary Assembly	1100	na
ScZkoYb_3559	unplaced-scaffold	na	na	AKHW03000573.1	=	NW_017707987.1	Primary Assembly	22637	na
ScZkoYb_5040	unplaced-scaffold	na	na	AKHW03000574.1	=	NW_017707988.1	Primary Assembly	3062	na
ScZkoYb_6509	unplaced-scaffold	na	na	AKHW03000575.1	=	NW_017707989.1	Primary Assembly	2866	na
ScZkoYb_1900	unplaced-scaffold	na	na	AKHW03000576.1	=	NW_017707990.1	Primary Assembly	1662	na
ScZkoYb_5027	unplaced-scaffold	na	na	AKHW03000577.1	=	NW_017707991.1	Primary Assembly	4064	na
ScZkoYb_3592	unplaced-scaffold	na	na	AKHW03000578.1	=	NW_017707992.1	Primary Assembly	1865	na
ScZkoYb_1680	unplaced-scaffold	na	na	AKHW03000579.1	=	NW_017707993.1	Primary Assembly	9125	na
ScZkoYb_4564	unplaced-scaffold	na	na	AKHW03000580.1	=	NW_017707994.1	Primary Assembly	1731	na
ScZkoYb_562	unplaced-scaffold	na	na	AKHW03000581.1	=	NW_017707995.1	Primary Assembly	3310	na
ScZkoYb_2802.1	unplaced-scaffold	na	na	AKHW03000582.1	=	NW_017707996.1	Primary Assembly	3284	na
ScZkoYb_6037	unplaced-scaffold	na	na	AKHW03000583.1	=	NW_017707997.1	Primary Assembly	6350	na
ScZkoYb_2291	unplaced-scaffold	na	na	AKHW03000584.1	=	NW_017707998.1	Primary Assembly	3277	na
ScZkoYb_2588	unplaced-scaffold	na	na	AKHW03000585.1	=	NW_017707999.1	Primary Assembly	8465	na
ScZkoYb_3604	unplaced-scaffold	na	na	AKHW03000586.1	=	NW_017708000.1	Primary Assembly	4271	na
ScZkoYb_6178	unplaced-scaffold	na	na	AKHW03000587.1	=	NW_017708001.1	Primary Assembly	1106	na
ScZkoYb_4090	unplaced-scaffold	na	na	AKHW03000588.1	=	NW_017708002.1	Primary Assembly	1605	na
ScZkoYb_628	unplaced-scaffold	na	na	AKHW03000589.1	=	NW_017708003.1	Primary Assembly	1185	na
ScZkoYb_5434	unplaced-scaffold	na	na	AKHW03000590.1	=	NW_017708004.1	Primary Assembly	1074	na
ScZkoYb_6107	unplaced-scaffold	na	na	AKHW03000591.1	=	NW_017708005.1	Primary Assembly	3982	na
ScZkoYb_411	unplaced-scaffold	na	na	AKHW03000592.1	=	NW_017708006.1	Primary Assembly	11220	na
ScZkoYb_1888	unplaced-scaffold	na	na	AKHW03000593.1	=	NW_017708007.1	Primary Assembly	14928	na
ScZkoYb_3455	unplaced-scaffold	na	na	AKHW03000594.1	=	NW_017708008.1	Primary Assembly	3162	na
ScZkoYb_3280	unplaced-scaffold	na	na	AKHW03000595.1	=	NW_017708009.1	Primary Assembly	18759	na
ScZkoYb_591	unplaced-scaffold	na	na	AKHW03000596.1	=	NW_017708010.1	Primary Assembly	356013	na
ScZkoYb_4530	unplaced-scaffold	na	na	AKHW03000597.1	=	NW_017708011.1	Primary Assembly	1733	na
ScZkoYb_3633	unplaced-scaffold	na	na	AKHW03000598.1	=	NW_017708012.1	Primary Assembly	7711	na
ScZkoYb_2297	unplaced-scaffold	na	na	AKHW03000599.1	=	NW_017708013.1	Primary Assembly	3679	na
ScZkoYb_5714	unplaced-scaffold	na	na	AKHW03000600.1	=	NW_017708014.1	Primary Assembly	1068	na
ScZkoYb_2227	unplaced-scaffold	na	na	AKHW03000601.1	=	NW_017708015.1	Primary Assembly	3287	na
ScZkoYb_863	unplaced-scaffold	na	na	AKHW03000602.1	=	NW_017708016.1	Primary Assembly	769490	na
ScZkoYb_6114	unplaced-scaffold	na	na	AKHW03000603.1	=	NW_017708017.1	Primary Assembly	3614	na
ScZkoYb_5354	unplaced-scaffold	na	na	AKHW03000604.1	=	NW_017708018.1	Primary Assembly	10009	na
ScZkoYb_5638	unplaced-scaffold	na	na	AKHW03000605.1	=	NW_017708019.1	Primary Assembly	3567	na
ScZkoYb_1119	unplaced-scaffold	na	na	AKHW03000606.1	=	NW_017708020.1	Primary Assembly	5325	na
ScZkoYb_2503	unplaced-scaffold	na	na	AKHW03000607.1	=	NW_017708021.1	Primary Assembly	1059	na
ScZkoYb_2537	unplaced-scaffold	na	na	AKHW03000608.1	=	NW_017708022.1	Primary Assembly	1001	na
ScZkoYb_4467	unplaced-scaffold	na	na	AKHW03000609.1	=	NW_017708023.1	Primary Assembly	1983	na
ScZkoYb_6312	unplaced-scaffold	na	na	AKHW03000610.1	=	NW_017708024.1	Primary Assembly	1335	na
ScZkoYb_2975	unplaced-scaffold	na	na	AKHW03000611.1	=	NW_017708025.1	Primary Assembly	27468	na
ScZkoYb_1037	unplaced-scaffold	na	na	AKHW03000612.1	=	NW_017708026.1	Primary Assembly	2974	na
ScZkoYb_6440	unplaced-scaffold	na	na	AKHW03000613.1	=	NW_017708027.1	Primary Assembly	1026	na
ScZkoYb_6758	unplaced-scaffold	na	na	AKHW03000614.1	=	NW_017708028.1	Primary Assembly	9091	na
ScZkoYb_523	unplaced-scaffold	na	na	AKHW03000615.1	=	NW_017708029.1	Primary Assembly	114030	na
ScZkoYb_3566	unplaced-scaffold	na	na	AKHW03000616.1	=	NW_017708030.1	Primary Assembly	1278	na
ScZkoYb_5616	unplaced-scaffold	na	na	AKHW03000617.1	=	NW_017708031.1	Primary Assembly	2389	na
ScZkoYb_1402	unplaced-scaffold	na	na	AKHW03000618.1	=	NW_017708032.1	Primary Assembly	6222	na
ScZkoYb_2437	unplaced-scaffold	na	na	AKHW03000619.1	=	NW_017708033.1	Primary Assembly	3147	na
ScZkoYb_258	unplaced-scaffold	na	na	AKHW03000620.1	=	NW_017708034.1	Primary Assembly	684798	na
ScZkoYb_5388	unplaced-scaffold	na	na	AKHW03000621.1	=	NW_017708035.1	Primary Assembly	1858	na
ScZkoYb_1591	unplaced-scaffold	na	na	AKHW03000622.1	=	NW_017708036.1	Primary Assembly	1498	na
ScZkoYb_878	unplaced-scaffold	na	na	AKHW03000623.1	=	NW_017708037.1	Primary Assembly	2392	na
ScZkoYb_6268	unplaced-scaffold	na	na	AKHW03000624.1	=	NW_017708038.1	Primary Assembly	1404	na
ScZkoYb_369.1	unplaced-scaffold	na	na	AKHW03000625.1	=	NW_017708039.1	Primary Assembly	27475	na
ScZkoYb_4223	unplaced-scaffold	na	na	AKHW03000626.1	=	NW_017708040.1	Primary Assembly	1251	na
ScZkoYb_1487	unplaced-scaffold	na	na	AKHW03000627.1	=	NW_017708041.1	Primary Assembly	1099	na
ScZkoYb_2726	unplaced-scaffold	na	na	AKHW03000628.1	=	NW_017708042.1	Primary Assembly	7939	na
ScZkoYb_35	unplaced-scaffold	na	na	AKHW03000629.1	=	NW_017708043.1	Primary Assembly	16866518	na
ScZkoYb_4317	unplaced-scaffold	na	na	AKHW03000630.1	=	NW_017708044.1	Primary Assembly	1114	na
ScZkoYb_6047	unplaced-scaffold	na	na	AKHW03000631.1	=	NW_017708045.1	Primary Assembly	17533	na
ScZkoYb_977	unplaced-scaffold	na	na	AKHW03000632.1	=	NW_017708046.1	Primary Assembly	2386	na
ScZkoYb_4374	unplaced-scaffold	na	na	AKHW03000633.1	=	NW_017708047.1	Primary Assembly	4624	na
ScZkoYb_5157	unplaced-scaffold	na	na	AKHW03000634.1	=	NW_017708048.1	Primary Assembly	2183	na
ScZkoYb_187	unplaced-scaffold	na	na	AKHW03000635.1	=	NW_017708049.1	Primary Assembly	9171911	na
ScZkoYb_4553	unplaced-scaffold	na	na	AKHW03000636.1	=	NW_017708050.1	Primary Assembly	3085	na
ScZkoYb_2371.1	unplaced-scaffold	na	na	AKHW03000637.1	=	NW_017708051.1	Primary Assembly	58479	na
ScZkoYb_6554	unplaced-scaffold	na	na	AKHW03000638.1	=	NW_017708052.1	Primary Assembly	3962	na
ScZkoYb_999	unplaced-scaffold	na	na	AKHW03000639.1	=	NW_017708053.1	Primary Assembly	10541	na
ScZkoYb_85	unplaced-scaffold	na	na	AKHW03000640.1	=	NW_017708054.1	Primary Assembly	13835840	na
ScZkoYb_6176	unplaced-scaffold	na	na	AKHW03000641.1	=	NW_017708055.1	Primary Assembly	1172	na
ScZkoYb_4112	unplaced-scaffold	na	na	AKHW03000642.1	=	NW_017708056.1	Primary Assembly	2161	na
ScZkoYb_3964	unplaced-scaffold	na	na	AKHW03000643.1	=	NW_017708057.1	Primary Assembly	24559	na
ScZkoYb_1502.1	unplaced-scaffold	na	na	AKHW03000644.1	=	NW_017708058.1	Primary Assembly	20790	na
ScZkoYb_4600	unplaced-scaffold	na	na	AKHW03000645.1	=	NW_017708059.1	Primary Assembly	1035	na
ScZkoYb_1559	unplaced-scaffold	na	na	AKHW03000646.1	=	NW_017708060.1	Primary Assembly	1399	na
ScZkoYb_431	unplaced-scaffold	na	na	AKHW03000647.1	=	NW_017708061.1	Primary Assembly	1368813	na
ScZkoYb_3275	unplaced-scaffold	na	na	AKHW03000648.1	=	NW_017708062.1	Primary Assembly	3875	na
ScZkoYb_4199	unplaced-scaffold	na	na	AKHW03000649.1	=	NW_017708063.1	Primary Assembly	2275	na
ScZkoYb_4476	unplaced-scaffold	na	na	AKHW03000650.1	=	NW_017708064.1	Primary Assembly	2735	na
ScZkoYb_6121	unplaced-scaffold	na	na	AKHW03000651.1	=	NW_017708065.1	Primary Assembly	6766	na
ScZkoYb_4173	unplaced-scaffold	na	na	AKHW03000652.1	=	NW_017708066.1	Primary Assembly	3545	na
ScZkoYb_1826	unplaced-scaffold	na	na	AKHW03000653.1	=	NW_017708067.1	Primary Assembly	258910	na
ScZkoYb_2306	unplaced-scaffold	na	na	AKHW03000654.1	=	NW_017708068.1	Primary Assembly	1001	na
ScZkoYb_6682	unplaced-scaffold	na	na	AKHW03000655.1	=	NW_017708069.1	Primary Assembly	2377	na
ScZkoYb_5994	unplaced-scaffold	na	na	AKHW03000656.1	=	NW_017708070.1	Primary Assembly	1159	na
ScZkoYb_3439	unplaced-scaffold	na	na	AKHW03000657.1	=	NW_017708071.1	Primary Assembly	6713	na
ScZkoYb_1162	unplaced-scaffold	na	na	AKHW03000658.1	=	NW_017708072.1	Primary Assembly	14139	na
ScZkoYb_4701	unplaced-scaffold	na	na	AKHW03000659.1	=	NW_017708073.1	Primary Assembly	1025	na
ScZkoYb_287	unplaced-scaffold	na	na	AKHW03000660.1	=	NW_017708074.1	Primary Assembly	1614	na
ScZkoYb_6552	unplaced-scaffold	na	na	AKHW03000661.1	=	NW_017708075.1	Primary Assembly	3252	na
ScZkoYb_4226	unplaced-scaffold	na	na	AKHW03000662.1	=	NW_017708076.1	Primary Assembly	6011	na
ScZkoYb_1165	unplaced-scaffold	na	na	AKHW03000663.1	=	NW_017708077.1	Primary Assembly	11819	na
ScZkoYb_3411	unplaced-scaffold	na	na	AKHW03000664.1	=	NW_017708078.1	Primary Assembly	1389	na
ScZkoYb_844	unplaced-scaffold	na	na	AKHW03000665.1	=	NW_017708079.1	Primary Assembly	111330	na
ScZkoYb_614	unplaced-scaffold	na	na	AKHW03000666.1	=	NW_017708080.1	Primary Assembly	7554	na
ScZkoYb_4793	unplaced-scaffold	na	na	AKHW03000667.1	=	NW_017708081.1	Primary Assembly	3204	na
ScZkoYb_3218	unplaced-scaffold	na	na	AKHW03000668.1	=	NW_017708082.1	Primary Assembly	1204	na
ScZkoYb_3414	unplaced-scaffold	na	na	AKHW03000669.1	=	NW_017708083.1	Primary Assembly	1374	na
ScZkoYb_5943	unplaced-scaffold	na	na	AKHW03000670.1	=	NW_017708084.1	Primary Assembly	8842	na
ScZkoYb_1671	unplaced-scaffold	na	na	AKHW03000671.1	=	NW_017708085.1	Primary Assembly	104592	na
ScZkoYb_5922	unplaced-scaffold	na	na	AKHW03000672.1	=	NW_017708086.1	Primary Assembly	3681	na
ScZkoYb_5405	unplaced-scaffold	na	na	AKHW03000673.1	=	NW_017708087.1	Primary Assembly	4079	na
ScZkoYb_1929.1	unplaced-scaffold	na	na	AKHW03000674.1	=	NW_017708088.1	Primary Assembly	10045	na
ScZkoYb_5485	unplaced-scaffold	na	na	AKHW03000675.1	=	NW_017708089.1	Primary Assembly	1559	na
ScZkoYb_4131	unplaced-scaffold	na	na	AKHW03000676.1	=	NW_017708090.1	Primary Assembly	1277	na
ScZkoYb_492	unplaced-scaffold	na	na	AKHW03000677.1	=	NW_017708091.1	Primary Assembly	13215	na
ScZkoYb_43	unplaced-scaffold	na	na	AKHW03000678.1	=	NW_017708092.1	Primary Assembly	9829952	na
ScZkoYb_576	unplaced-scaffold	na	na	AKHW03000679.1	=	NW_017708093.1	Primary Assembly	1395	na
ScZkoYb_1254	unplaced-scaffold	na	na	AKHW03000680.1	=	NW_017708094.1	Primary Assembly	3971	na
ScZkoYb_2274	unplaced-scaffold	na	na	AKHW03000681.1	=	NW_017708095.1	Primary Assembly	3643	na
ScZkoYb_4172	unplaced-scaffold	na	na	AKHW03000682.1	=	NW_017708096.1	Primary Assembly	5987	na
ScZkoYb_5805	unplaced-scaffold	na	na	AKHW03000683.1	=	NW_017708097.1	Primary Assembly	6850	na
ScZkoYb_5288	unplaced-scaffold	na	na	AKHW03000684.1	=	NW_017708098.1	Primary Assembly	1965	na
ScZkoYb_1109	unplaced-scaffold	na	na	AKHW03000685.1	=	NW_017708099.1	Primary Assembly	1859	na
ScZkoYb_4509	unplaced-scaffold	na	na	AKHW03000686.1	=	NW_017708100.1	Primary Assembly	1642	na
ScZkoYb_1683	unplaced-scaffold	na	na	AKHW03000687.1	=	NW_017708101.1	Primary Assembly	23892	na
ScZkoYb_1462	unplaced-scaffold	na	na	AKHW03000688.1	=	NW_017708102.1	Primary Assembly	34141	na
ScZkoYb_6211	unplaced-scaffold	na	na	AKHW03000689.1	=	NW_017708103.1	Primary Assembly	1028	na
ScZkoYb_1792	unplaced-scaffold	na	na	AKHW03000690.1	=	NW_017708104.1	Primary Assembly	1210	na
ScZkoYb_4547	unplaced-scaffold	na	na	AKHW03000691.1	=	NW_017708105.1	Primary Assembly	6302	na
ScZkoYb_6799	unplaced-scaffold	na	na	AKHW03000692.1	=	NW_017708106.1	Primary Assembly	3475	na
ScZkoYb_3188	unplaced-scaffold	na	na	AKHW03000693.1	=	NW_017708107.1	Primary Assembly	1988	na
ScZkoYb_5322	unplaced-scaffold	na	na	AKHW03000694.1	=	NW_017708108.1	Primary Assembly	4058	na
ScZkoYb_243	unplaced-scaffold	na	na	AKHW03000695.1	=	NW_017708109.1	Primary Assembly	917863	na
ScZkoYb_3167	unplaced-scaffold	na	na	AKHW03000696.1	=	NW_017708110.1	Primary Assembly	8166	na
ScZkoYb_4392	unplaced-scaffold	na	na	AKHW03000697.1	=	NW_017708111.1	Primary Assembly	2565	na
ScZkoYb_4248	unplaced-scaffold	na	na	AKHW03000698.1	=	NW_017708112.1	Primary Assembly	1290	na
ScZkoYb_1178	unplaced-scaffold	na	na	AKHW03000699.1	=	NW_017708113.1	Primary Assembly	24166	na
ScZkoYb_4316	unplaced-scaffold	na	na	AKHW03000700.1	=	NW_017708114.1	Primary Assembly	1003	na
ScZkoYb_138.1	unplaced-scaffold	na	na	AKHW03000701.1	=	NW_017708115.1	Primary Assembly	2091062	na
ScZkoYb_3863	unplaced-scaffold	na	na	AKHW03000702.1	=	NW_017708116.1	Primary Assembly	7253	na
ScZkoYb_894	unplaced-scaffold	na	na	AKHW03000703.1	=	NW_017708117.1	Primary Assembly	1672	na
ScZkoYb_2445	unplaced-scaffold	na	na	AKHW03000704.1	=	NW_017708118.1	Primary Assembly	10284	na
ScZkoYb_296	unplaced-scaffold	na	na	AKHW03000705.1	=	NW_017708119.1	Primary Assembly	1904	na
ScZkoYb_2185	unplaced-scaffold	na	na	AKHW03000706.1	=	NW_017708120.1	Primary Assembly	14990	na
ScZkoYb_5350	unplaced-scaffold	na	na	AKHW03000707.1	=	NW_017708121.1	Primary Assembly	1584	na
ScZkoYb_3069.1	unplaced-scaffold	na	na	AKHW03000708.1	=	NW_017708122.1	Primary Assembly	27875	na
ScZkoYb_6601	unplaced-scaffold	na	na	AKHW03000709.1	=	NW_017708123.1	Primary Assembly	15818	na
ScZkoYb_5020	unplaced-scaffold	na	na	AKHW03000710.1	=	NW_017708124.1	Primary Assembly	1436	na
ScZkoYb_657	unplaced-scaffold	na	na	AKHW03000711.1	=	NW_017708125.1	Primary Assembly	3909	na
ScZkoYb_1310	unplaced-scaffold	na	na	AKHW03000712.1	=	NW_017708126.1	Primary Assembly	38762	na
ScZkoYb_416	unplaced-scaffold	na	na	AKHW03000713.1	=	NW_017708127.1	Primary Assembly	1180	na
ScZkoYb_5983	unplaced-scaffold	na	na	AKHW03000714.1	=	NW_017708128.1	Primary Assembly	4170	na
ScZkoYb_5583	unplaced-scaffold	na	na	AKHW03000715.1	=	NW_017708129.1	Primary Assembly	4378	na
ScZkoYb_4018	unplaced-scaffold	na	na	AKHW03000716.1	=	NW_017708130.1	Primary Assembly	1034	na
ScZkoYb_3481	unplaced-scaffold	na	na	AKHW03000717.1	=	NW_017708131.1	Primary Assembly	2816	na
ScZkoYb_3343	unplaced-scaffold	na	na	AKHW03000718.1	=	NW_017708132.1	Primary Assembly	4963	na
ScZkoYb_3462	unplaced-scaffold	na	na	AKHW03000719.1	=	NW_017708133.1	Primary Assembly	6477	na
ScZkoYb_4933	unplaced-scaffold	na	na	AKHW03000720.1	=	NW_017708134.1	Primary Assembly	2882	na
ScZkoYb_3036	unplaced-scaffold	na	na	AKHW03000721.1	=	NW_017708135.1	Primary Assembly	1022	na
ScZkoYb_4152	unplaced-scaffold	na	na	AKHW03000722.1	=	NW_017708136.1	Primary Assembly	1588	na
ScZkoYb_2793	unplaced-scaffold	na	na	AKHW03000723.1	=	NW_017708137.1	Primary Assembly	1612	na
ScZkoYb_370	unplaced-scaffold	na	na	AKHW03000724.1	=	NW_017708138.1	Primary Assembly	3176	na
ScZkoYb_157	unplaced-scaffold	na	na	AKHW03000725.1	=	NW_017708139.1	Primary Assembly	1632247	na
ScZkoYb_5294	unplaced-scaffold	na	na	AKHW03000726.1	=	NW_017708140.1	Primary Assembly	4692	na
ScZkoYb_327.2	unplaced-scaffold	na	na	AKHW03000727.1	=	NW_017708141.1	Primary Assembly	21358	na
ScZkoYb_4742	unplaced-scaffold	na	na	AKHW03000728.1	=	NW_017708142.1	Primary Assembly	4450	na
ScZkoYb_434.1	unplaced-scaffold	na	na	AKHW03000729.1	=	NW_017708143.1	Primary Assembly	310178	na
ScZkoYb_1477	unplaced-scaffold	na	na	AKHW03000730.1	=	NW_017708144.1	Primary Assembly	9440	na
ScZkoYb_4596	unplaced-scaffold	na	na	AKHW03000731.1	=	NW_017708145.1	Primary Assembly	2391	na
ScZkoYb_63	unplaced-scaffold	na	na	AKHW03000732.1	=	NW_017708146.1	Primary Assembly	8248	na
ScZkoYb_1728	unplaced-scaffold	na	na	AKHW03000733.1	=	NW_017708147.1	Primary Assembly	1805	na
ScZkoYb_2578	unplaced-scaffold	na	na	AKHW03000734.1	=	NW_017708148.1	Primary Assembly	5628	na
ScZkoYb_2937	unplaced-scaffold	na	na	AKHW03000735.1	=	NW_017708149.1	Primary Assembly	2678	na
ScZkoYb_1772	unplaced-scaffold	na	na	AKHW03000736.1	=	NW_017708150.1	Primary Assembly	4122	na
ScZkoYb_702	unplaced-scaffold	na	na	AKHW03000737.1	=	NW_017708151.1	Primary Assembly	2545	na
ScZkoYb_5146	unplaced-scaffold	na	na	AKHW03000738.1	=	NW_017708152.1	Primary Assembly	9610	na
ScZkoYb_6376	unplaced-scaffold	na	na	AKHW03000739.1	=	NW_017708153.1	Primary Assembly	1152	na
ScZkoYb_5931	unplaced-scaffold	na	na	AKHW03000740.1	=	NW_017708154.1	Primary Assembly	1787	na
ScZkoYb_6165	unplaced-scaffold	na	na	AKHW03000741.1	=	NW_017708155.1	Primary Assembly	1008	na
ScZkoYb_2752	unplaced-scaffold	na	na	AKHW03000742.1	=	NW_017708156.1	Primary Assembly	191386	na
ScZkoYb_2401	unplaced-scaffold	na	na	AKHW03000743.1	=	NW_017708157.1	Primary Assembly	3425	na
ScZkoYb_4336	unplaced-scaffold	na	na	AKHW03000744.1	=	NW_017708158.1	Primary Assembly	3721	na
ScZkoYb_3588	unplaced-scaffold	na	na	AKHW03000745.1	=	NW_017708159.1	Primary Assembly	1812	na
ScZkoYb_2007	unplaced-scaffold	na	na	AKHW03000746.1	=	NW_017708160.1	Primary Assembly	201644	na
ScZkoYb_3404	unplaced-scaffold	na	na	AKHW03000747.1	=	NW_017708161.1	Primary Assembly	1387	na
ScZkoYb_5995	unplaced-scaffold	na	na	AKHW03000748.1	=	NW_017708162.1	Primary Assembly	1686	na
ScZkoYb_4847	unplaced-scaffold	na	na	AKHW03000749.1	=	NW_017708163.1	Primary Assembly	9756	na
ScZkoYb_1871	unplaced-scaffold	na	na	AKHW03000750.1	=	NW_017708164.1	Primary Assembly	3066	na
ScZkoYb_6325	unplaced-scaffold	na	na	AKHW03000751.1	=	NW_017708165.1	Primary Assembly	1668	na
ScZkoYb_4722	unplaced-scaffold	na	na	AKHW03000752.1	=	NW_017708166.1	Primary Assembly	1581	na
ScZkoYb_4165	unplaced-scaffold	na	na	AKHW03000753.1	=	NW_017708167.1	Primary Assembly	14111	na
ScZkoYb_705	unplaced-scaffold	na	na	AKHW03000754.1	=	NW_017708168.1	Primary Assembly	6324	na
ScZkoYb_3666	unplaced-scaffold	na	na	AKHW03000755.1	=	NW_017708169.1	Primary Assembly	2930	na
ScZkoYb_4913	unplaced-scaffold	na	na	AKHW03000756.1	=	NW_017708170.1	Primary Assembly	1915	na
ScZkoYb_5854	unplaced-scaffold	na	na	AKHW03000757.1	=	NW_017708171.1	Primary Assembly	2632	na
ScZkoYb_269	unplaced-scaffold	na	na	AKHW03000758.1	=	NW_017708172.1	Primary Assembly	1216	na
ScZkoYb_3482	unplaced-scaffold	na	na	AKHW03000759.1	=	NW_017708173.1	Primary Assembly	10742	na
ScZkoYb_87	unplaced-scaffold	na	na	AKHW03000760.1	=	NW_017708174.1	Primary Assembly	485426	na
ScZkoYb_2324	unplaced-scaffold	na	na	AKHW03000761.1	=	NW_017708175.1	Primary Assembly	1290	na
ScZkoYb_469.1	unplaced-scaffold	na	na	AKHW03000762.1	=	NW_017708176.1	Primary Assembly	8997	na
ScZkoYb_6324	unplaced-scaffold	na	na	AKHW03000763.1	=	NW_017708177.1	Primary Assembly	1351	na
ScZkoYb_437	unplaced-scaffold	na	na	AKHW03000764.1	=	NW_017708178.1	Primary Assembly	4219546	na
ScZkoYb_6570	unplaced-scaffold	na	na	AKHW03000765.1	=	NW_017708179.1	Primary Assembly	1128	na
ScZkoYb_1955	unplaced-scaffold	na	na	AKHW03000766.1	=	NW_017708180.1	Primary Assembly	3624	na
ScZkoYb_1819	unplaced-scaffold	na	na	AKHW03000767.1	=	NW_017708181.1	Primary Assembly	1450	na
ScZkoYb_4033	unplaced-scaffold	na	na	AKHW03000768.1	=	NW_017708182.1	Primary Assembly	10025	na
ScZkoYb_251.1	unplaced-scaffold	na	na	AKHW03000769.1	=	NW_017708183.1	Primary Assembly	168359	na
ScZkoYb_450	unplaced-scaffold	na	na	AKHW03000770.1	=	NW_017708184.1	Primary Assembly	1015	na
ScZkoYb_2343	unplaced-scaffold	na	na	AKHW03000771.1	=	NW_017708185.1	Primary Assembly	1308	na
