# Assembly name:  mOrnAna1.pri.v4
# Organism name:  Ornithorhynchus anatinus (platypus)
# Isolate:  Pmale09
# Sex:  male
# Taxid:          9258
# BioSample:      SAMN08537700
# BioProject:     PRJNA489114
# Submitter:      Vertebrate Genomes Project
# Date:           2020-11-06
# Assembly type:  haploid (principal pseudohaplotype of diploid)
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    RZJT02
# Assembly method: FALCON v. 5.1.1; FALCON Unzip v. 1.0.2; purge_haplotigs v. bit 7.10.2018; scaff10X v. git 4.28.2018; Bionano Solve DLS v. 3.2.1; Salsa2 HiC v. 2.0; smrtanalysis Arrow polishing & gap fillingt v. 5.1.0.26412; longranger align v. 2.2.2; freebayes v. 1.2.0; gEVAL manual curation v. 2019-12-06
# Expected final version: no
# Genome coverage: 58.8x
# Sequencing technology: PacBio RSII; 10X Genomics linked reads; Bionano Genomics DLS; Dovetail Genomics HiC; Arima Genomics
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_004115215.4
# RefSeq assembly accession: GCF_004115215.2
# RefSeq assembly and GenBank assemblies identical: no
# Linked assembly: GCA_008822115.3 (alternate pseudohaplotype of diploid)
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_004115275.3	GCF_004115275.2	Primary Assembly
## GCA_005475405.2	GCF_000184245.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
scaffold_685_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000186.1	=	NW_024396919.1	Primary Assembly	23768	na
scaffold_692_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000187.1	=	NW_024396922.1	Primary Assembly	23516	na
scaffold_6_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000188.1	=	NW_024396925.1	Primary Assembly	25981	na
scaffold_701_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000189.1	=	NW_024396926.1	Primary Assembly	28021	na
scaffold_709_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000190.1	=	NW_024396928.1	Primary Assembly	50895	na
scaffold_70_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000191.1	=	NW_024396929.1	Primary Assembly	40286	na
scaffold_711_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000192.1	=	NW_024396930.1	Primary Assembly	42276	na
scaffold_715_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000193.1	=	NW_024396931.1	Primary Assembly	23330	na
scaffold_77_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000194.1	=	NW_024396934.1	Primary Assembly	1066450	na
scaffold_79_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000195.1	=	NW_024396935.1	Primary Assembly	451795	na
scaffold_80_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000196.1	=	NW_024396936.1	Primary Assembly	2989663	na
scaffold_83_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000197.1	=	NW_024396938.1	Primary Assembly	39880	na
scaffold_86_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000198.1	=	NW_024396939.1	Primary Assembly	40916	na
scaffold_87_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000199.1	=	NW_024396940.1	Primary Assembly	36445	na
scaffold_88_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000200.1	=	NW_024396941.1	Primary Assembly	743092	na
scaffold_93_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000201.1	=	NW_024396943.1	Primary Assembly	2111105	na
scaffold_98_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000202.1	=	NW_024396945.1	Primary Assembly	28551	na
scaffold_104_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000203.1	=	NW_024396671.1	Primary Assembly	21253	na
scaffold_109_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000204.1	=	NW_024396673.1	Primary Assembly	71141	na
scaffold_114_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000205.1	=	NW_024396677.1	Primary Assembly	31757	na
scaffold_124_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000206.1	=	NW_024396680.1	Primary Assembly	35637	na
scaffold_135_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000207.1	=	NW_024396682.1	Primary Assembly	20379	na
scaffold_136_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000208.1	=	NW_024396683.1	Primary Assembly	45841	na
scaffold_13_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000209.1	=	NW_024396686.1	Primary Assembly	33166	na
scaffold_143_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000210.1	=	NW_024396688.1	Primary Assembly	49223	na
scaffold_151_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000211.1	=	NW_024396691.1	Primary Assembly	47769	na
scaffold_158_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000212.1	=	NW_024396695.1	Primary Assembly	23641	na
scaffold_159_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000213.1	=	NW_024396696.1	Primary Assembly	27988	na
scaffold_160_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000214.1	=	NW_024396697.1	Primary Assembly	172643	na
scaffold_161_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000215.1	=	NW_024396698.1	Primary Assembly	24924	na
scaffold_184_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000216.1	=	NW_024396705.1	Primary Assembly	38709	na
scaffold_185_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000217.1	=	NW_024396706.1	Primary Assembly	29400	na
scaffold_202_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000218.1	=	NW_024396713.1	Primary Assembly	37825	na
scaffold_215_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000219.1	=	NW_024396720.1	Primary Assembly	38593	na
scaffold_237_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000220.1	=	NW_024396731.1	Primary Assembly	47728	na
scaffold_239_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000221.1	=	NW_024396732.1	Primary Assembly	54864	na
scaffold_256_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000222.1	=	NW_024396738.1	Primary Assembly	39829	na
scaffold_27_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000223.1	=	NW_024396750.1	Primary Assembly	109976	na
scaffold_283_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000224.1	=	NW_024396751.1	Primary Assembly	57137	na
scaffold_293_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000225.1	=	NW_024396755.1	Primary Assembly	25603	na
scaffold_324_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000226.1	=	NW_024396769.1	Primary Assembly	27404	na
scaffold_325_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000227.1	=	NW_024396770.1	Primary Assembly	23319	na
scaffold_333_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000228.1	=	NW_024396772.1	Primary Assembly	33949	na
scaffold_337_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000229.1	=	NW_024396773.1	Primary Assembly	91705	na
scaffold_338_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000230.1	=	NW_024396774.1	Primary Assembly	23910	na
scaffold_357_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000231.1	=	NW_024396785.1	Primary Assembly	38011	na
scaffold_364_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000232.1	=	NW_024396787.1	Primary Assembly	30793	na
scaffold_366_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000233.1	=	NW_024396788.1	Primary Assembly	33849	na
scaffold_367_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000234.1	=	NW_024396789.1	Primary Assembly	84485	na
scaffold_375_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000235.1	=	NW_024396792.1	Primary Assembly	49082	na
scaffold_378_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000236.1	=	NW_024396793.1	Primary Assembly	47008	na
scaffold_386_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000237.1	=	NW_024396796.1	Primary Assembly	74550	na
scaffold_389_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000238.1	=	NW_024396798.1	Primary Assembly	40622	na
scaffold_396_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000239.1	=	NW_024396800.1	Primary Assembly	26822	na
scaffold_398_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000240.1	=	NW_024396801.1	Primary Assembly	35551	na
scaffold_411_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000241.1	=	NW_024396807.1	Primary Assembly	55847	na
scaffold_421_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000242.1	=	NW_024396810.1	Primary Assembly	39259	na
scaffold_424_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000243.1	=	NW_024396811.1	Primary Assembly	24282	na
scaffold_42_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000244.1	=	NW_024396814.1	Primary Assembly	35047	na
scaffold_434_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000245.1	=	NW_024396815.1	Primary Assembly	25426	na
scaffold_437_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000246.1	=	NW_024396817.1	Primary Assembly	26266	na
scaffold_439_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000247.1	=	NW_024396818.1	Primary Assembly	47326	na
scaffold_452_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000248.1	=	NW_024396822.1	Primary Assembly	26835	na
scaffold_456_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000249.1	=	NW_024396823.1	Primary Assembly	66142	na
scaffold_46_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000250.1	=	NW_024396828.1	Primary Assembly	40510	na
scaffold_472_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000251.1	=	NW_024396831.1	Primary Assembly	49578	na
scaffold_474_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000252.1	=	NW_024396832.1	Primary Assembly	81155	na
scaffold_48_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000253.1	=	NW_024396839.1	Primary Assembly	56961	na
scaffold_50_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000254.1	=	NW_024396846.1	Primary Assembly	34973	na
scaffold_51_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000255.1	=	NW_024396849.1	Primary Assembly	53436	na
scaffold_520_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000256.1	=	NW_024396850.1	Primary Assembly	36849	na
scaffold_535_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000257.1	=	NW_024396856.1	Primary Assembly	47540	na
scaffold_539_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000258.1	=	NW_024396857.1	Primary Assembly	33819	na
scaffold_548_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000259.1	=	NW_024396861.1	Primary Assembly	12133	na
scaffold_561_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000260.1	=	NW_024396865.1	Primary Assembly	220726	na
scaffold_577_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000261.1	=	NW_024396869.1	Primary Assembly	27161	na
scaffold_582_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000262.1	=	NW_024396874.1	Primary Assembly	44022	na
scaffold_596_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000263.1	=	NW_024396878.1	Primary Assembly	31455	na
scaffold_5_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000264.1	=	NW_024396879.1	Primary Assembly	33366	na
scaffold_624_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000265.1	=	NW_024396893.1	Primary Assembly	39797	na
scaffold_628_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000266.1	=	NW_024396895.1	Primary Assembly	54187	na
scaffold_642_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000267.1	=	NW_024396901.1	Primary Assembly	26316	na
scaffold_646_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000268.1	=	NW_024396902.1	Primary Assembly	28507	na
scaffold_651_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000269.1	=	NW_024396903.1	Primary Assembly	21767	na
scaffold_658_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000270.1	=	NW_024396905.1	Primary Assembly	419772	na
scaffold_65_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000271.1	=	NW_024396906.1	Primary Assembly	318822	na
scaffold_660_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000272.1	=	NW_024396907.1	Primary Assembly	25063	na
scaffold_684_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000273.1	=	NW_024396918.1	Primary Assembly	171066	na
scaffold_686_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000274.1	=	NW_024396920.1	Primary Assembly	20348	na
scaffold_687_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000275.1	=	NW_024396921.1	Primary Assembly	148102	na
scaffold_694_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000276.1	=	NW_024396923.1	Primary Assembly	31012	na
scaffold_708_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000277.1	=	NW_024396927.1	Primary Assembly	20529	na
scaffold_75_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000278.1	=	NW_024396933.1	Primary Assembly	39077	na
scaffold_82_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000279.1	=	NW_024396937.1	Primary Assembly	1397492	na
scaffold_92_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000280.1	=	NW_024396942.1	Primary Assembly	32080	na
scaffold_205_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000281.1	=	NW_024396715.1	Primary Assembly	21298	na
scaffold_262_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000282.1	=	NW_024396741.1	Primary Assembly	40737	na
scaffold_271_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000283.1	=	NW_024396745.1	Primary Assembly	32081	na
scaffold_406_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000284.1	=	NW_024396804.1	Primary Assembly	22733	na
scaffold_408_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000285.1	=	NW_024396805.1	Primary Assembly	55474	na
scaffold_425_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000286.1	=	NW_024396812.1	Primary Assembly	32478	na
scaffold_482_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000287.1	=	NW_024396836.1	Primary Assembly	29554	na
scaffold_488_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000288.1	=	NW_024396837.1	Primary Assembly	26756	na
scaffold_612_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000289.1	=	NW_024396886.1	Primary Assembly	41262	na
scaffold_620_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000290.1	=	NW_024396891.1	Primary Assembly	35213	na
scaffold_625_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000291.1	=	NW_024396894.1	Primary Assembly	32854	na
scaffold_641_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000292.1	=	NW_024396900.1	Primary Assembly	23931	na
scaffold_97_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000293.1	=	NW_024396944.1	Primary Assembly	20805	na
scaffold_148_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000295.1	=	NW_024396689.1	Primary Assembly	42988	na
scaffold_162_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000296.1	=	NW_024396699.1	Primary Assembly	25762	na
scaffold_200_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000297.1	=	NW_024396711.1	Primary Assembly	33150	na
scaffold_303_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000299.1	=	NW_024396760.1	Primary Assembly	36802	na
scaffold_329_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000300.1	=	NW_024396771.1	Primary Assembly	73857	na
scaffold_412_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000303.1	=	NW_024396808.1	Primary Assembly	24141	na
scaffold_465_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000304.1	=	NW_024396826.1	Primary Assembly	41475	na
scaffold_4_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000306.1	=	NW_024396841.1	Primary Assembly	21623	na
scaffold_508_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000307.1	=	NW_024396845.1	Primary Assembly	28634	na
scaffold_550_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000308.1	=	NW_024396862.1	Primary Assembly	25447	na
scaffold_57_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000309.1	=	NW_024396871.1	Primary Assembly	22236	na
scaffold_580_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000310.1	=	NW_024396872.1	Primary Assembly	45838	na
scaffold_666_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000312.1	=	NW_024396908.1	Primary Assembly	35645	na
scaffold_73_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000313.1	=	NW_024396932.1	Primary Assembly	39379	na
scaffold_558_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000314.1	=	NW_024396864.1	Primary Assembly	31772	na
scaffold_207_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000315.1	=	NW_024396717.1	Primary Assembly	455800	na
scaffold_674_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000316.1	=	NW_024396910.1	Primary Assembly	50306	na
scaffold_23_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000317.1	=	NW_024396733.1	Primary Assembly	36770	na
scaffold_372_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000318.1	=	NW_024396791.1	Primary Assembly	49090	na
scaffold_567_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000319.1	=	NW_024396867.1	Primary Assembly	48425	na
scaffold_62_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000320.1	=	NW_024396897.1	Primary Assembly	34330	na
scaffold_699_arrow_ctg1	unplaced-scaffold	na	na	RZJT02000321.1	=	NW_024396924.1	Primary Assembly	56616	na
MT	assembled-molecule	MT	Mitochondrion	na	<>	NC_000891.1	non-nuclear	17019	na
mOrnAna1_MT	assembled-molecule	MT	Mitochondrion	CM016609.2	<>	na	non-nuclear	16841	na
