# Assembly name:  ASM31398v2
# Organism name:  Echinops telfairi (small Madagascar hedgehog)
# Taxid:          9371
# BioSample:      SAMN00216137
# BioProject:     PRJNA12590
# Submitter:      Broad Institute
# Date:           2019-07-15
# Assembly type:  haploid
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# WGS project:    AAIY03
# Assembly method: ALLPATHS v. R37599; Dovetail HiC v. 22-Jul-2017
# Expected final version: yes
# Genome coverage: 78x
# Sequencing technology: Illumina HiSeq
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000313985.2
# RefSeq assembly accession: GCF_000313985.2
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000313995.2	GCF_000313995.2	Primary Assembly
## 	GCF_000033495.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
ScPeMD7_2078;HRSCAF=2620	unplaced-scaffold	na	na	AAIY03002081.1	=	NW_022105976.1	Primary Assembly	4135	na
ScPeMD7_2079;HRSCAF=2621	unplaced-scaffold	na	na	AAIY03002082.1	=	NW_022105977.1	Primary Assembly	4135	na
ScPeMD7_2080;HRSCAF=2622	unplaced-scaffold	na	na	AAIY03002083.1	=	NW_022105978.1	Primary Assembly	4135	na
ScPeMD7_2081;HRSCAF=2623	unplaced-scaffold	na	na	AAIY03002084.1	=	NW_022105979.1	Primary Assembly	4039	na
ScPeMD7_2082;HRSCAF=2624	unplaced-scaffold	na	na	AAIY03002085.1	=	NW_022105980.1	Primary Assembly	4133	na
ScPeMD7_2083;HRSCAF=2625	unplaced-scaffold	na	na	AAIY03002086.1	=	NW_022105981.1	Primary Assembly	4133	na
ScPeMD7_2084;HRSCAF=2626	unplaced-scaffold	na	na	AAIY03002087.1	=	NW_022105982.1	Primary Assembly	4132	na
ScPeMD7_2085;HRSCAF=2627	unplaced-scaffold	na	na	AAIY03002088.1	=	NW_022105983.1	Primary Assembly	4019	na
ScPeMD7_2086;HRSCAF=2628	unplaced-scaffold	na	na	AAIY03002089.1	=	NW_022105984.1	Primary Assembly	4132	na
ScPeMD7_2087;HRSCAF=2629	unplaced-scaffold	na	na	AAIY03002090.1	=	NW_022105985.1	Primary Assembly	4132	na
ScPeMD7_2088;HRSCAF=2630	unplaced-scaffold	na	na	AAIY03002091.1	=	NW_022105986.1	Primary Assembly	4132	na
ScPeMD7_2089;HRSCAF=2631	unplaced-scaffold	na	na	AAIY03002092.1	=	NW_022105987.1	Primary Assembly	4128	na
ScPeMD7_2090;HRSCAF=2632	unplaced-scaffold	na	na	AAIY03002093.1	=	NW_022105988.1	Primary Assembly	4131	na
ScPeMD7_2091;HRSCAF=2633	unplaced-scaffold	na	na	AAIY03002094.1	=	NW_022105989.1	Primary Assembly	4131	na
ScPeMD7_2092;HRSCAF=2634	unplaced-scaffold	na	na	AAIY03002095.1	=	NW_022105990.1	Primary Assembly	4130	na
ScPeMD7_2093;HRSCAF=2635	unplaced-scaffold	na	na	AAIY03002096.1	=	NW_022105991.1	Primary Assembly	4130	na
ScPeMD7_2094;HRSCAF=2636	unplaced-scaffold	na	na	AAIY03002097.1	=	NW_022105992.1	Primary Assembly	4130	na
ScPeMD7_2095;HRSCAF=2637	unplaced-scaffold	na	na	AAIY03002098.1	=	NW_022105993.1	Primary Assembly	4129	na
ScPeMD7_2096;HRSCAF=2638	unplaced-scaffold	na	na	AAIY03002099.1	=	NW_022105994.1	Primary Assembly	4070	na
ScPeMD7_2097;HRSCAF=2639	unplaced-scaffold	na	na	AAIY03002100.1	=	NW_022105995.1	Primary Assembly	4051	na
ScPeMD7_2098;HRSCAF=2640	unplaced-scaffold	na	na	AAIY03002101.1	=	NW_022105996.1	Primary Assembly	4014	na
ScPeMD7_2099;HRSCAF=2641	unplaced-scaffold	na	na	AAIY03002102.1	=	NW_022105997.1	Primary Assembly	4098	na
ScPeMD7_2100;HRSCAF=2642	unplaced-scaffold	na	na	AAIY03002103.1	=	NW_022105998.1	Primary Assembly	4072	na
ScPeMD7_2101;HRSCAF=2643	unplaced-scaffold	na	na	AAIY03002104.1	=	NW_022105999.1	Primary Assembly	4126	na
ScPeMD7_2102;HRSCAF=2644	unplaced-scaffold	na	na	AAIY03002105.1	=	NW_022106000.1	Primary Assembly	4116	na
ScPeMD7_2103;HRSCAF=2645	unplaced-scaffold	na	na	AAIY03002106.1	=	NW_022106001.1	Primary Assembly	4123	na
ScPeMD7_2104;HRSCAF=2646	unplaced-scaffold	na	na	AAIY03002107.1	=	NW_022106002.1	Primary Assembly	4125	na
ScPeMD7_2105;HRSCAF=2647	unplaced-scaffold	na	na	AAIY03002108.1	=	NW_022106003.1	Primary Assembly	3511	na
ScPeMD7_2106;HRSCAF=2648	unplaced-scaffold	na	na	AAIY03002109.1	=	NW_022106004.1	Primary Assembly	4123	na
ScPeMD7_2107;HRSCAF=2649	unplaced-scaffold	na	na	AAIY03002110.1	=	NW_022106005.1	Primary Assembly	4091	na
ScPeMD7_2108;HRSCAF=2650	unplaced-scaffold	na	na	AAIY03002111.1	=	NW_022106006.1	Primary Assembly	4123	na
ScPeMD7_2109;HRSCAF=2651	unplaced-scaffold	na	na	AAIY03002112.1	=	NW_022106007.1	Primary Assembly	4122	na
ScPeMD7_2110;HRSCAF=2652	unplaced-scaffold	na	na	AAIY03002113.1	=	NW_022106008.1	Primary Assembly	4067	na
ScPeMD7_2111;HRSCAF=2653	unplaced-scaffold	na	na	AAIY03002114.1	=	NW_022106009.1	Primary Assembly	4122	na
ScPeMD7_2112;HRSCAF=2654	unplaced-scaffold	na	na	AAIY03002115.1	=	NW_022106010.1	Primary Assembly	4121	na
ScPeMD7_2113;HRSCAF=2655	unplaced-scaffold	na	na	AAIY03002116.1	=	NW_022106011.1	Primary Assembly	4060	na
ScPeMD7_2114;HRSCAF=2656	unplaced-scaffold	na	na	AAIY03002117.1	=	NW_022106012.1	Primary Assembly	3974	na
ScPeMD7_2115;HRSCAF=2657	unplaced-scaffold	na	na	AAIY03002118.1	=	NW_022106013.1	Primary Assembly	4107	na
ScPeMD7_2116;HRSCAF=2658	unplaced-scaffold	na	na	AAIY03002119.1	=	NW_022106014.1	Primary Assembly	4060	na
ScPeMD7_2117;HRSCAF=2659	unplaced-scaffold	na	na	AAIY03002120.1	=	NW_022106015.1	Primary Assembly	4120	na
ScPeMD7_2118;HRSCAF=2660	unplaced-scaffold	na	na	AAIY03002121.1	=	NW_022106016.1	Primary Assembly	4119	na
ScPeMD7_2119;HRSCAF=2661	unplaced-scaffold	na	na	AAIY03002122.1	=	NW_022106017.1	Primary Assembly	4118	na
ScPeMD7_2120;HRSCAF=2662	unplaced-scaffold	na	na	AAIY03002123.1	=	NW_022106018.1	Primary Assembly	4117	na
ScPeMD7_2121;HRSCAF=2663	unplaced-scaffold	na	na	AAIY03002124.1	=	NW_022106019.1	Primary Assembly	4116	na
ScPeMD7_2122;HRSCAF=2664	unplaced-scaffold	na	na	AAIY03002125.1	=	NW_022106020.1	Primary Assembly	4092	na
ScPeMD7_2123;HRSCAF=2665	unplaced-scaffold	na	na	AAIY03002126.1	=	NW_022106021.1	Primary Assembly	4103	na
ScPeMD7_2124;HRSCAF=2667	unplaced-scaffold	na	na	AAIY03002127.1	=	NW_022106022.1	Primary Assembly	4101	na
ScPeMD7_2125;HRSCAF=2668	unplaced-scaffold	na	na	AAIY03002128.1	=	NW_022106023.1	Primary Assembly	4113	na
ScPeMD7_2126;HRSCAF=2669	unplaced-scaffold	na	na	AAIY03002129.1	=	NW_022106024.1	Primary Assembly	4104	na
ScPeMD7_2127;HRSCAF=2670	unplaced-scaffold	na	na	AAIY03002130.1	=	NW_022106025.1	Primary Assembly	4112	na
ScPeMD7_2128;HRSCAF=2671	unplaced-scaffold	na	na	AAIY03002131.1	=	NW_022106026.1	Primary Assembly	4058	na
ScPeMD7_2129;HRSCAF=2672	unplaced-scaffold	na	na	AAIY03002132.1	=	NW_022106027.1	Primary Assembly	3990	na
ScPeMD7_2130;HRSCAF=2673	unplaced-scaffold	na	na	AAIY03002133.1	=	NW_022106028.1	Primary Assembly	4032	na
ScPeMD7_2131;HRSCAF=2674	unplaced-scaffold	na	na	AAIY03002134.1	=	NW_022106029.1	Primary Assembly	4110	na
ScPeMD7_2132;HRSCAF=2675	unplaced-scaffold	na	na	AAIY03002135.1	=	NW_022106030.1	Primary Assembly	4108	na
ScPeMD7_2133;HRSCAF=2676	unplaced-scaffold	na	na	AAIY03002136.1	=	NW_022106031.1	Primary Assembly	4108	na
ScPeMD7_2134;HRSCAF=2677	unplaced-scaffold	na	na	AAIY03002137.1	=	NW_022106032.1	Primary Assembly	4108	na
ScPeMD7_2135;HRSCAF=2678	unplaced-scaffold	na	na	AAIY03002138.1	=	NW_022106033.1	Primary Assembly	4108	na
ScPeMD7_2136;HRSCAF=2680	unplaced-scaffold	na	na	AAIY03002139.1	=	NW_022106034.1	Primary Assembly	4001	na
ScPeMD7_2137;HRSCAF=2681	unplaced-scaffold	na	na	AAIY03002140.1	=	NW_022106035.1	Primary Assembly	4084	na
ScPeMD7_2138;HRSCAF=2682	unplaced-scaffold	na	na	AAIY03002141.1	=	NW_022106036.1	Primary Assembly	4102	na
ScPeMD7_2139;HRSCAF=2683	unplaced-scaffold	na	na	AAIY03002142.1	=	NW_022106037.1	Primary Assembly	4066	na
ScPeMD7_2140;HRSCAF=2685	unplaced-scaffold	na	na	AAIY03002143.1	=	NW_022106038.1	Primary Assembly	4104	na
ScPeMD7_2141;HRSCAF=2686	unplaced-scaffold	na	na	AAIY03002144.1	=	NW_022106039.1	Primary Assembly	4104	na
ScPeMD7_2142;HRSCAF=2687	unplaced-scaffold	na	na	AAIY03002145.1	=	NW_022106040.1	Primary Assembly	4043	na
ScPeMD7_2143;HRSCAF=2688	unplaced-scaffold	na	na	AAIY03002146.1	=	NW_022106041.1	Primary Assembly	4098	na
ScPeMD7_2144;HRSCAF=2689	unplaced-scaffold	na	na	AAIY03002147.1	=	NW_022106042.1	Primary Assembly	4103	na
ScPeMD7_2145;HRSCAF=2691	unplaced-scaffold	na	na	AAIY03002148.1	=	NW_022106043.1	Primary Assembly	4068	na
ScPeMD7_2146;HRSCAF=2692	unplaced-scaffold	na	na	AAIY03002149.1	=	NW_022106044.1	Primary Assembly	4102	na
ScPeMD7_2147;HRSCAF=2693	unplaced-scaffold	na	na	AAIY03002150.1	=	NW_022106045.1	Primary Assembly	4082	na
ScPeMD7_2148;HRSCAF=2695	unplaced-scaffold	na	na	AAIY03002151.1	=	NW_022106046.1	Primary Assembly	4060	na
ScPeMD7_2149;HRSCAF=2696	unplaced-scaffold	na	na	AAIY03002152.1	=	NW_022106047.1	Primary Assembly	4033	na
ScPeMD7_2150;HRSCAF=2697	unplaced-scaffold	na	na	AAIY03002153.1	=	NW_022106048.1	Primary Assembly	4088	na
ScPeMD7_2151;HRSCAF=2698	unplaced-scaffold	na	na	AAIY03002154.1	=	NW_022106049.1	Primary Assembly	4098	na
ScPeMD7_2152;HRSCAF=2699	unplaced-scaffold	na	na	AAIY03002155.1	=	NW_022106050.1	Primary Assembly	4065	na
ScPeMD7_2153;HRSCAF=2700	unplaced-scaffold	na	na	AAIY03002156.1	=	NW_022106051.1	Primary Assembly	4097	na
ScPeMD7_2154;HRSCAF=2701	unplaced-scaffold	na	na	AAIY03002157.1	=	NW_022106052.1	Primary Assembly	4029	na
ScPeMD7_2155;HRSCAF=2702	unplaced-scaffold	na	na	AAIY03002158.1	=	NW_022106053.1	Primary Assembly	4041	na
ScPeMD7_2156;HRSCAF=2703	unplaced-scaffold	na	na	AAIY03002159.1	=	NW_022106054.1	Primary Assembly	4049	na
ScPeMD7_2157;HRSCAF=2704	unplaced-scaffold	na	na	AAIY03002160.1	=	NW_022106055.1	Primary Assembly	4096	na
ScPeMD7_2158;HRSCAF=2705	unplaced-scaffold	na	na	AAIY03002161.1	=	NW_022106056.1	Primary Assembly	4028	na
ScPeMD7_2159;HRSCAF=2706	unplaced-scaffold	na	na	AAIY03002162.1	=	NW_022106057.1	Primary Assembly	4052	na
ScPeMD7_2160;HRSCAF=2707	unplaced-scaffold	na	na	AAIY03002163.1	=	NW_022106058.1	Primary Assembly	4055	na
ScPeMD7_2161;HRSCAF=2708	unplaced-scaffold	na	na	AAIY03002164.1	=	NW_022106059.1	Primary Assembly	4094	na
ScPeMD7_2162;HRSCAF=2709	unplaced-scaffold	na	na	AAIY03002165.1	=	NW_022106060.1	Primary Assembly	4041	na
ScPeMD7_2163;HRSCAF=2710	unplaced-scaffold	na	na	AAIY03002166.1	=	NW_022106061.1	Primary Assembly	4060	na
ScPeMD7_2164;HRSCAF=2713	unplaced-scaffold	na	na	AAIY03002167.1	=	NW_022106062.1	Primary Assembly	4094	na
ScPeMD7_2165;HRSCAF=2714	unplaced-scaffold	na	na	AAIY03002168.1	=	NW_022106063.1	Primary Assembly	4050	na
ScPeMD7_2166;HRSCAF=2715	unplaced-scaffold	na	na	AAIY03002169.1	=	NW_022106064.1	Primary Assembly	4042	na
ScPeMD7_2167;HRSCAF=2716	unplaced-scaffold	na	na	AAIY03002170.1	=	NW_022106065.1	Primary Assembly	4092	na
ScPeMD7_2168;HRSCAF=2717	unplaced-scaffold	na	na	AAIY03002171.1	=	NW_022106066.1	Primary Assembly	4092	na
ScPeMD7_2169;HRSCAF=2718	unplaced-scaffold	na	na	AAIY03002172.1	=	NW_022106067.1	Primary Assembly	4092	na
ScPeMD7_2170;HRSCAF=2719	unplaced-scaffold	na	na	AAIY03002173.1	=	NW_022106068.1	Primary Assembly	4092	na
ScPeMD7_2171;HRSCAF=2720	unplaced-scaffold	na	na	AAIY03002174.1	=	NW_022106069.1	Primary Assembly	4091	na
ScPeMD7_2172;HRSCAF=2721	unplaced-scaffold	na	na	AAIY03002175.1	=	NW_022106070.1	Primary Assembly	4035	na
ScPeMD7_2173;HRSCAF=2723	unplaced-scaffold	na	na	AAIY03002176.1	=	NW_022106071.1	Primary Assembly	4091	na
ScPeMD7_2174;HRSCAF=2724	unplaced-scaffold	na	na	AAIY03002177.1	=	NW_022106072.1	Primary Assembly	4090	na
ScPeMD7_2175;HRSCAF=2725	unplaced-scaffold	na	na	AAIY03002178.1	=	NW_022106073.1	Primary Assembly	4090	na
ScPeMD7_2176;HRSCAF=2726	unplaced-scaffold	na	na	AAIY03002179.1	=	NW_022106074.1	Primary Assembly	4089	na
ScPeMD7_2177;HRSCAF=2728	unplaced-scaffold	na	na	AAIY03002180.1	=	NW_022106075.1	Primary Assembly	4088	na
ScPeMD7_2178;HRSCAF=2730	unplaced-scaffold	na	na	AAIY03002181.1	=	NW_022106076.1	Primary Assembly	4087	na
ScPeMD7_2179;HRSCAF=2731	unplaced-scaffold	na	na	AAIY03002182.1	=	NW_022106077.1	Primary Assembly	4087	na
ScPeMD7_2180;HRSCAF=2732	unplaced-scaffold	na	na	AAIY03002183.1	=	NW_022106078.1	Primary Assembly	4087	na
ScPeMD7_2181;HRSCAF=2733	unplaced-scaffold	na	na	AAIY03002184.1	=	NW_022106079.1	Primary Assembly	3974	na
ScPeMD7_2182;HRSCAF=2734	unplaced-scaffold	na	na	AAIY03002185.1	=	NW_022106080.1	Primary Assembly	3994	na
ScPeMD7_2183;HRSCAF=2735	unplaced-scaffold	na	na	AAIY03002186.1	=	NW_022106081.1	Primary Assembly	4084	na
ScPeMD7_2184;HRSCAF=2736	unplaced-scaffold	na	na	AAIY03002187.1	=	NW_022106082.1	Primary Assembly	4254	na
ScPeMD7_2185;HRSCAF=2737	unplaced-scaffold	na	na	AAIY03002188.1	=	NW_022106083.1	Primary Assembly	4082	na
ScPeMD7_2186;HRSCAF=2738	unplaced-scaffold	na	na	AAIY03002189.1	=	NW_022106084.1	Primary Assembly	12634601	na
ScPeMD7_2187;HRSCAF=2739	unplaced-scaffold	na	na	AAIY03002190.1	=	NW_022106085.1	Primary Assembly	4083	na
ScPeMD7_2188;HRSCAF=2740	unplaced-scaffold	na	na	AAIY03002191.1	=	NW_022106086.1	Primary Assembly	4071	na
ScPeMD7_2189;HRSCAF=2741	unplaced-scaffold	na	na	AAIY03002192.1	=	NW_022106087.1	Primary Assembly	4083	na
ScPeMD7_2190;HRSCAF=2742	unplaced-scaffold	na	na	AAIY03002193.1	=	NW_022106088.1	Primary Assembly	4083	na
ScPeMD7_2191;HRSCAF=2744	unplaced-scaffold	na	na	AAIY03002194.1	=	NW_022106089.1	Primary Assembly	4002	na
ScPeMD7_2192;HRSCAF=2745	unplaced-scaffold	na	na	AAIY03002195.1	=	NW_022106090.1	Primary Assembly	4076	na
ScPeMD7_2193;HRSCAF=2746	unplaced-scaffold	na	na	AAIY03002196.1	=	NW_022106091.1	Primary Assembly	4073	na
ScPeMD7_2194;HRSCAF=2747	unplaced-scaffold	na	na	AAIY03002197.1	=	NW_022106092.1	Primary Assembly	4081	na
ScPeMD7_2195;HRSCAF=2748	unplaced-scaffold	na	na	AAIY03002198.1	=	NW_022106093.1	Primary Assembly	4080	na
ScPeMD7_2196;HRSCAF=2749	unplaced-scaffold	na	na	AAIY03002199.1	=	NW_022106094.1	Primary Assembly	4037	na
ScPeMD7_2197;HRSCAF=2750	unplaced-scaffold	na	na	AAIY03002200.1	=	NW_022106095.1	Primary Assembly	4080	na
ScPeMD7_2198;HRSCAF=2751	unplaced-scaffold	na	na	AAIY03002201.1	=	NW_022106096.1	Primary Assembly	4080	na
ScPeMD7_2199;HRSCAF=2752	unplaced-scaffold	na	na	AAIY03002202.1	=	NW_022106097.1	Primary Assembly	4022	na
ScPeMD7_2200;HRSCAF=2753	unplaced-scaffold	na	na	AAIY03002203.1	=	NW_022106098.1	Primary Assembly	4078	na
ScPeMD7_2201;HRSCAF=2754	unplaced-scaffold	na	na	AAIY03002204.1	=	NW_022106099.1	Primary Assembly	4068	na
ScPeMD7_2202;HRSCAF=2755	unplaced-scaffold	na	na	AAIY03002205.1	=	NW_022106100.1	Primary Assembly	4004	na
ScPeMD7_2203;HRSCAF=2756	unplaced-scaffold	na	na	AAIY03002206.1	=	NW_022106101.1	Primary Assembly	4035	na
ScPeMD7_2204;HRSCAF=2757	unplaced-scaffold	na	na	AAIY03002207.1	=	NW_022106102.1	Primary Assembly	4077	na
ScPeMD7_2205;HRSCAF=2758	unplaced-scaffold	na	na	AAIY03002208.1	=	NW_022106103.1	Primary Assembly	4053	na
ScPeMD7_2206;HRSCAF=2759	unplaced-scaffold	na	na	AAIY03002209.1	=	NW_022106104.1	Primary Assembly	4000	na
ScPeMD7_2207;HRSCAF=2760	unplaced-scaffold	na	na	AAIY03002210.1	=	NW_022106105.1	Primary Assembly	4076	na
ScPeMD7_2208;HRSCAF=2761	unplaced-scaffold	na	na	AAIY03002211.1	=	NW_022106106.1	Primary Assembly	4064	na
ScPeMD7_2209;HRSCAF=2762	unplaced-scaffold	na	na	AAIY03002212.1	=	NW_022106107.1	Primary Assembly	4075	na
ScPeMD7_2210;HRSCAF=2763	unplaced-scaffold	na	na	AAIY03002213.1	=	NW_022106108.1	Primary Assembly	3965	na
ScPeMD7_2211;HRSCAF=2764	unplaced-scaffold	na	na	AAIY03002214.1	=	NW_022106109.1	Primary Assembly	4074	na
ScPeMD7_2212;HRSCAF=2765	unplaced-scaffold	na	na	AAIY03002215.1	=	NW_022106110.1	Primary Assembly	4073	na
ScPeMD7_2213;HRSCAF=2766	unplaced-scaffold	na	na	AAIY03002216.1	=	NW_022106111.1	Primary Assembly	4073	na
ScPeMD7_2214;HRSCAF=2767	unplaced-scaffold	na	na	AAIY03002217.1	=	NW_022106112.1	Primary Assembly	4072	na
ScPeMD7_2215;HRSCAF=2768	unplaced-scaffold	na	na	AAIY03002218.1	=	NW_022106113.1	Primary Assembly	4015	na
ScPeMD7_2216;HRSCAF=2769	unplaced-scaffold	na	na	AAIY03002219.1	=	NW_022106114.1	Primary Assembly	4071	na
ScPeMD7_2217;HRSCAF=2770	unplaced-scaffold	na	na	AAIY03002220.1	=	NW_022106115.1	Primary Assembly	4033	na
ScPeMD7_2218;HRSCAF=2771	unplaced-scaffold	na	na	AAIY03002221.1	=	NW_022106116.1	Primary Assembly	4019	na
ScPeMD7_2219;HRSCAF=2773	unplaced-scaffold	na	na	AAIY03002222.1	=	NW_022106117.1	Primary Assembly	4070	na
ScPeMD7_2220;HRSCAF=2774	unplaced-scaffold	na	na	AAIY03002223.1	=	NW_022106118.1	Primary Assembly	4013	na
ScPeMD7_2221;HRSCAF=2775	unplaced-scaffold	na	na	AAIY03002224.1	=	NW_022106119.1	Primary Assembly	4069	na
ScPeMD7_2222;HRSCAF=2776	unplaced-scaffold	na	na	AAIY03002225.1	=	NW_022106120.1	Primary Assembly	4069	na
ScPeMD7_2223;HRSCAF=2777	unplaced-scaffold	na	na	AAIY03002226.1	=	NW_022106121.1	Primary Assembly	4068	na
ScPeMD7_2224;HRSCAF=2778	unplaced-scaffold	na	na	AAIY03002227.1	=	NW_022106122.1	Primary Assembly	4009	na
ScPeMD7_2225;HRSCAF=2779	unplaced-scaffold	na	na	AAIY03002228.1	=	NW_022106123.1	Primary Assembly	4009	na
ScPeMD7_2226;HRSCAF=2780	unplaced-scaffold	na	na	AAIY03002229.1	=	NW_022106124.1	Primary Assembly	4054	na
ScPeMD7_2227;HRSCAF=2782	unplaced-scaffold	na	na	AAIY03002230.1	=	NW_022106125.1	Primary Assembly	4026	na
ScPeMD7_2228;HRSCAF=2783	unplaced-scaffold	na	na	AAIY03002231.1	=	NW_022106126.1	Primary Assembly	4066	na
ScPeMD7_2229;HRSCAF=2785	unplaced-scaffold	na	na	AAIY03002232.1	=	NW_022106127.1	Primary Assembly	4004	na
ScPeMD7_2230;HRSCAF=2786	unplaced-scaffold	na	na	AAIY03002233.1	=	NW_022106128.1	Primary Assembly	4080	na
ScPeMD7_2231;HRSCAF=2787	unplaced-scaffold	na	na	AAIY03002234.1	=	NW_022106129.1	Primary Assembly	4064	na
ScPeMD7_2232;HRSCAF=2788	unplaced-scaffold	na	na	AAIY03002235.1	=	NW_022106130.1	Primary Assembly	4063	na
ScPeMD7_2233;HRSCAF=2789	unplaced-scaffold	na	na	AAIY03002236.1	=	NW_022106131.1	Primary Assembly	4062	na
ScPeMD7_2234;HRSCAF=2790	unplaced-scaffold	na	na	AAIY03002237.1	=	NW_022106132.1	Primary Assembly	4061	na
ScPeMD7_2235;HRSCAF=2791	unplaced-scaffold	na	na	AAIY03002238.1	=	NW_022106133.1	Primary Assembly	4038	na
ScPeMD7_2236;HRSCAF=2792	unplaced-scaffold	na	na	AAIY03002239.1	=	NW_022106134.1	Primary Assembly	4030	na
ScPeMD7_2237;HRSCAF=2793	unplaced-scaffold	na	na	AAIY03002240.1	=	NW_022106135.1	Primary Assembly	4060	na
ScPeMD7_2238;HRSCAF=2794	unplaced-scaffold	na	na	AAIY03002241.1	=	NW_022106136.1	Primary Assembly	4045	na
ScPeMD7_2239;HRSCAF=2795	unplaced-scaffold	na	na	AAIY03002242.1	=	NW_022106137.1	Primary Assembly	4059	na
ScPeMD7_2240;HRSCAF=2796	unplaced-scaffold	na	na	AAIY03002243.1	=	NW_022106138.1	Primary Assembly	4059	na
ScPeMD7_2241;HRSCAF=2797	unplaced-scaffold	na	na	AAIY03002244.1	=	NW_022106139.1	Primary Assembly	3909	na
ScPeMD7_2242;HRSCAF=2799	unplaced-scaffold	na	na	AAIY03002245.1	=	NW_022106140.1	Primary Assembly	3964	na
ScPeMD7_2243;HRSCAF=2800	unplaced-scaffold	na	na	AAIY03002246.1	=	NW_022106141.1	Primary Assembly	4057	na
ScPeMD7_2244;HRSCAF=2801	unplaced-scaffold	na	na	AAIY03002247.1	=	NW_022106142.1	Primary Assembly	4056	na
ScPeMD7_2245;HRSCAF=2802	unplaced-scaffold	na	na	AAIY03002248.1	=	NW_022106143.1	Primary Assembly	4024	na
ScPeMD7_2246;HRSCAF=2803	unplaced-scaffold	na	na	AAIY03002249.1	=	NW_022106144.1	Primary Assembly	4053	na
ScPeMD7_2247;HRSCAF=2804	unplaced-scaffold	na	na	AAIY03002250.1	=	NW_022106145.1	Primary Assembly	4051	na
ScPeMD7_2248;HRSCAF=2805	unplaced-scaffold	na	na	AAIY03002251.1	=	NW_022106146.1	Primary Assembly	3989	na
ScPeMD7_2249;HRSCAF=2806	unplaced-scaffold	na	na	AAIY03002252.1	=	NW_022106147.1	Primary Assembly	4048	na
ScPeMD7_2250;HRSCAF=2807	unplaced-scaffold	na	na	AAIY03002253.1	=	NW_022106148.1	Primary Assembly	4048	na
ScPeMD7_2251;HRSCAF=2808	unplaced-scaffold	na	na	AAIY03002254.1	=	NW_022106149.1	Primary Assembly	4048	na
ScPeMD7_2252;HRSCAF=2809	unplaced-scaffold	na	na	AAIY03002255.1	=	NW_022106150.1	Primary Assembly	4036	na
ScPeMD7_2253;HRSCAF=2810	unplaced-scaffold	na	na	AAIY03002256.1	=	NW_022106151.1	Primary Assembly	4047	na
ScPeMD7_2254;HRSCAF=2811	unplaced-scaffold	na	na	AAIY03002257.1	=	NW_022106152.1	Primary Assembly	4046	na
ScPeMD7_2255;HRSCAF=2812	unplaced-scaffold	na	na	AAIY03002258.1	=	NW_022106153.1	Primary Assembly	3935	na
ScPeMD7_2256;HRSCAF=2813	unplaced-scaffold	na	na	AAIY03002259.1	=	NW_022106154.1	Primary Assembly	4044	na
ScPeMD7_2257;HRSCAF=2814	unplaced-scaffold	na	na	AAIY03002260.1	=	NW_022106155.1	Primary Assembly	3963	na
ScPeMD7_2258;HRSCAF=2815	unplaced-scaffold	na	na	AAIY03002261.1	=	NW_022106156.1	Primary Assembly	4044	na
ScPeMD7_2259;HRSCAF=2816	unplaced-scaffold	na	na	AAIY03002262.1	=	NW_022106157.1	Primary Assembly	4043	na
ScPeMD7_2260;HRSCAF=2817	unplaced-scaffold	na	na	AAIY03002263.1	=	NW_022106158.1	Primary Assembly	4007	na
ScPeMD7_2261;HRSCAF=2818	unplaced-scaffold	na	na	AAIY03002264.1	=	NW_022106159.1	Primary Assembly	4041	na
ScPeMD7_2262;HRSCAF=2820	unplaced-scaffold	na	na	AAIY03002265.1	=	NW_022106160.1	Primary Assembly	4033	na
ScPeMD7_2263;HRSCAF=2821	unplaced-scaffold	na	na	AAIY03002266.1	=	NW_022106161.1	Primary Assembly	3994	na
ScPeMD7_2264;HRSCAF=2822	unplaced-scaffold	na	na	AAIY03002267.1	=	NW_022106162.1	Primary Assembly	4039	na
ScPeMD7_2265;HRSCAF=2824	unplaced-scaffold	na	na	AAIY03002268.1	=	NW_022106163.1	Primary Assembly	4039	na
ScPeMD7_2266;HRSCAF=2825	unplaced-scaffold	na	na	AAIY03002269.1	=	NW_022106164.1	Primary Assembly	4025	na
ScPeMD7_2267;HRSCAF=2826	unplaced-scaffold	na	na	AAIY03002270.1	=	NW_022106165.1	Primary Assembly	4038	na
ScPeMD7_2268;HRSCAF=2827	unplaced-scaffold	na	na	AAIY03002271.1	=	NW_022106166.1	Primary Assembly	3982	na
ScPeMD7_2269;HRSCAF=2828	unplaced-scaffold	na	na	AAIY03002272.1	=	NW_022106167.1	Primary Assembly	4037	na
ScPeMD7_2270;HRSCAF=2830	unplaced-scaffold	na	na	AAIY03002273.1	=	NW_022106168.1	Primary Assembly	4036	na
ScPeMD7_2271;HRSCAF=2831	unplaced-scaffold	na	na	AAIY03002274.1	=	NW_022106169.1	Primary Assembly	4002	na
