# Assembly name:  OryCun2.0
# Organism name:  Oryctolagus cuniculus (rabbit)
# Infraspecific name:  breed=Thorbecke inbred
# Sex:  female
# Taxid:          9986
# BioSample:      SAMN02953624
# BioProject:     PRJNA12819
# Submitter:      The Broad Institute of MIT and Harvard
# Date:           2009-10-20
# Synonyms:       oryCun2	
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    AAGW02
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000003625.1
# RefSeq assembly accession: GCF_000003625.3
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000003635.1	GCF_000003635.2	Primary Assembly
## 	GCF_000004745.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
chrUn1909	unplaced-scaffold	na	na	AAGW02082641.1	=	NW_003161232.1	Primary Assembly	11139	chrUn1909
chrUn1910	unplaced-scaffold	na	na	AAGW02082642.1	=	NW_003161233.1	Primary Assembly	11120	chrUn1910
chrUn1911	unplaced-scaffold	na	na	AAGW02082643.1	=	NW_003161234.1	Primary Assembly	11120	chrUn1911
chrUn1912	unplaced-scaffold	na	na	AAGW02082644.1	=	NW_003161235.1	Primary Assembly	11117	chrUn1912
chrUn1913	unplaced-scaffold	na	na	AAGW02082645.1	=	NW_003161236.1	Primary Assembly	11104	chrUn1913
chrUn1914	unplaced-scaffold	na	na	AAGW02082646.1	=	NW_003161237.1	Primary Assembly	11099	chrUn1914
chrUn1915	unplaced-scaffold	na	na	AAGW02082647.1	=	NW_003161238.1	Primary Assembly	11097	chrUn1915
chrUn1916	unplaced-scaffold	na	na	AAGW02082648.1	=	NW_003161239.1	Primary Assembly	11080	chrUn1916
chrUn1918	unplaced-scaffold	na	na	AAGW02082651.1	=	NW_003161241.1	Primary Assembly	11074	chrUn1918
chrUn1919	unplaced-scaffold	na	na	AAGW02082652.1	=	NW_003161242.1	Primary Assembly	11069	chrUn1919
chrUn1920	unplaced-scaffold	na	na	AAGW02082653.1	=	NW_003161243.1	Primary Assembly	11053	chrUn1920
chrUn1921	unplaced-scaffold	na	na	AAGW02082654.1	=	NW_003161244.1	Primary Assembly	11044	chrUn1921
chrUn1922	unplaced-scaffold	na	na	AAGW02082655.1	=	NW_003161245.1	Primary Assembly	11038	chrUn1922
chrUn1923	unplaced-scaffold	na	na	AAGW02082656.1	=	NW_003161246.1	Primary Assembly	11037	chrUn1923
chrUn1924	unplaced-scaffold	na	na	AAGW02082657.1	=	NW_003161247.1	Primary Assembly	11037	chrUn1924
chrUn1925	unplaced-scaffold	na	na	AAGW02082658.1	=	NW_003161248.1	Primary Assembly	11027	chrUn1925
chrUn1926	unplaced-scaffold	na	na	AAGW02082659.1	=	NW_003161249.1	Primary Assembly	11020	chrUn1926
chrUn1927	unplaced-scaffold	na	na	AAGW02082660.1	=	NW_003161250.1	Primary Assembly	11016	chrUn1927
chrUn1928	unplaced-scaffold	na	na	AAGW02082661.1	=	NW_003161251.1	Primary Assembly	11009	chrUn1928
chrUn1929	unplaced-scaffold	na	na	AAGW02082662.1	=	NW_003161252.1	Primary Assembly	11009	chrUn1929
chrUn1930	unplaced-scaffold	na	na	AAGW02082663.1	=	NW_003161253.1	Primary Assembly	11006	chrUn1930
chrUn1931	unplaced-scaffold	na	na	AAGW02082664.1	=	NW_003161254.1	Primary Assembly	11001	chrUn1931
chrUn1932	unplaced-scaffold	na	na	AAGW02082665.1	=	NW_003161255.1	Primary Assembly	10999	chrUn1932
chrUn1933	unplaced-scaffold	na	na	AAGW02082666.1	=	NW_003161256.1	Primary Assembly	10993	chrUn1933
chrUn1934	unplaced-scaffold	na	na	AAGW02082667.1	=	NW_003161257.1	Primary Assembly	10951	chrUn1934
chrUn1935	unplaced-scaffold	na	na	AAGW02082668.1	=	NW_003161258.1	Primary Assembly	10949	chrUn1935
chrUn1936	unplaced-scaffold	na	na	AAGW02082669.1	=	NW_003161259.1	Primary Assembly	10934	chrUn1936
chrUn1937	unplaced-scaffold	na	na	AAGW02082670.1	=	NW_003161260.1	Primary Assembly	10930	chrUn1937
chrUn1938	unplaced-scaffold	na	na	AAGW02082671.1	=	NW_003161261.1	Primary Assembly	10926	chrUn1938
chrUn1939	unplaced-scaffold	na	na	AAGW02082672.1	=	NW_003161262.1	Primary Assembly	10897	chrUn1939
chrUn1940	unplaced-scaffold	na	na	AAGW02082673.1	=	NW_003161263.1	Primary Assembly	10894	chrUn1940
chrUn1941	unplaced-scaffold	na	na	AAGW02082674.1	=	NW_003161264.1	Primary Assembly	10890	chrUn1941
chrUn1942	unplaced-scaffold	na	na	AAGW02082675.1	=	NW_003161265.1	Primary Assembly	10886	chrUn1942
chrUn1943	unplaced-scaffold	na	na	AAGW02082676.1	=	NW_003161266.1	Primary Assembly	10885	chrUn1943
chrUn1944	unplaced-scaffold	na	na	AAGW02082677.1	=	NW_003161267.1	Primary Assembly	10884	chrUn1944
chrUn1945	unplaced-scaffold	na	na	AAGW02082678.1	=	NW_003161268.1	Primary Assembly	10883	chrUn1945
chrUn1946	unplaced-scaffold	na	na	AAGW02082679.1	=	NW_003161269.1	Primary Assembly	10876	chrUn1946
chrUn1947	unplaced-scaffold	na	na	AAGW02082680.1	=	NW_003161270.1	Primary Assembly	10867	chrUn1947
chrUn1948	unplaced-scaffold	na	na	AAGW02082681.1	=	NW_003161271.1	Primary Assembly	10864	chrUn1948
chrUn1949	unplaced-scaffold	na	na	AAGW02082682.1	=	NW_003161272.1	Primary Assembly	10860	chrUn1949
chrUn1950	unplaced-scaffold	na	na	AAGW02082683.1	=	NW_003161273.1	Primary Assembly	10841	chrUn1950
chrUn1951	unplaced-scaffold	na	na	AAGW02082684.1	=	NW_003161274.1	Primary Assembly	10837	chrUn1951
chrUn1952	unplaced-scaffold	na	na	AAGW02082685.1	=	NW_003161275.1	Primary Assembly	10812	chrUn1952
chrUn1953	unplaced-scaffold	na	na	AAGW02082686.1	=	NW_003161276.1	Primary Assembly	10800	chrUn1953
chrUn1954	unplaced-scaffold	na	na	AAGW02082687.1	=	NW_003161277.1	Primary Assembly	10799	chrUn1954
chrUn1955	unplaced-scaffold	na	na	AAGW02082688.1	=	NW_003161278.1	Primary Assembly	10789	chrUn1955
chrUn1956	unplaced-scaffold	na	na	AAGW02082689.1	=	NW_003161279.1	Primary Assembly	10783	chrUn1956
chrUn1957	unplaced-scaffold	na	na	AAGW02082690.1	=	NW_003161280.1	Primary Assembly	10757	chrUn1957
chrUn1958	unplaced-scaffold	na	na	AAGW02082691.1	=	NW_003161281.1	Primary Assembly	10753	chrUn1958
chrUn1959	unplaced-scaffold	na	na	AAGW02082692.1	=	NW_003161282.1	Primary Assembly	10745	chrUn1959
chrUn1960	unplaced-scaffold	na	na	AAGW02082693.1	=	NW_003161283.1	Primary Assembly	10734	chrUn1960
chrUn1961	unplaced-scaffold	na	na	AAGW02082694.1	=	NW_003161284.1	Primary Assembly	10733	chrUn1961
chrUn1962	unplaced-scaffold	na	na	AAGW02082695.1	=	NW_003161285.1	Primary Assembly	10705	chrUn1962
chrUn1963	unplaced-scaffold	na	na	AAGW02082696.1	=	NW_003161286.1	Primary Assembly	10701	chrUn1963
chrUn1964	unplaced-scaffold	na	na	AAGW02082697.1	=	NW_003161287.1	Primary Assembly	10700	chrUn1964
chrUn1967	unplaced-scaffold	na	na	AAGW02082703.1	=	NW_003161290.1	Primary Assembly	10659	chrUn1967
chrUn1969	unplaced-scaffold	na	na	AAGW02082706.1	=	NW_003161292.1	Primary Assembly	10650	chrUn1969
chrUn1970	unplaced-scaffold	na	na	AAGW02082707.1	=	NW_003161293.1	Primary Assembly	10647	chrUn1970
chrUn1971	unplaced-scaffold	na	na	AAGW02082708.1	=	NW_003161294.1	Primary Assembly	10634	chrUn1971
chrUn1972	unplaced-scaffold	na	na	AAGW02082709.1	=	NW_003161295.1	Primary Assembly	10629	chrUn1972
chrUn1973	unplaced-scaffold	na	na	AAGW02082710.1	=	NW_003161296.1	Primary Assembly	10602	chrUn1973
chrUn1974	unplaced-scaffold	na	na	AAGW02082711.1	=	NW_003161297.1	Primary Assembly	10596	chrUn1974
chrUn1975	unplaced-scaffold	na	na	AAGW02082712.1	=	NW_003161298.1	Primary Assembly	10576	chrUn1975
chrUn1976	unplaced-scaffold	na	na	AAGW02082713.1	=	NW_003161299.1	Primary Assembly	10561	chrUn1976
chrUn1977	unplaced-scaffold	na	na	AAGW02082714.1	=	NW_003161300.1	Primary Assembly	10546	chrUn1977
chrUn1978	unplaced-scaffold	na	na	AAGW02082715.1	=	NW_003161301.1	Primary Assembly	10534	chrUn1978
chrUn1979	unplaced-scaffold	na	na	AAGW02082716.1	=	NW_003161302.1	Primary Assembly	10533	chrUn1979
chrUn1980	unplaced-scaffold	na	na	AAGW02082717.1	=	NW_003161303.1	Primary Assembly	10528	chrUn1980
chrUn1981	unplaced-scaffold	na	na	AAGW02082718.1	=	NW_003161304.1	Primary Assembly	10528	chrUn1981
chrUn1982	unplaced-scaffold	na	na	AAGW02082719.1	=	NW_003161305.1	Primary Assembly	10494	chrUn1982
chrUn1983	unplaced-scaffold	na	na	AAGW02082720.1	=	NW_003161306.1	Primary Assembly	10489	chrUn1983
chrUn1984	unplaced-scaffold	na	na	AAGW02082721.1	=	NW_003161307.1	Primary Assembly	10486	chrUn1984
chrUn1985	unplaced-scaffold	na	na	AAGW02082722.1	=	NW_003161308.1	Primary Assembly	10484	chrUn1985
chrUn1986	unplaced-scaffold	na	na	AAGW02082723.1	=	NW_003161309.1	Primary Assembly	10475	chrUn1986
chrUn1987	unplaced-scaffold	na	na	AAGW02082724.1	=	NW_003161310.1	Primary Assembly	10472	chrUn1987
chrUn1988	unplaced-scaffold	na	na	AAGW02082725.1	=	NW_003161311.1	Primary Assembly	10465	chrUn1988
chrUn1989	unplaced-scaffold	na	na	AAGW02082726.1	=	NW_003161312.1	Primary Assembly	10443	chrUn1989
chrUn1990	unplaced-scaffold	na	na	AAGW02082727.1	=	NW_003161313.1	Primary Assembly	10434	chrUn1990
chrUn1991	unplaced-scaffold	na	na	AAGW02082728.1	=	NW_003161314.1	Primary Assembly	10422	chrUn1991
chrUn1992	unplaced-scaffold	na	na	AAGW02082729.1	=	NW_003161315.1	Primary Assembly	10357	chrUn1992
chrUn1994	unplaced-scaffold	na	na	AAGW02082732.1	=	NW_003161317.1	Primary Assembly	10337	chrUn1994
chrUn1995	unplaced-scaffold	na	na	AAGW02082733.1	=	NW_003161318.1	Primary Assembly	10321	chrUn1995
chrUn1996	unplaced-scaffold	na	na	AAGW02082734.1	=	NW_003161319.1	Primary Assembly	10316	chrUn1996
chrUn1997	unplaced-scaffold	na	na	AAGW02082735.1	=	NW_003161320.1	Primary Assembly	10313	chrUn1997
chrUn1998	unplaced-scaffold	na	na	AAGW02082736.1	=	NW_003161321.1	Primary Assembly	10309	chrUn1998
chrUn1999	unplaced-scaffold	na	na	AAGW02082737.1	=	NW_003161322.1	Primary Assembly	10308	chrUn1999
chrUn2000	unplaced-scaffold	na	na	AAGW02082738.1	=	NW_003161323.1	Primary Assembly	10303	chrUn2000
chrUn2001	unplaced-scaffold	na	na	AAGW02082739.1	=	NW_003161324.1	Primary Assembly	10302	chrUn2001
chrUn2002	unplaced-scaffold	na	na	AAGW02082740.1	=	NW_003161325.1	Primary Assembly	10292	chrUn2002
chrUn2003	unplaced-scaffold	na	na	AAGW02082741.1	=	NW_003161326.1	Primary Assembly	10288	chrUn2003
chrUn2004	unplaced-scaffold	na	na	AAGW02082742.1	=	NW_003161327.1	Primary Assembly	10278	chrUn2004
chrUn2005	unplaced-scaffold	na	na	AAGW02082743.1	=	NW_003161328.1	Primary Assembly	10269	chrUn2005
chrUn2006	unplaced-scaffold	na	na	AAGW02082744.1	=	NW_003161329.1	Primary Assembly	10269	chrUn2006
chrUn2007	unplaced-scaffold	na	na	AAGW02082745.1	=	NW_003161330.1	Primary Assembly	10252	chrUn2007
chrUn2008	unplaced-scaffold	na	na	AAGW02082746.1	=	NW_003161331.1	Primary Assembly	10244	chrUn2008
chrUn2009	unplaced-scaffold	na	na	AAGW02082747.1	=	NW_003161332.1	Primary Assembly	10227	chrUn2009
chrUn2010	unplaced-scaffold	na	na	AAGW02082748.1	=	NW_003161333.1	Primary Assembly	10216	chrUn2010
chrUn2011	unplaced-scaffold	na	na	AAGW02082749.1	=	NW_003161334.1	Primary Assembly	10213	chrUn2011
chrUn2012	unplaced-scaffold	na	na	AAGW02082750.1	=	NW_003161335.1	Primary Assembly	10209	chrUn2012
chrUn2013	unplaced-scaffold	na	na	AAGW02082751.1	=	NW_003161336.1	Primary Assembly	10195	chrUn2013
chrUn2014	unplaced-scaffold	na	na	AAGW02082752.1	=	NW_003161337.1	Primary Assembly	10159	chrUn2014
chrUn2015	unplaced-scaffold	na	na	AAGW02082753.1	=	NW_003161338.1	Primary Assembly	10159	chrUn2015
chrUn2016	unplaced-scaffold	na	na	AAGW02082754.1	=	NW_003161339.1	Primary Assembly	10158	chrUn2016
chrUn2017	unplaced-scaffold	na	na	AAGW02082755.1	=	NW_003161340.1	Primary Assembly	10153	chrUn2017
chrUn2018	unplaced-scaffold	na	na	AAGW02082756.1	=	NW_003161341.1	Primary Assembly	10149	chrUn2018
chrUn2019	unplaced-scaffold	na	na	AAGW02082757.1	=	NW_003161342.1	Primary Assembly	10136	chrUn2019
chrUn2020	unplaced-scaffold	na	na	AAGW02082758.1	=	NW_003161343.1	Primary Assembly	10123	chrUn2020
chrUn2021	unplaced-scaffold	na	na	AAGW02082759.1	=	NW_003161344.1	Primary Assembly	10111	chrUn2021
chrUn2022	unplaced-scaffold	na	na	AAGW02082760.1	=	NW_003161345.1	Primary Assembly	10098	chrUn2022
chrUn2023	unplaced-scaffold	na	na	AAGW02082761.1	=	NW_003161346.1	Primary Assembly	10080	chrUn2023
chrUn2024	unplaced-scaffold	na	na	AAGW02082762.1	=	NW_003161347.1	Primary Assembly	10077	chrUn2024
chrUn2025	unplaced-scaffold	na	na	AAGW02082763.1	=	NW_003161348.1	Primary Assembly	10057	chrUn2025
chrUn2026	unplaced-scaffold	na	na	AAGW02082764.1	=	NW_003161349.1	Primary Assembly	10037	chrUn2026
chrUn2027	unplaced-scaffold	na	na	AAGW02082765.1	=	NW_003161350.1	Primary Assembly	10035	chrUn2027
chrUn2028	unplaced-scaffold	na	na	AAGW02082766.1	=	NW_003161351.1	Primary Assembly	10033	chrUn2028
chrUn2029	unplaced-scaffold	na	na	AAGW02082767.1	=	NW_003161352.1	Primary Assembly	10024	chrUn2029
chrUn2030	unplaced-scaffold	na	na	AAGW02082768.1	=	NW_003161353.1	Primary Assembly	10021	chrUn2030
chrUn2031	unplaced-scaffold	na	na	AAGW02082769.1	=	NW_003161354.1	Primary Assembly	10001	chrUn2031
chrUn2032	unplaced-scaffold	na	na	AAGW02082770.1	=	NW_003161355.1	Primary Assembly	9987	chrUn2032
chrUn2034	unplaced-scaffold	na	na	AAGW02082773.1	=	NW_003161357.1	Primary Assembly	9968	chrUn2034
chrUn2035	unplaced-scaffold	na	na	AAGW02082774.1	=	NW_003161358.1	Primary Assembly	9968	chrUn2035
chrUn2036	unplaced-scaffold	na	na	AAGW02082775.1	=	NW_003161359.1	Primary Assembly	9960	chrUn2036
chrUn2037	unplaced-scaffold	na	na	AAGW02082776.1	=	NW_003161360.1	Primary Assembly	9956	chrUn2037
chrUn2038	unplaced-scaffold	na	na	AAGW02082777.1	=	NW_003161361.1	Primary Assembly	9934	chrUn2038
chrUn2039	unplaced-scaffold	na	na	AAGW02082778.1	=	NW_003161362.1	Primary Assembly	9924	chrUn2039
chrUn2041	unplaced-scaffold	na	na	AAGW02082781.1	=	NW_003161364.1	Primary Assembly	9908	chrUn2041
chrUn2042	unplaced-scaffold	na	na	AAGW02082782.1	=	NW_003161365.1	Primary Assembly	9884	chrUn2042
chrUn2043	unplaced-scaffold	na	na	AAGW02082783.1	=	NW_003161366.1	Primary Assembly	9876	chrUn2043
chrUn2044	unplaced-scaffold	na	na	AAGW02082784.1	=	NW_003161367.1	Primary Assembly	9865	chrUn2044
chrUn2045	unplaced-scaffold	na	na	AAGW02082785.1	=	NW_003161368.1	Primary Assembly	9856	chrUn2045
chrUn2046	unplaced-scaffold	na	na	AAGW02082786.1	=	NW_003161369.1	Primary Assembly	9853	chrUn2046
chrUn2047	unplaced-scaffold	na	na	AAGW02082787.1	=	NW_003161370.1	Primary Assembly	9847	chrUn2047
chrUn2048	unplaced-scaffold	na	na	AAGW02082788.1	=	NW_003161371.1	Primary Assembly	9845	chrUn2048
chrUn2049	unplaced-scaffold	na	na	AAGW02082789.1	=	NW_003161372.1	Primary Assembly	9842	chrUn2049
chrUn2050	unplaced-scaffold	na	na	AAGW02082790.1	=	NW_003161373.1	Primary Assembly	9842	chrUn2050
chrUn2051	unplaced-scaffold	na	na	AAGW02082791.1	=	NW_003161374.1	Primary Assembly	9826	chrUn2051
chrUn2052	unplaced-scaffold	na	na	AAGW02082792.1	=	NW_003161375.1	Primary Assembly	9817	chrUn2052
chrUn2053	unplaced-scaffold	na	na	AAGW02082793.1	=	NW_003161376.1	Primary Assembly	9779	chrUn2053
chrUn2055	unplaced-scaffold	na	na	AAGW02082797.1	=	NW_003161378.1	Primary Assembly	9766	chrUn2055
chrUn2056	unplaced-scaffold	na	na	AAGW02082798.1	=	NW_003161379.1	Primary Assembly	9764	chrUn2056
chrUn2057	unplaced-scaffold	na	na	AAGW02082799.1	=	NW_003161380.1	Primary Assembly	9758	chrUn2057
chrUn2058	unplaced-scaffold	na	na	AAGW02082800.1	=	NW_003161381.1	Primary Assembly	9758	chrUn2058
chrUn2059	unplaced-scaffold	na	na	AAGW02082801.1	=	NW_003161382.1	Primary Assembly	9747	chrUn2059
chrUn2060	unplaced-scaffold	na	na	AAGW02082802.1	=	NW_003161383.1	Primary Assembly	9746	chrUn2060
chrUn2061	unplaced-scaffold	na	na	AAGW02082803.1	=	NW_003161384.1	Primary Assembly	9745	chrUn2061
chrUn2062	unplaced-scaffold	na	na	AAGW02082804.1	=	NW_003161385.1	Primary Assembly	9736	chrUn2062
chrUn2063	unplaced-scaffold	na	na	AAGW02082805.1	=	NW_003161386.1	Primary Assembly	9729	chrUn2063
chrUn2064	unplaced-scaffold	na	na	AAGW02082806.1	=	NW_003161387.1	Primary Assembly	9724	chrUn2064
chrUn2065	unplaced-scaffold	na	na	AAGW02082807.1	=	NW_003161388.1	Primary Assembly	9707	chrUn2065
chrUn2066	unplaced-scaffold	na	na	AAGW02082808.1	=	NW_003161389.1	Primary Assembly	9678	chrUn2066
chrUn2067	unplaced-scaffold	na	na	AAGW02082809.1	=	NW_003161390.1	Primary Assembly	9677	chrUn2067
chrUn2068	unplaced-scaffold	na	na	AAGW02082810.1	=	NW_003161391.1	Primary Assembly	9677	chrUn2068
chrUn2069	unplaced-scaffold	na	na	AAGW02082811.1	=	NW_003161392.1	Primary Assembly	9676	chrUn2069
chrUn2070	unplaced-scaffold	na	na	AAGW02082812.1	=	NW_003161393.1	Primary Assembly	9648	chrUn2070
chrUn2071	unplaced-scaffold	na	na	AAGW02082813.1	=	NW_003161394.1	Primary Assembly	9644	chrUn2071
chrUn2072	unplaced-scaffold	na	na	AAGW02082814.1	=	NW_003161395.1	Primary Assembly	9643	chrUn2072
chrUn2073	unplaced-scaffold	na	na	AAGW02082815.1	=	NW_003161396.1	Primary Assembly	9640	chrUn2073
chrUn2074	unplaced-scaffold	na	na	AAGW02082816.1	=	NW_003161397.1	Primary Assembly	9635	chrUn2074
chrUn2075	unplaced-scaffold	na	na	AAGW02082817.1	=	NW_003161398.1	Primary Assembly	9627	chrUn2075
chrUn2077	unplaced-scaffold	na	na	AAGW02082820.1	=	NW_003161400.1	Primary Assembly	9595	chrUn2077
chrUn2078	unplaced-scaffold	na	na	AAGW02082821.1	=	NW_003161401.1	Primary Assembly	9590	chrUn2078
chrUn2079	unplaced-scaffold	na	na	AAGW02082822.1	=	NW_003161402.1	Primary Assembly	9578	chrUn2079
chrUn2080	unplaced-scaffold	na	na	AAGW02082823.1	=	NW_003161403.1	Primary Assembly	9569	chrUn2080
chrUn2082	unplaced-scaffold	na	na	AAGW02082826.1	=	NW_003161405.1	Primary Assembly	9557	chrUn2082
chrUn2083	unplaced-scaffold	na	na	AAGW02082827.1	=	NW_003161406.1	Primary Assembly	9557	chrUn2083
chrUn2085	unplaced-scaffold	na	na	AAGW02082830.1	=	NW_003161408.1	Primary Assembly	9534	chrUn2085
chrUn2086	unplaced-scaffold	na	na	AAGW02082831.1	=	NW_003161409.1	Primary Assembly	9531	chrUn2086
chrUn2087	unplaced-scaffold	na	na	AAGW02082832.1	=	NW_003161410.1	Primary Assembly	9523	chrUn2087
chrUn2088	unplaced-scaffold	na	na	AAGW02082833.1	=	NW_003161411.1	Primary Assembly	9511	chrUn2088
chrUn2089	unplaced-scaffold	na	na	AAGW02082834.1	=	NW_003161412.1	Primary Assembly	9507	chrUn2089
chrUn2090	unplaced-scaffold	na	na	AAGW02082835.1	=	NW_003161413.1	Primary Assembly	9501	chrUn2090
chrUn2091	unplaced-scaffold	na	na	AAGW02082836.1	=	NW_003161414.1	Primary Assembly	9495	chrUn2091
chrUn2092	unplaced-scaffold	na	na	AAGW02082837.1	=	NW_003161415.1	Primary Assembly	9483	chrUn2092
chrUn2093	unplaced-scaffold	na	na	AAGW02082838.1	=	NW_003161416.1	Primary Assembly	9483	chrUn2093
chrUn2094	unplaced-scaffold	na	na	AAGW02082839.1	=	NW_003161417.1	Primary Assembly	9475	chrUn2094
chrUn2095	unplaced-scaffold	na	na	AAGW02082840.1	=	NW_003161418.1	Primary Assembly	9412	chrUn2095
chrUn2096	unplaced-scaffold	na	na	AAGW02082841.1	=	NW_003161419.1	Primary Assembly	9410	chrUn2096
chrUn2097	unplaced-scaffold	na	na	AAGW02082842.1	=	NW_003161420.1	Primary Assembly	9408	chrUn2097
chrUn2098	unplaced-scaffold	na	na	AAGW02082843.1	=	NW_003161421.1	Primary Assembly	9407	chrUn2098
chrUn2099	unplaced-scaffold	na	na	AAGW02082844.1	=	NW_003161422.1	Primary Assembly	9403	chrUn2099
chrUn2100	unplaced-scaffold	na	na	AAGW02082845.1	=	NW_003161423.1	Primary Assembly	9391	chrUn2100
chrUn2101	unplaced-scaffold	na	na	AAGW02082846.1	=	NW_003161424.1	Primary Assembly	9383	chrUn2101
chrUn2102	unplaced-scaffold	na	na	AAGW02082847.1	=	NW_003161425.1	Primary Assembly	9377	chrUn2102
chrUn2103	unplaced-scaffold	na	na	AAGW02082848.1	=	NW_003161426.1	Primary Assembly	9336	chrUn2103
chrUn2104	unplaced-scaffold	na	na	AAGW02082849.1	=	NW_003161427.1	Primary Assembly	9322	chrUn2104
chrUn2105	unplaced-scaffold	na	na	AAGW02082850.1	=	NW_003161428.1	Primary Assembly	9320	chrUn2105
chrUn2106	unplaced-scaffold	na	na	AAGW02082851.1	=	NW_003161429.1	Primary Assembly	9316	chrUn2106
chrUn2107	unplaced-scaffold	na	na	AAGW02082852.1	=	NW_003161430.1	Primary Assembly	9315	chrUn2107
chrUn2108	unplaced-scaffold	na	na	AAGW02082853.1	=	NW_003161431.1	Primary Assembly	9313	chrUn2108
chrUn2109	unplaced-scaffold	na	na	AAGW02082854.1	=	NW_003161432.1	Primary Assembly	9306	chrUn2109
chrUn2110	unplaced-scaffold	na	na	AAGW02082855.1	=	NW_003161433.1	Primary Assembly	9306	chrUn2110
chrUn2111	unplaced-scaffold	na	na	AAGW02082856.1	=	NW_003161434.1	Primary Assembly	9276	chrUn2111
chrUn2112	unplaced-scaffold	na	na	AAGW02082857.1	=	NW_003161435.1	Primary Assembly	9267	chrUn2112
chrUn2113	unplaced-scaffold	na	na	AAGW02082858.1	=	NW_003161436.1	Primary Assembly	9257	chrUn2113
chrUn2114	unplaced-scaffold	na	na	AAGW02082859.1	=	NW_003161437.1	Primary Assembly	9253	chrUn2114
chrUn2115	unplaced-scaffold	na	na	AAGW02082860.1	=	NW_003161438.1	Primary Assembly	9233	chrUn2115
chrUn2116	unplaced-scaffold	na	na	AAGW02082861.1	=	NW_003161439.1	Primary Assembly	9230	chrUn2116
chrUn2117	unplaced-scaffold	na	na	AAGW02082862.1	=	NW_003161440.1	Primary Assembly	9212	chrUn2117
chrUn2118	unplaced-scaffold	na	na	AAGW02082863.1	=	NW_003161441.1	Primary Assembly	9197	chrUn2118
chrUn2119	unplaced-scaffold	na	na	AAGW02082864.1	=	NW_003161442.1	Primary Assembly	9195	chrUn2119
chrUn2120	unplaced-scaffold	na	na	AAGW02082865.1	=	NW_003161443.1	Primary Assembly	9184	chrUn2120
chrUn2121	unplaced-scaffold	na	na	AAGW02082866.1	=	NW_003161444.1	Primary Assembly	9178	chrUn2121
chrUn2122	unplaced-scaffold	na	na	AAGW02082867.1	=	NW_003161445.1	Primary Assembly	9174	chrUn2122
chrUn2123	unplaced-scaffold	na	na	AAGW02082868.1	=	NW_003161446.1	Primary Assembly	9163	chrUn2123
chrUn2124	unplaced-scaffold	na	na	AAGW02082869.1	=	NW_003161447.1	Primary Assembly	9160	chrUn2124
chrUn2125	unplaced-scaffold	na	na	AAGW02082870.1	=	NW_003161448.1	Primary Assembly	9159	chrUn2125
chrUn2126	unplaced-scaffold	na	na	AAGW02082871.1	=	NW_003161449.1	Primary Assembly	9157	chrUn2126
chrUn2127	unplaced-scaffold	na	na	AAGW02082872.1	=	NW_003161450.1	Primary Assembly	9149	chrUn2127
chrUn2128	unplaced-scaffold	na	na	AAGW02082873.1	=	NW_003161451.1	Primary Assembly	9133	chrUn2128
chrUn2129	unplaced-scaffold	na	na	AAGW02082874.1	=	NW_003161452.1	Primary Assembly	9123	chrUn2129
chrUn2130	unplaced-scaffold	na	na	AAGW02082875.1	=	NW_003161453.1	Primary Assembly	9119	chrUn2130
chrUn2131	unplaced-scaffold	na	na	AAGW02082876.1	=	NW_003161454.1	Primary Assembly	9116	chrUn2131
chrUn2132	unplaced-scaffold	na	na	AAGW02082877.1	=	NW_003161455.1	Primary Assembly	9115	chrUn2132
chrUn2133	unplaced-scaffold	na	na	AAGW02082878.1	=	NW_003161456.1	Primary Assembly	9105	chrUn2133
chrUn2134	unplaced-scaffold	na	na	AAGW02082879.1	=	NW_003161457.1	Primary Assembly	9103	chrUn2134
chrUn2135	unplaced-scaffold	na	na	AAGW02082880.1	=	NW_003161458.1	Primary Assembly	9101	chrUn2135
chrUn2136	unplaced-scaffold	na	na	AAGW02082881.1	=	NW_003161459.1	Primary Assembly	9097	chrUn2136
chrUn2137	unplaced-scaffold	na	na	AAGW02082882.1	=	NW_003161460.1	Primary Assembly	9094	chrUn2137
chrUn2138	unplaced-scaffold	na	na	AAGW02082883.1	=	NW_003161461.1	Primary Assembly	9089	chrUn2138
chrUn2139	unplaced-scaffold	na	na	AAGW02082884.1	=	NW_003161462.1	Primary Assembly	9083	chrUn2139
chrUn2140	unplaced-scaffold	na	na	AAGW02082885.1	=	NW_003161463.1	Primary Assembly	9081	chrUn2140
chrUn2141	unplaced-scaffold	na	na	AAGW02082886.1	=	NW_003161464.1	Primary Assembly	9078	chrUn2141
chrUn2142	unplaced-scaffold	na	na	AAGW02082887.1	=	NW_003161465.1	Primary Assembly	9074	chrUn2142
