# Assembly name:  MonDom5
# Organism name:  Monodelphis domestica (gray short-tailed opossum)
# Taxid:          13616
# BioSample:      SAMN02953611
# BioProject:     PRJNA12561
# Submitter:      The Genome Sequencing Platform, The Genome Assembly Team
# Date:           2007-01-25
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    AAFR03
# RefSeq category: Representative Genome
# RefSeq assembly accession: GCF_000002295.2
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## 	GCF_000000155.1	Primary Assembly
## 	GCF_000184265.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
chrUn_v05.001766	unplaced-scaffold	na	na	na	<>	NW_001582958.1	Primary Assembly	9140	na
chrUn_v05.001767	unplaced-scaffold	na	na	na	<>	NW_001582959.1	Primary Assembly	9132	na
chrUn_v05.001768	unplaced-scaffold	na	na	na	<>	NW_001582960.1	Primary Assembly	9131	na
chrUn_v05.001769	unplaced-scaffold	na	na	na	<>	NW_001582961.1	Primary Assembly	9116	na
chrUn_v05.001770	unplaced-scaffold	na	na	na	<>	NW_001582962.1	Primary Assembly	9112	na
chrUn_v05.001771	unplaced-scaffold	na	na	na	<>	NW_001582963.1	Primary Assembly	9110	na
chrUn_v05.001772	unplaced-scaffold	na	na	na	<>	NW_001582964.1	Primary Assembly	9106	na
chrUn_v05.001773	unplaced-scaffold	na	na	na	<>	NW_001582965.1	Primary Assembly	9094	na
chrUn_v05.001774	unplaced-scaffold	na	na	na	<>	NW_001582966.1	Primary Assembly	9091	na
chrUn_v05.001775	unplaced-scaffold	na	na	na	<>	NW_001582967.1	Primary Assembly	9087	na
chrUn_v05.001776	unplaced-scaffold	na	na	na	<>	NW_001582968.1	Primary Assembly	9073	na
chrUn_v05.001777	unplaced-scaffold	na	na	na	<>	NW_001582969.1	Primary Assembly	9485	na
chrUn_v05.001778	unplaced-scaffold	na	na	na	<>	NW_001582970.1	Primary Assembly	9063	na
chrUn_v05.001779	unplaced-scaffold	na	na	na	<>	NW_001582971.1	Primary Assembly	9061	na
chrUn_v05.001780	unplaced-scaffold	na	na	na	<>	NW_001582972.1	Primary Assembly	9052	na
chrUn_v05.001781	unplaced-scaffold	na	na	na	<>	NW_001582973.1	Primary Assembly	9049	na
chrUn_v05.001783	unplaced-scaffold	na	na	na	<>	NW_001582974.1	Primary Assembly	9046	na
chrUn_v05.001784	unplaced-scaffold	na	na	na	<>	NW_001582975.1	Primary Assembly	9043	na
chrUn_v05.001785	unplaced-scaffold	na	na	na	<>	NW_001582976.1	Primary Assembly	9041	na
chrUn_v05.001786	unplaced-scaffold	na	na	na	<>	NW_001582977.1	Primary Assembly	9037	na
chrUn_v05.001787	unplaced-scaffold	na	na	na	<>	NW_001582978.1	Primary Assembly	9030	na
chrUn_v05.001788	unplaced-scaffold	na	na	na	<>	NW_001582979.1	Primary Assembly	9240	na
chrUn_v05.001789	unplaced-scaffold	na	na	na	<>	NW_001582980.1	Primary Assembly	9026	na
chrUn_v05.001790	unplaced-scaffold	na	na	na	<>	NW_001582981.1	Primary Assembly	9024	na
chrUn_v05.001791	unplaced-scaffold	na	na	na	<>	NW_001582982.1	Primary Assembly	9023	na
chrUn_v05.001792	unplaced-scaffold	na	na	na	<>	NW_001582983.1	Primary Assembly	9023	na
chrUn_v05.001793	unplaced-scaffold	na	na	na	<>	NW_001582984.1	Primary Assembly	8991	na
chrUn_v05.001794	unplaced-scaffold	na	na	na	<>	NW_001582985.1	Primary Assembly	8990	na
chrUn_v05.001795	unplaced-scaffold	na	na	na	<>	NW_001582986.1	Primary Assembly	8988	na
chrUn_v05.001796	unplaced-scaffold	na	na	na	<>	NW_001582987.1	Primary Assembly	8984	na
chrUn_v05.001797	unplaced-scaffold	na	na	na	<>	NW_001582988.1	Primary Assembly	8980	na
chrUn_v05.001798	unplaced-scaffold	na	na	na	<>	NW_001582989.1	Primary Assembly	8980	na
chrUn_v05.001799	unplaced-scaffold	na	na	na	<>	NW_001582990.1	Primary Assembly	8977	na
chrUn_v05.001800	unplaced-scaffold	na	na	na	<>	NW_001582991.1	Primary Assembly	8976	na
chrUn_v05.001801	unplaced-scaffold	na	na	na	<>	NW_001582992.1	Primary Assembly	11413	na
chrUn_v05.001802	unplaced-scaffold	na	na	na	<>	NW_001582993.1	Primary Assembly	8970	na
chrUn_v05.001803	unplaced-scaffold	na	na	na	<>	NW_001582994.1	Primary Assembly	8969	na
chrUn_v05.001804	unplaced-scaffold	na	na	na	<>	NW_001582995.1	Primary Assembly	8965	na
chrUn_v05.001805	unplaced-scaffold	na	na	na	<>	NW_001582996.1	Primary Assembly	8961	na
chrUn_v05.001806	unplaced-scaffold	na	na	na	<>	NW_001582997.1	Primary Assembly	8955	na
chrUn_v05.001807	unplaced-scaffold	na	na	na	<>	NW_001582998.1	Primary Assembly	8953	na
chrUn_v05.001808	unplaced-scaffold	na	na	na	<>	NW_001582999.1	Primary Assembly	8953	na
chrUn_v05.001809	unplaced-scaffold	na	na	na	<>	NW_001583000.1	Primary Assembly	9183	na
chrUn_v05.001810	unplaced-scaffold	na	na	na	<>	NW_001583001.1	Primary Assembly	8951	na
chrUn_v05.001811	unplaced-scaffold	na	na	na	<>	NW_001583002.1	Primary Assembly	8946	na
chrUn_v05.001812	unplaced-scaffold	na	na	na	<>	NW_001583003.1	Primary Assembly	8945	na
chrUn_v05.001813	unplaced-scaffold	na	na	na	<>	NW_001583004.1	Primary Assembly	11545	na
chrUn_v05.001814	unplaced-scaffold	na	na	na	<>	NW_001583005.1	Primary Assembly	9142	na
chrUn_v05.001815	unplaced-scaffold	na	na	na	<>	NW_001583006.1	Primary Assembly	8934	na
chrUn_v05.001816	unplaced-scaffold	na	na	na	<>	NW_001583007.1	Primary Assembly	8931	na
chrUn_v05.001817	unplaced-scaffold	na	na	na	<>	NW_001583008.1	Primary Assembly	8931	na
chrUn_v05.001818	unplaced-scaffold	na	na	na	<>	NW_001583009.1	Primary Assembly	8930	na
chrUn_v05.001819	unplaced-scaffold	na	na	na	<>	NW_001583010.1	Primary Assembly	8926	na
chrUn_v05.001820	unplaced-scaffold	na	na	na	<>	NW_001583011.1	Primary Assembly	9043	na
chrUn_v05.001821	unplaced-scaffold	na	na	na	<>	NW_001583012.1	Primary Assembly	8962	na
chrUn_v05.001822	unplaced-scaffold	na	na	na	<>	NW_001583013.1	Primary Assembly	8918	na
chrUn_v05.001823	unplaced-scaffold	na	na	na	<>	NW_001583014.1	Primary Assembly	8918	na
chrUn_v05.001824	unplaced-scaffold	na	na	na	<>	NW_001583015.1	Primary Assembly	8917	na
chrUn_v05.001825	unplaced-scaffold	na	na	na	<>	NW_001583016.1	Primary Assembly	8916	na
chrUn_v05.001826	unplaced-scaffold	na	na	na	<>	NW_001583017.1	Primary Assembly	8910	na
chrUn_v05.001827	unplaced-scaffold	na	na	na	<>	NW_001583018.1	Primary Assembly	8905	na
chrUn_v05.001828	unplaced-scaffold	na	na	na	<>	NW_001583019.1	Primary Assembly	8900	na
chrUn_v05.001829	unplaced-scaffold	na	na	na	<>	NW_001583020.1	Primary Assembly	8899	na
chrUn_v05.001830	unplaced-scaffold	na	na	na	<>	NW_001583021.1	Primary Assembly	8899	na
chrUn_v05.001831	unplaced-scaffold	na	na	na	<>	NW_001583022.1	Primary Assembly	8894	na
chrUn_v05.001832	unplaced-scaffold	na	na	na	<>	NW_001583023.1	Primary Assembly	9391	na
chrUn_v05.001833	unplaced-scaffold	na	na	na	<>	NW_001583024.1	Primary Assembly	8888	na
chrUn_v05.001834	unplaced-scaffold	na	na	na	<>	NW_001583025.1	Primary Assembly	8883	na
chrUn_v05.001835	unplaced-scaffold	na	na	na	<>	NW_001583026.1	Primary Assembly	8877	na
chrUn_v05.001836	unplaced-scaffold	na	na	na	<>	NW_001583027.1	Primary Assembly	8876	na
chrUn_v05.001838	unplaced-scaffold	na	na	na	<>	NW_001583028.1	Primary Assembly	8854	na
chrUn_v05.001839	unplaced-scaffold	na	na	na	<>	NW_001583029.1	Primary Assembly	8854	na
chrUn_v05.001840	unplaced-scaffold	na	na	na	<>	NW_001583030.1	Primary Assembly	8851	na
chrUn_v05.001841	unplaced-scaffold	na	na	na	<>	NW_001583031.1	Primary Assembly	9740	na
chrUn_v05.001842	unplaced-scaffold	na	na	na	<>	NW_001583032.1	Primary Assembly	8846	na
chrUn_v05.001843	unplaced-scaffold	na	na	na	<>	NW_001583033.1	Primary Assembly	8846	na
chrUn_v05.001844	unplaced-scaffold	na	na	na	<>	NW_001583034.1	Primary Assembly	8844	na
chrUn_v05.001845	unplaced-scaffold	na	na	na	<>	NW_001583035.1	Primary Assembly	8834	na
chrUn_v05.001846	unplaced-scaffold	na	na	na	<>	NW_001583036.1	Primary Assembly	8833	na
chrUn_v05.001847	unplaced-scaffold	na	na	na	<>	NW_001583037.1	Primary Assembly	8833	na
chrUn_v05.001848	unplaced-scaffold	na	na	na	<>	NW_001583038.1	Primary Assembly	8832	na
chrUn_v05.001850	unplaced-scaffold	na	na	na	<>	NW_001583039.1	Primary Assembly	8830	na
chrUn_v05.001851	unplaced-scaffold	na	na	na	<>	NW_001583040.1	Primary Assembly	8827	na
chrUn_v05.001852	unplaced-scaffold	na	na	na	<>	NW_001583041.1	Primary Assembly	8817	na
chrUn_v05.001853	unplaced-scaffold	na	na	na	<>	NW_001583042.1	Primary Assembly	8808	na
chrUn_v05.001854	unplaced-scaffold	na	na	na	<>	NW_001583043.1	Primary Assembly	8800	na
chrUn_v05.001855	unplaced-scaffold	na	na	na	<>	NW_001583044.1	Primary Assembly	10734	na
chrUn_v05.001856	unplaced-scaffold	na	na	na	<>	NW_001583045.1	Primary Assembly	8797	na
chrUn_v05.001857	unplaced-scaffold	na	na	na	<>	NW_001583046.1	Primary Assembly	8794	na
chrUn_v05.001859	unplaced-scaffold	na	na	na	<>	NW_001583047.1	Primary Assembly	8792	na
chrUn_v05.001860	unplaced-scaffold	na	na	na	<>	NW_001583048.1	Primary Assembly	8790	na
chrUn_v05.001862	unplaced-scaffold	na	na	na	<>	NW_001583049.1	Primary Assembly	9027	na
chrUn_v05.001863	unplaced-scaffold	na	na	na	<>	NW_001583050.1	Primary Assembly	8770	na
chrUn_v05.001864	unplaced-scaffold	na	na	na	<>	NW_001583051.1	Primary Assembly	8769	na
chrUn_v05.001865	unplaced-scaffold	na	na	na	<>	NW_001583052.1	Primary Assembly	8763	na
chrUn_v05.001866	unplaced-scaffold	na	na	na	<>	NW_001583053.1	Primary Assembly	8754	na
chrUn_v05.001867	unplaced-scaffold	na	na	na	<>	NW_001583054.1	Primary Assembly	8753	na
chrUn_v05.001868	unplaced-scaffold	na	na	na	<>	NW_001583055.1	Primary Assembly	8746	na
chrUn_v05.001869	unplaced-scaffold	na	na	na	<>	NW_001583056.1	Primary Assembly	8746	na
chrUn_v05.001870	unplaced-scaffold	na	na	na	<>	NW_001583057.1	Primary Assembly	8744	na
chrUn_v05.001871	unplaced-scaffold	na	na	na	<>	NW_001583058.1	Primary Assembly	8744	na
chrUn_v05.001872	unplaced-scaffold	na	na	na	<>	NW_001583059.1	Primary Assembly	8741	na
chrUn_v05.001873	unplaced-scaffold	na	na	na	<>	NW_001583060.1	Primary Assembly	8740	na
chrUn_v05.001874	unplaced-scaffold	na	na	na	<>	NW_001583061.1	Primary Assembly	8737	na
chrUn_v05.001875	unplaced-scaffold	na	na	na	<>	NW_001583062.1	Primary Assembly	8734	na
chrUn_v05.001876	unplaced-scaffold	na	na	na	<>	NW_001583063.1	Primary Assembly	8732	na
chrUn_v05.001877	unplaced-scaffold	na	na	na	<>	NW_001583064.1	Primary Assembly	8730	na
chrUn_v05.001878	unplaced-scaffold	na	na	na	<>	NW_001583065.1	Primary Assembly	8730	na
chrUn_v05.001879	unplaced-scaffold	na	na	na	<>	NW_001583066.1	Primary Assembly	15227	na
chrUn_v05.001880	unplaced-scaffold	na	na	na	<>	NW_001583067.1	Primary Assembly	8992	na
chrUn_v05.001881	unplaced-scaffold	na	na	na	<>	NW_001583068.1	Primary Assembly	8715	na
chrUn_v05.001882	unplaced-scaffold	na	na	na	<>	NW_001583069.1	Primary Assembly	8713	na
chrUn_v05.001883	unplaced-scaffold	na	na	na	<>	NW_001583070.1	Primary Assembly	8713	na
chrUn_v05.001884	unplaced-scaffold	na	na	na	<>	NW_001583071.1	Primary Assembly	8710	na
chrUn_v05.001885	unplaced-scaffold	na	na	na	<>	NW_001583072.1	Primary Assembly	9269	na
chrUn_v05.001887	unplaced-scaffold	na	na	na	<>	NW_001583073.1	Primary Assembly	8689	na
chrUn_v05.001888	unplaced-scaffold	na	na	na	<>	NW_001583074.1	Primary Assembly	8683	na
chrUn_v05.001889	unplaced-scaffold	na	na	na	<>	NW_001583075.1	Primary Assembly	8679	na
chrUn_v05.001890	unplaced-scaffold	na	na	na	<>	NW_001583076.1	Primary Assembly	8678	na
chrUn_v05.001891	unplaced-scaffold	na	na	na	<>	NW_001583077.1	Primary Assembly	8678	na
chrUn_v05.001892	unplaced-scaffold	na	na	na	<>	NW_001583078.1	Primary Assembly	8676	na
chrUn_v05.001893	unplaced-scaffold	na	na	na	<>	NW_001583079.1	Primary Assembly	8676	na
chrUn_v05.001894	unplaced-scaffold	na	na	na	<>	NW_001583080.1	Primary Assembly	11488	na
chrUn_v05.001895	unplaced-scaffold	na	na	na	<>	NW_001583081.1	Primary Assembly	8942	na
chrUn_v05.001896	unplaced-scaffold	na	na	na	<>	NW_001583082.1	Primary Assembly	8663	na
chrUn_v05.001897	unplaced-scaffold	na	na	na	<>	NW_001583083.1	Primary Assembly	8663	na
chrUn_v05.001898	unplaced-scaffold	na	na	na	<>	NW_001583084.1	Primary Assembly	8654	na
chrUn_v05.001899	unplaced-scaffold	na	na	na	<>	NW_001583085.1	Primary Assembly	8654	na
chrUn_v05.001900	unplaced-scaffold	na	na	na	<>	NW_001583086.1	Primary Assembly	8653	na
chrUn_v05.001901	unplaced-scaffold	na	na	na	<>	NW_001583087.1	Primary Assembly	8653	na
chrUn_v05.001902	unplaced-scaffold	na	na	na	<>	NW_001583088.1	Primary Assembly	8652	na
chrUn_v05.001903	unplaced-scaffold	na	na	na	<>	NW_001583089.1	Primary Assembly	8652	na
chrUn_v05.001904	unplaced-scaffold	na	na	na	<>	NW_001583090.1	Primary Assembly	8651	na
chrUn_v05.001905	unplaced-scaffold	na	na	na	<>	NW_001583091.1	Primary Assembly	8650	na
chrUn_v05.001906	unplaced-scaffold	na	na	na	<>	NW_001583092.1	Primary Assembly	8648	na
chrUn_v05.001907	unplaced-scaffold	na	na	na	<>	NW_001583093.1	Primary Assembly	8646	na
chrUn_v05.001908	unplaced-scaffold	na	na	na	<>	NW_001583094.1	Primary Assembly	8646	na
chrUn_v05.001909	unplaced-scaffold	na	na	na	<>	NW_001583095.1	Primary Assembly	8644	na
chrUn_v05.001910	unplaced-scaffold	na	na	na	<>	NW_001583096.1	Primary Assembly	8642	na
chrUn_v05.001911	unplaced-scaffold	na	na	na	<>	NW_001583097.1	Primary Assembly	8625	na
chrUn_v05.001912	unplaced-scaffold	na	na	na	<>	NW_001583098.1	Primary Assembly	8942	na
chrUn_v05.001913	unplaced-scaffold	na	na	na	<>	NW_001583099.1	Primary Assembly	8615	na
chrUn_v05.001914	unplaced-scaffold	na	na	na	<>	NW_001583100.1	Primary Assembly	8612	na
chrUn_v05.001915	unplaced-scaffold	na	na	na	<>	NW_001583101.1	Primary Assembly	8606	na
chrUn_v05.001916	unplaced-scaffold	na	na	na	<>	NW_001583102.1	Primary Assembly	8604	na
chrUn_v05.001917	unplaced-scaffold	na	na	na	<>	NW_001583103.1	Primary Assembly	8603	na
chrUn_v05.001918	unplaced-scaffold	na	na	na	<>	NW_001583104.1	Primary Assembly	8602	na
chrUn_v05.001919	unplaced-scaffold	na	na	na	<>	NW_001583105.1	Primary Assembly	8600	na
chrUn_v05.001920	unplaced-scaffold	na	na	na	<>	NW_001583106.1	Primary Assembly	8595	na
chrUn_v05.001921	unplaced-scaffold	na	na	na	<>	NW_001583107.1	Primary Assembly	8590	na
chrUn_v05.001922	unplaced-scaffold	na	na	na	<>	NW_001583108.1	Primary Assembly	8586	na
chrUn_v05.001923	unplaced-scaffold	na	na	na	<>	NW_001583109.1	Primary Assembly	8585	na
chrUn_v05.001924	unplaced-scaffold	na	na	na	<>	NW_001583110.1	Primary Assembly	8850	na
chrUn_v05.001925	unplaced-scaffold	na	na	na	<>	NW_001583111.1	Primary Assembly	8580	na
chrUn_v05.001926	unplaced-scaffold	na	na	na	<>	NW_001583112.1	Primary Assembly	8580	na
chrUn_v05.001927	unplaced-scaffold	na	na	na	<>	NW_001583113.1	Primary Assembly	8579	na
chrUn_v05.001928	unplaced-scaffold	na	na	na	<>	NW_001583114.1	Primary Assembly	8576	na
chrUn_v05.001929	unplaced-scaffold	na	na	na	<>	NW_001583115.1	Primary Assembly	8573	na
chrUn_v05.001930	unplaced-scaffold	na	na	na	<>	NW_001583116.1	Primary Assembly	8563	na
chrUn_v05.001931	unplaced-scaffold	na	na	na	<>	NW_001583117.1	Primary Assembly	8563	na
chrUn_v05.001932	unplaced-scaffold	na	na	na	<>	NW_001583118.1	Primary Assembly	8562	na
chrUn_v05.001933	unplaced-scaffold	na	na	na	<>	NW_001583119.1	Primary Assembly	8558	na
chrUn_v05.001934	unplaced-scaffold	na	na	na	<>	NW_001583120.1	Primary Assembly	8558	na
chrUn_v05.001935	unplaced-scaffold	na	na	na	<>	NW_001583121.1	Primary Assembly	8556	na
chrUn_v05.001936	unplaced-scaffold	na	na	na	<>	NW_001583122.1	Primary Assembly	8555	na
chrUn_v05.001937	unplaced-scaffold	na	na	na	<>	NW_001583123.1	Primary Assembly	8554	na
chrUn_v05.001938	unplaced-scaffold	na	na	na	<>	NW_001583124.1	Primary Assembly	9013	na
chrUn_v05.001939	unplaced-scaffold	na	na	na	<>	NW_001583125.1	Primary Assembly	8550	na
chrUn_v05.001941	unplaced-scaffold	na	na	na	<>	NW_001583126.1	Primary Assembly	8865	na
chrUn_v05.001942	unplaced-scaffold	na	na	na	<>	NW_001583127.1	Primary Assembly	8536	na
chrUn_v05.001943	unplaced-scaffold	na	na	na	<>	NW_001583128.1	Primary Assembly	8535	na
chrUn_v05.001944	unplaced-scaffold	na	na	na	<>	NW_001583129.1	Primary Assembly	8529	na
chrUn_v05.001945	unplaced-scaffold	na	na	na	<>	NW_001583130.1	Primary Assembly	8524	na
chrUn_v05.001946	unplaced-scaffold	na	na	na	<>	NW_001583131.1	Primary Assembly	8524	na
chrUn_v05.001947	unplaced-scaffold	na	na	na	<>	NW_001583132.1	Primary Assembly	8522	na
chrUn_v05.001948	unplaced-scaffold	na	na	na	<>	NW_001583133.1	Primary Assembly	8520	na
chrUn_v05.001949	unplaced-scaffold	na	na	na	<>	NW_001583134.1	Primary Assembly	8774	na
chrUn_v05.001950	unplaced-scaffold	na	na	na	<>	NW_001583135.1	Primary Assembly	8516	na
chrUn_v05.001951	unplaced-scaffold	na	na	na	<>	NW_001583136.1	Primary Assembly	8514	na
chrUn_v05.001952	unplaced-scaffold	na	na	na	<>	NW_001583137.1	Primary Assembly	8512	na
chrUn_v05.001953	unplaced-scaffold	na	na	na	<>	NW_001583138.1	Primary Assembly	8511	na
chrUn_v05.001954	unplaced-scaffold	na	na	na	<>	NW_001583139.1	Primary Assembly	8510	na
chrUn_v05.001955	unplaced-scaffold	na	na	na	<>	NW_001583140.1	Primary Assembly	8507	na
chrUn_v05.001956	unplaced-scaffold	na	na	na	<>	NW_001583141.1	Primary Assembly	8524	na
chrUn_v05.001957	unplaced-scaffold	na	na	na	<>	NW_001583142.1	Primary Assembly	8625	na
chrUn_v05.001958	unplaced-scaffold	na	na	na	<>	NW_001583143.1	Primary Assembly	8499	na
chrUn_v05.001959	unplaced-scaffold	na	na	na	<>	NW_001583144.1	Primary Assembly	8810	na
chrUn_v05.001960	unplaced-scaffold	na	na	na	<>	NW_001583145.1	Primary Assembly	8494	na
chrUn_v05.001961	unplaced-scaffold	na	na	na	<>	NW_001583146.1	Primary Assembly	8493	na
chrUn_v05.001962	unplaced-scaffold	na	na	na	<>	NW_001583147.1	Primary Assembly	8491	na
chrUn_v05.001963	unplaced-scaffold	na	na	na	<>	NW_001583148.1	Primary Assembly	8488	na
chrUn_v05.001964	unplaced-scaffold	na	na	na	<>	NW_001583149.1	Primary Assembly	8488	na
chrUn_v05.001965	unplaced-scaffold	na	na	na	<>	NW_001583150.1	Primary Assembly	8485	na
chrUn_v05.001966	unplaced-scaffold	na	na	na	<>	NW_001583151.1	Primary Assembly	8485	na
chrUn_v05.001967	unplaced-scaffold	na	na	na	<>	NW_001583152.1	Primary Assembly	8483	na
chrUn_v05.001968	unplaced-scaffold	na	na	na	<>	NW_001583153.1	Primary Assembly	8473	na
chrUn_v05.001969	unplaced-scaffold	na	na	na	<>	NW_001583154.1	Primary Assembly	8471	na
chrUn_v05.001970	unplaced-scaffold	na	na	na	<>	NW_001583155.1	Primary Assembly	8470	na
chrUn_v05.001971	unplaced-scaffold	na	na	na	<>	NW_001583156.1	Primary Assembly	8469	na
chrUn_v05.001972	unplaced-scaffold	na	na	na	<>	NW_001583157.1	Primary Assembly	8616	na
chrUn_v05.001973	unplaced-scaffold	na	na	na	<>	NW_001583158.1	Primary Assembly	8457	na
chrUn_v05.001974	unplaced-scaffold	na	na	na	<>	NW_001583159.1	Primary Assembly	8456	na
chrUn_v05.001975	unplaced-scaffold	na	na	na	<>	NW_001583160.1	Primary Assembly	8455	na
chrUn_v05.001976	unplaced-scaffold	na	na	na	<>	NW_001583161.1	Primary Assembly	8451	na
chrUn_v05.001977	unplaced-scaffold	na	na	na	<>	NW_001583162.1	Primary Assembly	8451	na
chrUn_v05.001978	unplaced-scaffold	na	na	na	<>	NW_001583163.1	Primary Assembly	8502	na
chrUn_v05.001979	unplaced-scaffold	na	na	na	<>	NW_001583164.1	Primary Assembly	8725	na
chrUn_v05.001980	unplaced-scaffold	na	na	na	<>	NW_001583165.1	Primary Assembly	8446	na
chrUn_v05.001981	unplaced-scaffold	na	na	na	<>	NW_001583166.1	Primary Assembly	8443	na
chrUn_v05.001982	unplaced-scaffold	na	na	na	<>	NW_001583167.1	Primary Assembly	8438	na
chrUn_v05.001983	unplaced-scaffold	na	na	na	<>	NW_001583168.1	Primary Assembly	8430	na
chrUn_v05.001984	unplaced-scaffold	na	na	na	<>	NW_001583169.1	Primary Assembly	8430	na
chrUn_v05.001985	unplaced-scaffold	na	na	na	<>	NW_001583170.1	Primary Assembly	8426	na
chrUn_v05.001986	unplaced-scaffold	na	na	na	<>	NW_001583171.1	Primary Assembly	8422	na
chrUn_v05.001988	unplaced-scaffold	na	na	na	<>	NW_001583172.1	Primary Assembly	8419	na
chrUn_v05.001989	unplaced-scaffold	na	na	na	<>	NW_001583173.1	Primary Assembly	8415	na
chrUn_v05.001990	unplaced-scaffold	na	na	na	<>	NW_001583174.1	Primary Assembly	8413	na
chrUn_v05.001991	unplaced-scaffold	na	na	na	<>	NW_001583175.1	Primary Assembly	8412	na
chrUn_v05.001992	unplaced-scaffold	na	na	na	<>	NW_001583176.1	Primary Assembly	8410	na
chrUn_v05.001993	unplaced-scaffold	na	na	na	<>	NW_001583177.1	Primary Assembly	8408	na
chrUn_v05.001994	unplaced-scaffold	na	na	na	<>	NW_001583178.1	Primary Assembly	8402	na
chrUn_v05.001995	unplaced-scaffold	na	na	na	<>	NW_001583179.1	Primary Assembly	8402	na
chrUn_v05.001996	unplaced-scaffold	na	na	na	<>	NW_001583180.1	Primary Assembly	8401	na
chrUn_v05.001997	unplaced-scaffold	na	na	na	<>	NW_001583181.1	Primary Assembly	8400	na
chrUn_v05.001998	unplaced-scaffold	na	na	na	<>	NW_001583182.1	Primary Assembly	8398	na
chrUn_v05.001999	unplaced-scaffold	na	na	na	<>	NW_001583183.1	Primary Assembly	8398	na
chrUn_v05.002000	unplaced-scaffold	na	na	na	<>	NW_001583184.1	Primary Assembly	8392	na
chrUn_v05.002001	unplaced-scaffold	na	na	na	<>	NW_001583185.1	Primary Assembly	8387	na
chrUn_v05.002002	unplaced-scaffold	na	na	na	<>	NW_001583186.1	Primary Assembly	8386	na
chrUn_v05.002003	unplaced-scaffold	na	na	na	<>	NW_001583187.1	Primary Assembly	8385	na
chrUn_v05.002004	unplaced-scaffold	na	na	na	<>	NW_001583188.1	Primary Assembly	8384	na
chrUn_v05.002005	unplaced-scaffold	na	na	na	<>	NW_001583189.1	Primary Assembly	8381	na
chrUn_v05.002006	unplaced-scaffold	na	na	na	<>	NW_001583190.1	Primary Assembly	8374	na
chrUn_v05.002007	unplaced-scaffold	na	na	na	<>	NW_001583191.1	Primary Assembly	8525	na
chrUn_v05.002008	unplaced-scaffold	na	na	na	<>	NW_001583192.1	Primary Assembly	8365	na
chrUn_v05.002009	unplaced-scaffold	na	na	na	<>	NW_001583193.1	Primary Assembly	8362	na
chrUn_v05.002010	unplaced-scaffold	na	na	na	<>	NW_001583194.1	Primary Assembly	8360	na
chrUn_v05.002011	unplaced-scaffold	na	na	na	<>	NW_001583195.1	Primary Assembly	8359	na
chrUn_v05.002012	unplaced-scaffold	na	na	na	<>	NW_001583196.1	Primary Assembly	8357	na
chrUn_v05.002013	unplaced-scaffold	na	na	na	<>	NW_001583197.1	Primary Assembly	8356	na
chrUn_v05.002014	unplaced-scaffold	na	na	na	<>	NW_001583198.1	Primary Assembly	8352	na
chrUn_v05.002015	unplaced-scaffold	na	na	na	<>	NW_001583199.1	Primary Assembly	8344	na
chrUn_v05.002016	unplaced-scaffold	na	na	na	<>	NW_001583200.1	Primary Assembly	8336	na
chrUn_v05.002017	unplaced-scaffold	na	na	na	<>	NW_001583201.1	Primary Assembly	8335	na
chrUn_v05.002018	unplaced-scaffold	na	na	na	<>	NW_001583202.1	Primary Assembly	8533	na
chrUn_v05.002019	unplaced-scaffold	na	na	na	<>	NW_001583203.1	Primary Assembly	8333	na
chrUn_v05.000001	unplaced-scaffold	na	na	na	<>	NW_001583204.1	Primary Assembly	2307216	na
chrUn_v05.002020	unplaced-scaffold	na	na	na	<>	NW_001583205.1	Primary Assembly	8323	na
chrUn_v05.002021	unplaced-scaffold	na	na	na	<>	NW_001583206.1	Primary Assembly	8323	na
chrUn_v05.002022	unplaced-scaffold	na	na	na	<>	NW_001583207.1	Primary Assembly	8319	na
chrUn_v05.002023	unplaced-scaffold	na	na	na	<>	NW_001583208.1	Primary Assembly	8314	na
chrUn_v05.002024	unplaced-scaffold	na	na	na	<>	NW_001583209.1	Primary Assembly	8314	na
chrUn_v05.002025	unplaced-scaffold	na	na	na	<>	NW_001583210.1	Primary Assembly	8308	na
chrUn_v05.002026	unplaced-scaffold	na	na	na	<>	NW_001583211.1	Primary Assembly	8308	na
chrUn_v05.002027	unplaced-scaffold	na	na	na	<>	NW_001583212.1	Primary Assembly	8306	na
chrUn_v05.002028	unplaced-scaffold	na	na	na	<>	NW_001583213.1	Primary Assembly	8306	na
chrUn_v05.002029	unplaced-scaffold	na	na	na	<>	NW_001583214.1	Primary Assembly	8304	na
chrUn_v05.000002	unplaced-scaffold	na	na	na	<>	NW_001583215.1	Primary Assembly	1652629	na
chrUn_v05.002030	unplaced-scaffold	na	na	na	<>	NW_001583216.1	Primary Assembly	8302	na
