# Assembly name:  ARS-UCD1.2
# Organism name:  Bos taurus (cattle)
# Infraspecific name:  breed=Hereford
# Isolate:  L1 Dominette 01449 registration number 42190680
# Sex:  female
# Taxid:          9913
# BioSample:      SAMN03145444
# BioProject:     PRJNA391427
# Submitter:      USDA ARS
# Date:           2018-04-11
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    NKLS02
# Assembly method: Falcon v. FEB-2016
# Expected final version: yes
# Reference guided assembly: de-novo
# Genome coverage: 80.0x
# Sequencing technology: PacBio; Illumina NextSeq 500; Illumina HiSeq; Illumina GAII
# GenBank assembly accession: GCA_002263795.2
# RefSeq assembly accession: GCF_002263795.1
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_002263805.2	GCF_002263805.1	Primary Assembly
## GCA_002263815.2	GCF_000001285.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
Leftover_ScbfJmS_1507	unplaced-scaffold	na	na	NKLS02000522.1	=	NW_020190606.1	Primary Assembly	28326	na
Leftover_ScbfJmS_1508	unplaced-scaffold	na	na	NKLS02000523.1	=	NW_020190607.1	Primary Assembly	18302	na
Leftover_ScbfJmS_1509	unplaced-scaffold	na	na	NKLS02000524.1	=	NW_020190608.1	Primary Assembly	14015	na
Leftover_ScbfJmS_151	unplaced-scaffold	na	na	NKLS02000525.1	=	NW_020190609.1	Primary Assembly	19046	na
Leftover_ScbfJmS_1510	unplaced-scaffold	na	na	NKLS02000526.1	=	NW_020190610.1	Primary Assembly	4986	na
Leftover_ScbfJmS_1511_869	unplaced-scaffold	na	na	NKLS02000527.1	=	NW_020190611.1	Primary Assembly	20884	na
Leftover_ScbfJmS_1512	unplaced-scaffold	na	na	NKLS02000528.1	=	NW_020190612.1	Primary Assembly	15790	na
Leftover_ScbfJmS_1513_2139	unplaced-scaffold	na	na	NKLS02000529.1	=	NW_020190613.1	Primary Assembly	233854	na
Leftover_ScbfJmS_1514	unplaced-scaffold	na	na	NKLS02000530.1	=	NW_020190614.1	Primary Assembly	14172	na
Leftover_ScbfJmS_1515	unplaced-scaffold	na	na	NKLS02000531.1	=	NW_020190615.1	Primary Assembly	32234	na
Leftover_ScbfJmS_1516	unplaced-scaffold	na	na	NKLS02000532.1	=	NW_020190616.1	Primary Assembly	49482	na
Leftover_ScbfJmS_1517	unplaced-scaffold	na	na	NKLS02000533.1	=	NW_020190617.1	Primary Assembly	12554	na
Leftover_ScbfJmS_1519	unplaced-scaffold	na	na	NKLS02000534.1	=	NW_020190618.1	Primary Assembly	36998	na
Leftover_ScbfJmS_152	unplaced-scaffold	na	na	NKLS02000535.1	=	NW_020190619.1	Primary Assembly	31302	na
Leftover_ScbfJmS_1520	unplaced-scaffold	na	na	NKLS02000536.1	=	NW_020190620.1	Primary Assembly	12630	na
Leftover_ScbfJmS_1521	unplaced-scaffold	na	na	NKLS02000537.1	=	NW_020190621.1	Primary Assembly	21985	na
Leftover_ScbfJmS_1522	unplaced-scaffold	na	na	NKLS02000538.1	=	NW_020190622.1	Primary Assembly	35567	na
Leftover_ScbfJmS_1523	unplaced-scaffold	na	na	NKLS02000539.1	=	NW_020190623.1	Primary Assembly	24336	na
Leftover_ScbfJmS_1524	unplaced-scaffold	na	na	NKLS02000540.1	=	NW_020190624.1	Primary Assembly	63810	na
Leftover_ScbfJmS_1525	unplaced-scaffold	na	na	NKLS02000541.1	=	NW_020190625.1	Primary Assembly	9105	na
Leftover_ScbfJmS_1526	unplaced-scaffold	na	na	NKLS02000542.1	=	NW_020190626.1	Primary Assembly	42111	na
Leftover_ScbfJmS_1527	unplaced-scaffold	na	na	NKLS02000543.1	=	NW_020190627.1	Primary Assembly	5749	na
Leftover_ScbfJmS_1528	unplaced-scaffold	na	na	NKLS02000544.1	=	NW_020190628.1	Primary Assembly	18290	na
Leftover_ScbfJmS_1529	unplaced-scaffold	na	na	NKLS02000545.1	=	NW_020190629.1	Primary Assembly	18256	na
Leftover_ScbfJmS_153	unplaced-scaffold	na	na	NKLS02000546.1	=	NW_020190630.1	Primary Assembly	4786	na
Leftover_ScbfJmS_1530	unplaced-scaffold	na	na	NKLS02000547.1	=	NW_020190631.1	Primary Assembly	15169	na
Leftover_ScbfJmS_1531	unplaced-scaffold	na	na	NKLS02000548.1	=	NW_020190632.1	Primary Assembly	33603	na
Leftover_ScbfJmS_1532	unplaced-scaffold	na	na	NKLS02000549.1	=	NW_020190633.1	Primary Assembly	20465	na
Leftover_ScbfJmS_1533	unplaced-scaffold	na	na	NKLS02000550.1	=	NW_020190634.1	Primary Assembly	38433	na
Leftover_ScbfJmS_1535	unplaced-scaffold	na	na	NKLS02000551.1	=	NW_020190635.1	Primary Assembly	5129	na
Leftover_ScbfJmS_1536	unplaced-scaffold	na	na	NKLS02000552.1	=	NW_020190636.1	Primary Assembly	15633	na
Leftover_ScbfJmS_1537	unplaced-scaffold	na	na	NKLS02000553.1	=	NW_020190637.1	Primary Assembly	71567	na
Leftover_ScbfJmS_1538	unplaced-scaffold	na	na	NKLS02000554.1	=	NW_020190638.1	Primary Assembly	45856	na
Leftover_ScbfJmS_154	unplaced-scaffold	na	na	NKLS02000555.1	=	NW_020190639.1	Primary Assembly	21096	na
Leftover_ScbfJmS_1540	unplaced-scaffold	na	na	NKLS02000556.1	=	NW_020190640.1	Primary Assembly	5748	na
Leftover_ScbfJmS_1541	unplaced-scaffold	na	na	NKLS02000557.1	=	NW_020190641.1	Primary Assembly	43989	na
Leftover_ScbfJmS_1542	unplaced-scaffold	na	na	NKLS02000558.1	=	NW_020190642.1	Primary Assembly	14196	na
Leftover_ScbfJmS_1543	unplaced-scaffold	na	na	NKLS02000559.1	=	NW_020190643.1	Primary Assembly	29323	na
Leftover_ScbfJmS_1544	unplaced-scaffold	na	na	NKLS02000560.1	=	NW_020190644.1	Primary Assembly	12982	na
Leftover_ScbfJmS_1545	unplaced-scaffold	na	na	NKLS02000561.1	=	NW_020190645.1	Primary Assembly	37719	na
Leftover_ScbfJmS_1548	unplaced-scaffold	na	na	NKLS02000562.1	=	NW_020190646.1	Primary Assembly	15738	na
Leftover_ScbfJmS_1549	unplaced-scaffold	na	na	NKLS02000563.1	=	NW_020190647.1	Primary Assembly	32981	na
Leftover_ScbfJmS_1550_203	unplaced-scaffold	na	na	NKLS02000564.1	=	NW_020190648.1	Primary Assembly	40204	na
Leftover_ScbfJmS_1551	unplaced-scaffold	na	na	NKLS02000565.1	=	NW_020190649.1	Primary Assembly	23935	na
Leftover_ScbfJmS_1553	unplaced-scaffold	na	na	NKLS02000566.1	=	NW_020190650.1	Primary Assembly	18028	na
Leftover_ScbfJmS_1554	unplaced-scaffold	na	na	NKLS02000567.1	=	NW_020190651.1	Primary Assembly	64892	na
Leftover_ScbfJmS_1555	unplaced-scaffold	na	na	NKLS02000568.1	=	NW_020190652.1	Primary Assembly	28583	na
Leftover_ScbfJmS_1556_188	unplaced-scaffold	na	na	NKLS02000569.1	=	NW_020190653.1	Primary Assembly	71127	na
Leftover_ScbfJmS_1557	unplaced-scaffold	na	na	NKLS02000570.1	=	NW_020190654.1	Primary Assembly	24112	na
Leftover_ScbfJmS_1558	unplaced-scaffold	na	na	NKLS02000571.1	=	NW_020190655.1	Primary Assembly	28878	na
Leftover_ScbfJmS_1559	unplaced-scaffold	na	na	NKLS02000572.1	=	NW_020190656.1	Primary Assembly	61446	na
Leftover_ScbfJmS_156	unplaced-scaffold	na	na	NKLS02000573.1	=	NW_020190657.1	Primary Assembly	29531	na
Leftover_ScbfJmS_1560	unplaced-scaffold	na	na	NKLS02000574.1	=	NW_020190658.1	Primary Assembly	30210	na
Leftover_ScbfJmS_1561	unplaced-scaffold	na	na	NKLS02000575.1	=	NW_020190659.1	Primary Assembly	40193	na
Leftover_ScbfJmS_1562	unplaced-scaffold	na	na	NKLS02000576.1	=	NW_020190660.1	Primary Assembly	15242	na
Leftover_ScbfJmS_1563	unplaced-scaffold	na	na	NKLS02000577.1	=	NW_020190661.1	Primary Assembly	19026	na
Leftover_ScbfJmS_1564	unplaced-scaffold	na	na	NKLS02000578.1	=	NW_020190662.1	Primary Assembly	15386	na
Leftover_ScbfJmS_1565	unplaced-scaffold	na	na	NKLS02000579.1	=	NW_020190663.1	Primary Assembly	20525	na
Leftover_ScbfJmS_1566	unplaced-scaffold	na	na	NKLS02000580.1	=	NW_020190664.1	Primary Assembly	54484	na
Leftover_ScbfJmS_1567	unplaced-scaffold	na	na	NKLS02000581.1	=	NW_020190665.1	Primary Assembly	63223	na
Leftover_ScbfJmS_1569	unplaced-scaffold	na	na	NKLS02000582.1	=	NW_020190666.1	Primary Assembly	28885	na
Leftover_ScbfJmS_157	unplaced-scaffold	na	na	NKLS02000583.1	=	NW_020190667.1	Primary Assembly	3437	na
Leftover_ScbfJmS_1570	unplaced-scaffold	na	na	NKLS02000584.1	=	NW_020190668.1	Primary Assembly	2588	na
Leftover_ScbfJmS_1572	unplaced-scaffold	na	na	NKLS02000585.1	=	NW_020190669.1	Primary Assembly	15728	na
Leftover_ScbfJmS_1573	unplaced-scaffold	na	na	NKLS02000586.1	=	NW_020190670.1	Primary Assembly	15584	na
Leftover_ScbfJmS_1574	unplaced-scaffold	na	na	NKLS02000587.1	=	NW_020190671.1	Primary Assembly	17273	na
Leftover_ScbfJmS_1575	unplaced-scaffold	na	na	NKLS02000588.1	=	NW_020190672.1	Primary Assembly	5448	na
Leftover_ScbfJmS_1576	unplaced-scaffold	na	na	NKLS02000589.1	=	NW_020190673.1	Primary Assembly	15061	na
Leftover_ScbfJmS_1577	unplaced-scaffold	na	na	NKLS02000590.1	=	NW_020190674.1	Primary Assembly	13738	na
Leftover_ScbfJmS_1578	unplaced-scaffold	na	na	NKLS02000591.1	=	NW_020190675.1	Primary Assembly	235832	na
Leftover_ScbfJmS_1579	unplaced-scaffold	na	na	NKLS02000592.1	=	NW_020190676.1	Primary Assembly	24967	na
Leftover_ScbfJmS_1580	unplaced-scaffold	na	na	NKLS02000593.1	=	NW_020190677.1	Primary Assembly	79626	na
Leftover_ScbfJmS_1581	unplaced-scaffold	na	na	NKLS02000594.1	=	NW_020190678.1	Primary Assembly	36433	na
Leftover_ScbfJmS_1582	unplaced-scaffold	na	na	NKLS02000595.1	=	NW_020190679.1	Primary Assembly	30546	na
Leftover_ScbfJmS_1583	unplaced-scaffold	na	na	NKLS02000596.1	=	NW_020190680.1	Primary Assembly	55831	na
Leftover_ScbfJmS_1584	unplaced-scaffold	na	na	NKLS02000597.1	=	NW_020190681.1	Primary Assembly	4206	na
Leftover_ScbfJmS_1585	unplaced-scaffold	na	na	NKLS02000598.1	=	NW_020190682.1	Primary Assembly	6253	na
Leftover_ScbfJmS_1586	unplaced-scaffold	na	na	NKLS02000599.1	=	NW_020190683.1	Primary Assembly	17136	na
Leftover_ScbfJmS_1588	unplaced-scaffold	na	na	NKLS02000600.1	=	NW_020190684.1	Primary Assembly	21991	na
Leftover_ScbfJmS_1589	unplaced-scaffold	na	na	NKLS02000601.1	=	NW_020190685.1	Primary Assembly	92775	na
Leftover_ScbfJmS_159	unplaced-scaffold	na	na	NKLS02000602.1	=	NW_020190686.1	Primary Assembly	16888	na
Leftover_ScbfJmS_1590	unplaced-scaffold	na	na	NKLS02000603.1	=	NW_020190687.1	Primary Assembly	7384	na
Leftover_ScbfJmS_1591	unplaced-scaffold	na	na	NKLS02000604.1	=	NW_020190688.1	Primary Assembly	27858	na
Leftover_ScbfJmS_1592	unplaced-scaffold	na	na	NKLS02000605.1	=	NW_020190689.1	Primary Assembly	58546	na
Leftover_ScbfJmS_1593	unplaced-scaffold	na	na	NKLS02000606.1	=	NW_020190690.1	Primary Assembly	14224	na
Leftover_ScbfJmS_1594	unplaced-scaffold	na	na	NKLS02000607.1	=	NW_020190691.1	Primary Assembly	25698	na
Leftover_ScbfJmS_1595	unplaced-scaffold	na	na	NKLS02000608.1	=	NW_020190692.1	Primary Assembly	15655	na
Leftover_ScbfJmS_1596	unplaced-scaffold	na	na	NKLS02000609.1	=	NW_020190693.1	Primary Assembly	7194	na
Leftover_ScbfJmS_1597	unplaced-scaffold	na	na	NKLS02000610.1	=	NW_020190694.1	Primary Assembly	13152	na
Leftover_ScbfJmS_1598	unplaced-scaffold	na	na	NKLS02000611.1	=	NW_020190695.1	Primary Assembly	216996	na
Leftover_ScbfJmS_1599	unplaced-scaffold	na	na	NKLS02000612.1	=	NW_020190696.1	Primary Assembly	80318	na
Leftover_ScbfJmS_16	unplaced-scaffold	na	na	NKLS02000613.1	=	NW_020190697.1	Primary Assembly	16432	na
Leftover_ScbfJmS_160	unplaced-scaffold	na	na	NKLS02000614.1	=	NW_020190698.1	Primary Assembly	11851	na
Leftover_ScbfJmS_1600	unplaced-scaffold	na	na	NKLS02000615.1	=	NW_020190699.1	Primary Assembly	26085	na
Leftover_ScbfJmS_1601	unplaced-scaffold	na	na	NKLS02000616.1	=	NW_020190700.1	Primary Assembly	18109	na
Leftover_ScbfJmS_1602	unplaced-scaffold	na	na	NKLS02000617.1	=	NW_020190701.1	Primary Assembly	15807	na
Leftover_ScbfJmS_1603	unplaced-scaffold	na	na	NKLS02000618.1	=	NW_020190702.1	Primary Assembly	21925	na
Leftover_ScbfJmS_1604	unplaced-scaffold	na	na	NKLS02000619.1	=	NW_020190703.1	Primary Assembly	17966	na
Leftover_ScbfJmS_1605_1460	unplaced-scaffold	na	na	NKLS02000620.1	=	NW_020190704.1	Primary Assembly	29446	na
Leftover_ScbfJmS_1606	unplaced-scaffold	na	na	NKLS02000621.1	=	NW_020190705.1	Primary Assembly	67100	na
Leftover_ScbfJmS_1607	unplaced-scaffold	na	na	NKLS02000622.1	=	NW_020190706.1	Primary Assembly	2261	na
Leftover_ScbfJmS_1608	unplaced-scaffold	na	na	NKLS02000623.1	=	NW_020190707.1	Primary Assembly	20624	na
Leftover_ScbfJmS_1609	unplaced-scaffold	na	na	NKLS02000624.1	=	NW_020190708.1	Primary Assembly	8908	na
Leftover_ScbfJmS_161	unplaced-scaffold	na	na	NKLS02000625.1	=	NW_020190709.1	Primary Assembly	12830	na
Leftover_ScbfJmS_1610	unplaced-scaffold	na	na	NKLS02000626.1	=	NW_020190710.1	Primary Assembly	31609	na
Leftover_ScbfJmS_1611	unplaced-scaffold	na	na	NKLS02000627.1	=	NW_020190711.1	Primary Assembly	11254	na
Leftover_ScbfJmS_1612	unplaced-scaffold	na	na	NKLS02000628.1	=	NW_020190712.1	Primary Assembly	25958	na
Leftover_ScbfJmS_1613	unplaced-scaffold	na	na	NKLS02000629.1	=	NW_020190713.1	Primary Assembly	68419	na
Leftover_ScbfJmS_1614	unplaced-scaffold	na	na	NKLS02000630.1	=	NW_020190714.1	Primary Assembly	26657	na
Leftover_ScbfJmS_1615	unplaced-scaffold	na	na	NKLS02000631.1	=	NW_020190715.1	Primary Assembly	30667	na
Leftover_ScbfJmS_1616	unplaced-scaffold	na	na	NKLS02000632.1	=	NW_020190716.1	Primary Assembly	22386	na
Leftover_ScbfJmS_1617	unplaced-scaffold	na	na	NKLS02000633.1	=	NW_020190717.1	Primary Assembly	33379	na
Leftover_ScbfJmS_1618	unplaced-scaffold	na	na	NKLS02000634.1	=	NW_020190718.1	Primary Assembly	141053	na
Leftover_ScbfJmS_1619	unplaced-scaffold	na	na	NKLS02000635.1	=	NW_020190719.1	Primary Assembly	9765	na
Leftover_ScbfJmS_162	unplaced-scaffold	na	na	NKLS02000636.1	=	NW_020190720.1	Primary Assembly	80826	na
Leftover_ScbfJmS_1620	unplaced-scaffold	na	na	NKLS02000637.1	=	NW_020190721.1	Primary Assembly	17194	na
Leftover_ScbfJmS_1621	unplaced-scaffold	na	na	NKLS02000638.1	=	NW_020190722.1	Primary Assembly	22162	na
Leftover_ScbfJmS_1622	unplaced-scaffold	na	na	NKLS02000639.1	=	NW_020190723.1	Primary Assembly	21099	na
Leftover_ScbfJmS_1623	unplaced-scaffold	na	na	NKLS02000640.1	=	NW_020190724.1	Primary Assembly	19228	na
Leftover_ScbfJmS_1624	unplaced-scaffold	na	na	NKLS02000641.1	=	NW_020190725.1	Primary Assembly	33403	na
Leftover_ScbfJmS_1625	unplaced-scaffold	na	na	NKLS02000642.1	=	NW_020190726.1	Primary Assembly	117740	na
Leftover_ScbfJmS_1626	unplaced-scaffold	na	na	NKLS02000643.1	=	NW_020190727.1	Primary Assembly	132925	na
Leftover_ScbfJmS_1627	unplaced-scaffold	na	na	NKLS02000644.1	=	NW_020190728.1	Primary Assembly	3000	na
Leftover_ScbfJmS_1628	unplaced-scaffold	na	na	NKLS02000645.1	=	NW_020190729.1	Primary Assembly	40029	na
Leftover_ScbfJmS_1629	unplaced-scaffold	na	na	NKLS02000646.1	=	NW_020190730.1	Primary Assembly	12618	na
Leftover_ScbfJmS_163	unplaced-scaffold	na	na	NKLS02000647.1	=	NW_020190731.1	Primary Assembly	9396	na
Leftover_ScbfJmS_1630	unplaced-scaffold	na	na	NKLS02000648.1	=	NW_020190732.1	Primary Assembly	16111	na
Leftover_ScbfJmS_1631	unplaced-scaffold	na	na	NKLS02000649.1	=	NW_020190733.1	Primary Assembly	7805	na
Leftover_ScbfJmS_1632	unplaced-scaffold	na	na	NKLS02000650.1	=	NW_020190734.1	Primary Assembly	8914	na
Leftover_ScbfJmS_1633	unplaced-scaffold	na	na	NKLS02000651.1	=	NW_020190735.1	Primary Assembly	22171	na
Leftover_ScbfJmS_1634	unplaced-scaffold	na	na	NKLS02000652.1	=	NW_020190736.1	Primary Assembly	12968	na
Leftover_ScbfJmS_1635	unplaced-scaffold	na	na	NKLS02000653.1	=	NW_020190737.1	Primary Assembly	51361	na
Leftover_ScbfJmS_1636	unplaced-scaffold	na	na	NKLS02000654.1	=	NW_020190738.1	Primary Assembly	178426	na
Leftover_ScbfJmS_1637	unplaced-scaffold	na	na	NKLS02000655.1	=	NW_020190739.1	Primary Assembly	47458	na
Leftover_ScbfJmS_1638	unplaced-scaffold	na	na	NKLS02000656.1	=	NW_020190740.1	Primary Assembly	6211	na
Leftover_ScbfJmS_1639	unplaced-scaffold	na	na	NKLS02000657.1	=	NW_020190741.1	Primary Assembly	122137	na
Leftover_ScbfJmS_1640	unplaced-scaffold	na	na	NKLS02000658.1	=	NW_020190742.1	Primary Assembly	14360	na
Leftover_ScbfJmS_1641	unplaced-scaffold	na	na	NKLS02000659.1	=	NW_020190743.1	Primary Assembly	64004	na
Leftover_ScbfJmS_1642	unplaced-scaffold	na	na	NKLS02000660.1	=	NW_020190744.1	Primary Assembly	7850	na
Leftover_ScbfJmS_1643	unplaced-scaffold	na	na	NKLS02000661.1	=	NW_020190745.1	Primary Assembly	38080	na
Leftover_ScbfJmS_1644	unplaced-scaffold	na	na	NKLS02000662.1	=	NW_020190746.1	Primary Assembly	19687	na
Leftover_ScbfJmS_1646	unplaced-scaffold	na	na	NKLS02000663.1	=	NW_020190747.1	Primary Assembly	19956	na
Leftover_ScbfJmS_1647	unplaced-scaffold	na	na	NKLS02000664.1	=	NW_020190748.1	Primary Assembly	29452	na
Leftover_ScbfJmS_1648	unplaced-scaffold	na	na	NKLS02000665.1	=	NW_020190749.1	Primary Assembly	4739	na
Leftover_ScbfJmS_1649_2458	unplaced-scaffold	na	na	NKLS02000666.1	=	NW_020190750.1	Primary Assembly	53571	na
Leftover_ScbfJmS_165	unplaced-scaffold	na	na	NKLS02000667.1	=	NW_020190751.1	Primary Assembly	38496	na
Leftover_ScbfJmS_1650	unplaced-scaffold	na	na	NKLS02000668.1	=	NW_020190752.1	Primary Assembly	8378	na
Leftover_ScbfJmS_1651	unplaced-scaffold	na	na	NKLS02000669.1	=	NW_020190753.1	Primary Assembly	18561	na
Leftover_ScbfJmS_1652	unplaced-scaffold	na	na	NKLS02000670.1	=	NW_020190754.1	Primary Assembly	30508	na
Leftover_ScbfJmS_1653	unplaced-scaffold	na	na	NKLS02000671.1	=	NW_020190755.1	Primary Assembly	83029	na
Leftover_ScbfJmS_1655	unplaced-scaffold	na	na	NKLS02000672.1	=	NW_020190756.1	Primary Assembly	60406	na
Leftover_ScbfJmS_1656	unplaced-scaffold	na	na	NKLS02000673.1	=	NW_020190757.1	Primary Assembly	17695	na
Leftover_ScbfJmS_1658	unplaced-scaffold	na	na	NKLS02000674.1	=	NW_020190758.1	Primary Assembly	40765	na
Leftover_ScbfJmS_166	unplaced-scaffold	na	na	NKLS02000675.1	=	NW_020190759.1	Primary Assembly	29819	na
Leftover_ScbfJmS_1660	unplaced-scaffold	na	na	NKLS02000676.1	=	NW_020190760.1	Primary Assembly	11202	na
Leftover_ScbfJmS_1661	unplaced-scaffold	na	na	NKLS02000677.1	=	NW_020190761.1	Primary Assembly	9719	na
Leftover_ScbfJmS_1662	unplaced-scaffold	na	na	NKLS02000678.1	=	NW_020190762.1	Primary Assembly	15359	na
Leftover_ScbfJmS_1663	unplaced-scaffold	na	na	NKLS02000679.1	=	NW_020190763.1	Primary Assembly	20374	na
Leftover_ScbfJmS_1664	unplaced-scaffold	na	na	NKLS02000680.1	=	NW_020190764.1	Primary Assembly	15513	na
Leftover_ScbfJmS_1665	unplaced-scaffold	na	na	NKLS02000681.1	=	NW_020190765.1	Primary Assembly	20064	na
Leftover_ScbfJmS_1666	unplaced-scaffold	na	na	NKLS02000682.1	=	NW_020190766.1	Primary Assembly	20659	na
Leftover_ScbfJmS_1667	unplaced-scaffold	na	na	NKLS02000683.1	=	NW_020190767.1	Primary Assembly	21300	na
Leftover_ScbfJmS_1668	unplaced-scaffold	na	na	NKLS02000684.1	=	NW_020190768.1	Primary Assembly	39151	na
Leftover_ScbfJmS_1669	unplaced-scaffold	na	na	NKLS02000685.1	=	NW_020190769.1	Primary Assembly	8434	na
Leftover_ScbfJmS_167	unplaced-scaffold	na	na	NKLS02000686.1	=	NW_020190770.1	Primary Assembly	25288	na
Leftover_ScbfJmS_1670	unplaced-scaffold	na	na	NKLS02000687.1	=	NW_020190771.1	Primary Assembly	6864	na
Leftover_ScbfJmS_1671	unplaced-scaffold	na	na	NKLS02000688.1	=	NW_020190772.1	Primary Assembly	16120	na
Leftover_ScbfJmS_1672	unplaced-scaffold	na	na	NKLS02000689.1	=	NW_020190773.1	Primary Assembly	28635	na
Leftover_ScbfJmS_1673	unplaced-scaffold	na	na	NKLS02000690.1	=	NW_020190774.1	Primary Assembly	9143	na
Leftover_ScbfJmS_1674_85	unplaced-scaffold	na	na	NKLS02000691.1	=	NW_020190775.1	Primary Assembly	32854	na
Leftover_ScbfJmS_1675	unplaced-scaffold	na	na	NKLS02000692.1	=	NW_020190776.1	Primary Assembly	41564	na
Leftover_ScbfJmS_1676	unplaced-scaffold	na	na	NKLS02000693.1	=	NW_020190777.1	Primary Assembly	15210	na
Leftover_ScbfJmS_1677	unplaced-scaffold	na	na	NKLS02000694.1	=	NW_020190778.1	Primary Assembly	48367	na
Leftover_ScbfJmS_1678	unplaced-scaffold	na	na	NKLS02000695.1	=	NW_020190779.1	Primary Assembly	37828	na
Leftover_ScbfJmS_1679	unplaced-scaffold	na	na	NKLS02000696.1	=	NW_020190780.1	Primary Assembly	11210	na
Leftover_ScbfJmS_168	unplaced-scaffold	na	na	NKLS02000697.1	=	NW_020190781.1	Primary Assembly	6107	na
Leftover_ScbfJmS_1680	unplaced-scaffold	na	na	NKLS02000698.1	=	NW_020190782.1	Primary Assembly	46514	na
Leftover_ScbfJmS_1681	unplaced-scaffold	na	na	NKLS02000699.1	=	NW_020190783.1	Primary Assembly	29302	na
Leftover_ScbfJmS_1682	unplaced-scaffold	na	na	NKLS02000700.1	=	NW_020190784.1	Primary Assembly	34082	na
Leftover_ScbfJmS_1683	unplaced-scaffold	na	na	NKLS02000701.1	=	NW_020190785.1	Primary Assembly	76543	na
Leftover_ScbfJmS_1684	unplaced-scaffold	na	na	NKLS02000702.1	=	NW_020190786.1	Primary Assembly	75565	na
Leftover_ScbfJmS_1685	unplaced-scaffold	na	na	NKLS02000703.1	=	NW_020190787.1	Primary Assembly	1832	na
Leftover_ScbfJmS_1686	unplaced-scaffold	na	na	NKLS02000704.1	=	NW_020190788.1	Primary Assembly	15109	na
Leftover_ScbfJmS_1687	unplaced-scaffold	na	na	NKLS02000705.1	=	NW_020190789.1	Primary Assembly	28465	na
Leftover_ScbfJmS_1689	unplaced-scaffold	na	na	NKLS02000706.1	=	NW_020190790.1	Primary Assembly	32371	na
Leftover_ScbfJmS_169	unplaced-scaffold	na	na	NKLS02000707.1	=	NW_020190791.1	Primary Assembly	48051	na
Leftover_ScbfJmS_1690	unplaced-scaffold	na	na	NKLS02000708.1	=	NW_020190792.1	Primary Assembly	33785	na
Leftover_ScbfJmS_1691	unplaced-scaffold	na	na	NKLS02000709.1	=	NW_020190793.1	Primary Assembly	19203	na
Leftover_ScbfJmS_1693	unplaced-scaffold	na	na	NKLS02000710.1	=	NW_020190794.1	Primary Assembly	37483	na
Leftover_ScbfJmS_1694	unplaced-scaffold	na	na	NKLS02000711.1	=	NW_020190795.1	Primary Assembly	5208	na
Leftover_ScbfJmS_1696	unplaced-scaffold	na	na	NKLS02000712.1	=	NW_020190796.1	Primary Assembly	17855	na
Leftover_ScbfJmS_1699	unplaced-scaffold	na	na	NKLS02000713.1	=	NW_020190797.1	Primary Assembly	14713	na
Leftover_ScbfJmS_17	unplaced-scaffold	na	na	NKLS02000714.1	=	NW_020190798.1	Primary Assembly	31356	na
Leftover_ScbfJmS_170	unplaced-scaffold	na	na	NKLS02000715.1	=	NW_020190799.1	Primary Assembly	25715	na
Leftover_ScbfJmS_1700	unplaced-scaffold	na	na	NKLS02000716.1	=	NW_020190800.1	Primary Assembly	24792	na
Leftover_ScbfJmS_1702	unplaced-scaffold	na	na	NKLS02000717.1	=	NW_020190801.1	Primary Assembly	28097	na
Leftover_ScbfJmS_1703	unplaced-scaffold	na	na	NKLS02000718.1	=	NW_020190802.1	Primary Assembly	12061	na
Leftover_ScbfJmS_1705	unplaced-scaffold	na	na	NKLS02000719.1	=	NW_020190803.1	Primary Assembly	63686	na
Leftover_ScbfJmS_1706	unplaced-scaffold	na	na	NKLS02000720.1	=	NW_020190804.1	Primary Assembly	22038	na
Leftover_ScbfJmS_1707	unplaced-scaffold	na	na	NKLS02000721.1	=	NW_020190805.1	Primary Assembly	14459	na
Leftover_ScbfJmS_1708	unplaced-scaffold	na	na	NKLS02000722.1	=	NW_020190806.1	Primary Assembly	7132	na
Leftover_ScbfJmS_1709	unplaced-scaffold	na	na	NKLS02000723.1	=	NW_020190807.1	Primary Assembly	15357	na
Leftover_ScbfJmS_171	unplaced-scaffold	na	na	NKLS02000724.1	=	NW_020190808.1	Primary Assembly	12643	na
Leftover_ScbfJmS_1710	unplaced-scaffold	na	na	NKLS02000725.1	=	NW_020190809.1	Primary Assembly	21556	na
Leftover_ScbfJmS_1711	unplaced-scaffold	na	na	NKLS02000726.1	=	NW_020190810.1	Primary Assembly	5923	na
Leftover_ScbfJmS_1712	unplaced-scaffold	na	na	NKLS02000727.1	=	NW_020190811.1	Primary Assembly	22361	na
Leftover_ScbfJmS_1713	unplaced-scaffold	na	na	NKLS02000728.1	=	NW_020190812.1	Primary Assembly	54417	na
Leftover_ScbfJmS_1714	unplaced-scaffold	na	na	NKLS02000729.1	=	NW_020190813.1	Primary Assembly	76598	na
